鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新興區,房地(土地+建物),高雄市新興區中正三路121~150號,63.26,商,,,1071029,土地1建物1車位0,十二層,12,辦公商業大樓,,鋼筋混凝土造,0720629,409.88,0,0,0,無,無,有,54556,133,,0.0,0,,RPRNMLMKJINFFBE87CC
苓雅區,房地(土地+建物),高雄市苓雅區輔仁路331~360號,26.28,住,,,1071111,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720811,80.87,3,2,2,有,無,無,11000,136,,0.0,0,,RPVNMLMKJINFFBE28CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區五福三路91~120號,15.22,住,,,1071013,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960813,200.83999999999997,3,2,2,有,有,有,37000,184,坡道平面,0.0,0,,RPWNMLMKJINFFBE38CC
新興區,房地(土地+建物)+車位,高雄市新興區五福一路91~120號,13.66,商,,,1071112,土地3建物1車位1,五層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0910301,227.79,4,2,2,有,有,有,45000,198,坡道平面,19.84,0,續約，含管理費、稅金.車位。,RPXNMLMKJINFFBE48CC
苓雅區,房地(土地+建物),高雄市苓雅區青年一路91~120號,22.4,住,,,1071101,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061228,176.5,3,2,2,有,有,有,44445,252,,0.0,0,含租賃稅,RPPOMLMKJINFFBE77CC
新興區,建物,高雄市新興區中正三路31~60號,0.0,商,,,1071023,土地0建物1車位0,二層,12,辦公商業大樓,,鋼筋混凝土造,0710505,284.3,0,0,0,無,無,有,60000,211,,0.0,0,承租範圍大約86坪,RPQOMLMKJINFFBE87CC
前金區,房地(土地+建物),高雄市前金區成功一路241~270號,0.0,商,,,1071029,土地2建物1車位0,全,2,透天厝,,見使用執照,0380816,149.13,0,0,0,無,無,無,30000,201,,0.0,0,,RPTNMLMKJINFFAE97CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南三路211~240號,21.49,住,,,1071107,土地1建物1車位1,七層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950221,222.71,4,2,2,有,有,有,36000,162,坡道平面,0.0,0,,RPOOMLMKJINFFAE57CC
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德民路820巷1~30號,13.77,住,,,1071103,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000526,125.42999999999999,3,2,2,有,有,有,17000,136,坡道機械,8.75,0,,RPROMLMKJINFFEE28CC
楠梓區,房地(土地+建物),高雄市楠梓區清成街61~90號,26.59,住,,,1071109,土地1建物1車位0,一層,10,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830708,150.26999999999998,2,1,1,有,有,有,12000,80,,0.0,0,租賃層次：1樓+2樓,RPSOMLMKJINFFEE38CC
楠梓區,房地(土地+建物),高雄市楠梓區芎蕉五街151~180號,7.12,住,,,1071111,土地1建物1車位0,五層,6,套房(1房1廳1衛),住家用,見使用執照,0900907,23.95,1,1,1,有,有,有,4000,167,,0.0,0,,RPVOMLMKJINFFEE68CC
左營區,房地(土地+建物),高雄市左營區明誠二路481~510號,224.0,住,,,1071112,土地1建物1車位0,全,5,透天厝,住家用,見使用執照,0931008,224.38,0,0,0,有,無,無,110000,490,,0.0,0,,RPRPMLMKJINFFEE38CC
三民區,建物,高雄市三民區高雄市三民區民信路1~30號,0.0,住,,,1071111,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0750823,108.71,3,2,2,有,無,無,8000,74,,0.0,0,,RPRNMLMKJINFFDE08CC
三民區,建物,高雄市三民區大順二路61~90號,0.0,商,,,1071018,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740507,274.3,3,2,3,有,無,有,60000,219,,0.0,0,,RPUNMLMKJINFFDE38CC
三民區,房地(土地+建物),高雄市三民區鼎強街79巷1~30號,37.72,住,,,1071111,土地1建物1車位0,見其他登記事項,13,店面(店鋪),住商用,鋼筋混凝土造,0831124,285.72,2,1,3,有,有,無,15000,52,,0.0,0,親友、員工或其他特殊關係間之交易。;出租1+2+3樓。,RPROMLMKJINFFDE18CC
大社區,房地(土地+建物),高雄市大社區大仁路61巷1~30號,71.0,商,,,1071101,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0790510,212.0,6,2,4,有,無,有,14000,66,,0.0,0,,RPOOMLMKJINFFIE38CC
三民區,房地(土地+建物),高雄市三民區自立一路241~270號,107.0,商,,,1071109,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0541104,162.39,0,0,0,無,無,無,25000,154,,0.0,0,,RPSNMLMKJINFFDE28DC
大寮區,房地(土地+建物),高雄市大寮區河堤路二段331~360號,5616.0,工,,,1071018,土地3建物1車位0,見其他登記事項,2,工廠,見其他登記事項,見其他登記事項,1051026,4226.29,0,0,5,有,無,無,550000,,,0.0,0,,RPUNMLNKJINFFLE66CC
三民區,房地(土地+建物),高雄市三民區博愛一路91~120號,76.0,商,,,1071112,土地1建物1車位0,全,4,透天厝,,鋼筋混凝土造,0620312,272.63,0,0,0,無,無,有,30000,110,,0.0,0,,RPTNMLNKJINFFDE38CC
三民區,土地,中華段二小段1411~1440地號,195.66,商,,,1071014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,29000,148,,0.0,0,有民情風俗因素之交易。;含稅金。,RPSOMLNKJINFFDE38CC
鳳山區,房地(土地+建物)+車位,高雄市鳳山區保華二路301~330號,4179.94,住,,,1071109,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031013,48.86,2,2,1,有,有,有,18000,368,坡道平面,0.0,0,,RPTNMLNKJINFFGE68CC
鳳山區,建物,高雄市鳳山區自由路181~210號,0.0,其他,,,1071110,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0660730,92.8,3,2,3,有,無,有,10000,108,,0.0,0,,RPVNMLNKJINFFGE88CC
左營區,建物,高雄市左營區明華一路121~150號,0.0,,,,1071112,土地0建物1車位0,見其它登記事項,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0951128,41.95,0,0,1,有,有,無,29000,691,,0.0,0,,RPOOMLNKJINFFEE08CC
左營區,房地(土地+建物),高雄市左營區新庄仔路511~540號,80.0,住,,,1071019,土地1建物1車位0,全,4,透天厝,,鋼筋混凝土造,0690819,39.72,0,0,0,無,無,無,19500,491,,0.0,0,,RPWOMLNKJINFFEE88CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北五街91~120號,26.67,住,,,1071027,土地1建物1車位2,四層,21,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030508,330.35,3,2,2,有,有,有,52000,157,坡道平面,49.47,0,,RPQNMLNKJINFFAE77CC
前鎮區,房地(土地+建物),高雄市前鎮區中山二路181~210號,4.5,商,,,1071025,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000125,57.56999999999999,1,1,1,有,有,有,15000,261,,0.0,0,,RPRNMLNKJINFFCE08CC
前鎮區,房地(土地+建物),高雄市前鎮區一心二路61~90號,39.73,商,,,1071030,土地1建物1車位0,一層,23,店面(店鋪),商業用,鋼筋混凝土造,0871123,426.68,0,1,1,有,有,有,60000,141,,0.0,0,,RPSNMLNKJINFFCE18CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區民權二路511~540號,13.56,住,,,1071030,土地1建物1車位1,五層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970307,286.59000000000003,3,2,2,有,有,有,53000,185,坡道平面,17.23,0,,RPVNMLNKJINFFCE48CC
前鎮區,房地(土地+建物),高雄市前鎮區中山二路91~120號,6.11,商,,,1071030,土地1建物1車位0,三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981224,90.71000000000001,2,2,1,有,有,有,20000,220,,0.0,0,,RPROMLNKJINFFCE18CC
前鎮區,房地(土地+建物),高雄市前鎮區瑞福路121~150號,61.0,住,,,1071019,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0770206,214.28,5,2,4,有,無,無,28000,131,,0.0,0,,RPUOMLNKJINFFCE48CC
苓雅區,房地(土地+建物),高雄市苓雅區福建街271~300號,24.21,住,,,1071025,土地1建物1車位0,見其他登記事項,5,店面(店鋪),,鋼筋混凝土造,0760314,104.52,3,2,2,有,有,有,23000,220,,0.0,0,,RPSOMLNKJINFFBE18CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光華一路211~240號,11.25,商,,,1071028,土地1建物1車位1,十一層,29,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070112,192.67000000000002,3,2,2,有,有,有,36000,187,坡道平面,28.53,0,,RPOPMLNKJINFFBE87CC
新興區,房地(土地+建物)+車位,高雄市新興區七賢一路481~510號,12.73,商,,,1071029,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981222,223.19,4,2,2,有,有,有,43500,195,坡道平面,23.67,0,,RPRPMLNKJINFFBE18CC
苓雅區,房地(土地+建物),高雄市苓雅區永樂街151~180號,13.17,商,,,1071019,土地1建物1車位0,見其他登記事項,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0710430,122.61999999999999,1,2,2,有,有,有,24000,196,,0.0,0,含管理費,RPOTMLNKJINFFBE28CC
苓雅區,房地(土地+建物),高雄市苓雅區民族二路91~120號,6.04,商,,,1071113,土地1建物1車位0,一層,5,店面(店鋪),,鋼筋混凝土造,0670826,159.0,0,2,2,有,無,無,25000,157,,0.0,0,,RPQOMLOKJINFFBE08CC
苓雅區,房地(土地+建物),高雄市苓雅區光華一路1~30號,22.33,住,,,1071109,土地1建物1車位0,全,3,透天厝,,加強磚造,0600929,56.09,0,0,0,無,無,無,15000,267,,0.0,0,,RPXRMLOKJINFFBE09CC
苓雅區,房地(土地+建物),高雄市苓雅區福建街301~330號,16.53,其他,,,1071110,土地1建物1車位0,十四層,17,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0770627,130.6,3,2,2,有,無,無,15000,115,,0.0,0,,RPQUMLOKJINFFBE68CC
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,6.2,商,,,1071109,土地1建物1車位0,八層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,145.13,3,2,2,有,有,有,16000,110,,0.0,0,,RPTVMLOKJINFFBE09CC
前鎮區,建物,高雄市前鎮區新光路1~30號,0.0,商,,,1071031,土地0建物1車位0,三十二層,39,套房(1房1廳1衛),住家用,見其它登記事項,0880209,39.59,1,0,1,有,有,有,8500,215,,0.0,0,,RPTNMLOKJINFFCE38CC
鼓山區,建物,高雄市鼓山區美術南三路301~330號,0.0,住,,,1071102,土地0建物1車位1,十五層,29,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050120,253.81,3,2,2,有,有,有,40000,158,坡道平面,18.77,0,,RPRNMLOKJINFFAE97CC
鼓山區,房地(土地+建物),高雄市鼓山區馬卡道路1~30號,78.0,住,,,1071108,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0950525,206.48,5,3,4,有,無,無,34000,165,,0.0,0,,RPPOMLOKJINFFAE87CC
左營區,建物,高雄市左營區立文路61~90號,0.0,商,,,1071113,土地0建物1車位0,十八層,19,辦公商業大樓,見其它登記事項,鋼筋混凝土造,0790326,56.56,0,0,0,無,有,無,12000,212,,0.0,0,親友、員工或其他特殊關係間之交易。;18樓為整層屋主自行隔間出租,RPPNMLOKJINFFEE18CC
左營區,建物,高雄市左營區德威街61~90號,28.84,住,,,1071106,土地0建物1車位0,一層,6,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0810430,117.41,2,1,2,有,有,無,18000,153,,0.0,0,,RPVNMLOKJINFFEE78CC
鳳山區,建物,高雄市鳳山區青年路二段151~180號,0.0,住,,,1071029,土地0建物1車位1,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810419,175.62,4,2,2,有,有,有,18000,102,坡道機械,0.0,0,,RPWNMLOKJINFFGE09CC
