鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鼓山區,房地(土地+建物)+車位,高雄市鼓山區篤敬路31~60號,19.07,商,,,1071019,土地1建物1車位2,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841129,247.67000000000002,3,2,2,有,有,12300000,49663,坡道平面,0.0,0,,RPPNMLNKJINFFAE47CA
鹽埕區,房地(土地+建物),高雄市鹽埕區瀨南街178巷1~30號,59.0,住,,,1071009,土地2建物1車位0,全,二層,透天厝,住家用,見使用執照,0280110,89.46,6,2,2,有,無,3950000,44154,,0.0,0,,RPXNMLTKJINFFAE88CA
鹽埕區,房地(土地+建物),高雄市鹽埕區北端街7巷31~60號,52.54,住,,,1071031,土地5建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0650519,65.94,3,2,1,有,無,2000000,30331,,0.0,0,,RPROMLLLJINFFAE67CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東四路451~480號,21.7,住,,,1070916,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941114,150.07,3,2,2,有,有,8000000,53308,坡道平面,0.0,0,,RPTQMLLLJINFFAE08CA
旗津區,房地(土地+建物),高雄市旗津區瑞竹街4巷82弄1~30號,87.88,住,,,1071024,土地2建物1車位0,全,二層,透天厝,,加強磚造,0761221,121.39,5,2,3,有,無,7000000,57665,,0.0,0,"含增建或未登記建物。;親友間之交易,交易價額由買賣雙方提供",RPVNMLMLJINFFAE08CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北一街31~60號,11.26,商,,,1071019,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941027,101.4,4,1,1,有,有,5900000,58185,坡道機械,10.45,0,2大房2和室,RPSNMLNLJINFFAE87CA
前金區,房地(土地+建物),高雄市前金區中正四路91~120號,3.15,商,,,1070810,土地1建物1車位0,八層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850506,37.86,1,1,1,有,有,1470000,38827,,0.0,0,,RPPNMLOLJINFFAE67CA
鼓山區,房地(土地+建物),高雄市鼓山區馬卡道路331~360號,7.41,商,,,1071009,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040731,81.98,2,1,1,有,有,5250000,64040,,0.0,0,,RPQPMLQLJINFFAE18CA
苓雅區,房地(土地+建物),高雄市苓雅區四維三路57巷31~60號,4.87,商,,,1071004,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0770915,53.71,1,1,1,有,有,2200000,40961,,0.0,0,,RPUOMLMKJINFFBE08CA
新興區,房地(土地+建物),高雄市新興區南台橫路31~60號,6.12,商,,,1070927,土地2建物1車位0,四層,八層,套房(1房1廳1衛),,鋼筋混凝土造,0800722,40.9,1,1,1,有,有,1100000,26895,,0.0,0,,RPRQMLOKJINFFBE18CA
苓雅區,房地(土地+建物),高雄市苓雅區建國一路140巷32弄1~30號,58.09,住,,,1071019,土地1建物1車位0,全,二層,透天厝,,加強磚造,0610411,69.7,5,2,3,有,無,7500000,107604,,0.0,0,,RPOOMLQKJINFFBE87CA
苓雅區,房地(土地+建物),高雄市苓雅區四維二路121~150號,50.0,住,,,1071009,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0590408,139.98,3,2,2,有,無,12000000,85727,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLQKJINFFBE08CA
苓雅區,房地(土地+建物),高雄市苓雅區河南路157巷1~30號,27.21,住,,,1071010,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,加強磚造,0570228,56.79,1,1,1,有,無,1500000,26413,,0.0,0,,RPROMLQKJINFFBE18CA
苓雅區,房地(土地+建物),高雄市苓雅區建國一路62巷20弄1~30號,32.17,住,,,1071024,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690507,96.67,3,2,2,有,無,3200000,33102,,0.0,0,,RPWRMLOKJINFFBE78CA
苓雅區,房地(土地+建物),高雄市苓雅區武漢街121~150號,100.0,住,,,1070917,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0641217,188.97,3,3,3,有,無,11580000,61280,,0.0,0,含增建或未登記建物。;本買買賣標的物確有滲漏水之情事，買方已明知同意自行修繕，賣方已相當減價出售予買方，賣方對本買賣標的物無須負擔瑕疵擔保責任。,RPQOMLTKJINFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區文橫二路61~90號,49.0,商,,,1070919,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0580210,148.92,4,1,3,有,無,19000000,127585,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLTKJINFFBE48CA
苓雅區,房地(土地+建物),高雄市新興區七賢一路121~150號,3.91,商,,,1040915,土地1建物1車位0,二層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911,72.76,2,1,1,有,有,4140000,56899,,0.0,0,,RPWNMLMLJINFFBE28CA
苓雅區,房地(土地+建物),高雄市新興區七賢一路121~150號,3.91,商,,,1040924,土地1建物1車位0,三層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911,72.76,2,1,1,有,有,4230000,58136,,0.0,0,,RPXNMLMLJINFFBE38CA
苓雅區,房地(土地+建物),高雄市新興區七賢一路121~150號,3.91,商,,,1040914,土地1建物1車位0,六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911,72.76,2,1,1,有,有,4560000,62672,,0.0,0,,RPOOMLMLJINFFBE57CA
苓雅區,房地(土地+建物),高雄市新興區七賢一路121~150號,3.91,商,,,1050326,土地1建物1車位0,十七層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911,72.76,2,1,1,有,有,5020000,68994,,0.0,0,,RPQOMLMLJINFFBE77CA
苓雅區,房地(土地+建物),高雄市苓雅區大順三路282巷241~270號,21.15,住,,,1071012,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681119,63.63,3,1,2,有,無,2200000,34575,,0.0,0,親友、員工或其他特殊關係間之交易。;本件為二親等買賣,RPTNMLLLJINFFBE87CA
苓雅區,房地(土地+建物),高雄市新興區七賢一路121~150號,3.46,商,,,1050102,土地1建物1車位0,二十四層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911,64.29,2,1,1,有,有,4800000,74662,,0.0,0,,RPUNMLMLJINFFBE08CA
