編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLQKKHLFFDP56CA,,255.85,住家用,鋼筋混凝土造,104年7月9日,四層,一層 二層 三層 四層
RPOOMLMLKHLFFCP58CA,,191.12,見其他登記事項,鋼筋混凝土造,104年11月26日,四層,騎樓 見其他登記事項
RPOOMLMLKHLFFCP58CA,,4.66,見其他登記事項,鋼筋混凝土造,104年11月26日,一層,
RPPOMLMLKHLFFCP68CA,,266.68,見其他登記事項,鋼筋混凝土造,104年11月26日,四層,一層 二層 三層 四層 見其他登記事項
RPPOMLMLKHLFFCP68CA,,4.66,見其他登記事項,鋼筋混凝土造,104年11月26日,一層,
RPWNMLLJKHLFFAP88DA,25,122.94,住家用,加強磚造,80年6月21日,二層,一層 二層 電梯樓梯間 夾層
RPXNMLMLKHLFFCP76CA,,283.18,見其他登記事項,鋼筋混凝土造,104年11月26日,四層,一層 二層 三層 四層 見其他登記事項
RPXNMLMLKHLFFCP76CA,,4.66,見其他登記事項,鋼筋混凝土造,104年11月26日,一層,
RPQNMLLJKHLFFBP48EA,34,103.41,住家用,加強磚造,71年3月19日,二層,一層 二層 電梯樓梯間
RPQNMLMJKHLFFAP48EA,34,103.86,住商用,加強磚造,70年11月7日,二層,一層 二層 騎樓 電梯樓梯間
RPTNMLQKKHLFFAP09CA,22,86.59,住家用,鋼筋混凝土造,83年6月15日,十一層,二層
RPTNMLQKKHLFFAP09CA,22,10.13,共同部份,鋼筋混凝土造,83年6月15日,,
RPTNMLQKKHLFFAP09CA,22,12.07,共同部份,鋼筋混凝土造,83年6月15日,十一層,
RPXNMLPJKHLFFBP76CA,19,89.52,住家用,鋼筋混凝土造,85年10月20日,十一層,四層
RPXNMLPJKHLFFBP76CA,19,27.96,共有部份,鋼筋混凝土造,85年10月20日,十一層,
SPUNMLMJLHLFFAP88CA,13,17.95,住家用,鋼筋混凝土造,92年7月7日,四層,四層
SPUNMLMJLHLFFAP88CA,13,6.01,共同部份,鋼筋混凝土造,92年7月7日,四層,
RPUNMLMJLHLFFAP78CA,13,17.95,住家用,鋼筋混凝土造,92年7月7日,四層,四層
RPUNMLMJLHLFFAP78CA,13,6.01,共同部份,鋼筋混凝土造,92年7月7日,四層,
RPQNMLNJLHLFFAP58DA,37,156.19,農舍,加強磚造,67年8月25日,二層,一層 二層 騎樓
RPQNMLNJLHLFFAP58DA,27,228.65,見其他登記事項,見其他登記事項,77年11月29日,一層,一層
RPOOMLLLKHLFFCP48CA,,193.97,見其他登記事項,鋼筋混凝土造,104年11月10日,三層,一層 二層 三層 見其他登記事項
RPPOMLLLKHLFFCP58CA,,182.27,見其他登記事項,鋼筋混凝土造,104年11月10日,三層,一層 二層 三層 見其他登記事項
RPUNMLLLKHLFFCP98CA,,209.72,住家用,鋼筋混凝土造,104年11月12日,四層,一層 二層 三層 四層
RPWNMLLLKHLFFCP56CA,,171.69,住家用,鋼筋混凝土造,104年11月10日,三層,一層 二層 三層
RPVNMLLLKHLFFCP09CA,,176.31,見其他登記事項,鋼筋混凝土造,104年11月10日,三層,一層 二層 三層 見其他登記事項
RPQOMLLLKHLFFCP68CA,,178.70,見其他登記事項,鋼筋混凝土造,104年11月10日,三層,一層 二層 三層 見其他登記事項
RPTNMLLLKHLFFCP88CA,,195.89,見其他登記事項,鋼筋混凝土造,104年11月12日,三層,一層 二層 三層 見其他登記事項
RPQOMLMLKHLFFCP78CA,,178.88,見其他登記事項,鋼筋混凝土造,104年11月10日,三層,一層 二層 三層 見其他登記事項
SPQOMLMLKHLFFCP88CA,,171.58,住家用,鋼筋混凝土造,104年11月10日,三層,一層 二層 三層
RPROMLLLKHLFFCP78CA,,89.35,見其他登記事項,鋼筋混凝土造,104年11月10日,三層,一層 二層 三層 見其他登記事項
RPROMLLLKHLFFCP78CA,,89.35,見其他登記事項,鋼筋混凝土造,104年11月10日,三層,一層 二層 三層 見其他登記事項
