鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新竹市,建物,新竹市新竹市大學路31~60號,0.0,住,,,1050120,土地0建物1車位0,一層,21,店面(店鋪),商業用,鋼筋混凝土造,0851114,104.04,0,0,0,無,有,無,50000,481,,0.0,0,,RPVPMLLJKHLFFAO98CC
新竹市,建物,新竹市新竹市關新路19巷31~60號,0.0,其他,,,1041211,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980721,101.42,4,2,2,有,有,有,34091,336,,0.0,0,,RPPOMLMJKHLFFAO38CC
新竹市,建物,新竹市新竹市光復路一段41巷1~30號,0.0,住,,,1050110,土地0建物1車位0,二層,7,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960501,41.59,1,1,1,有,有,有,12000,289,,0.0,0,含管1000,RPVOMLMJKHLFFAO98CC
新竹市,建物,新竹市新竹市民生路181~210號,0.0,商,,,1050122,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831221,155.51,4,2,2,有,有,無,18000,116,,0.0,0,,RPXOMLMJKHLFFAO56CC
新竹市,建物,新竹市新竹市香北一路191巷1~30號,0.0,住,,,1050110,土地0建物1車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950731,24.96,1,0,1,有,有,有,5500,220,,0.0,0,含管500,RPPPMLMJKHLFFAO48CC
新竹市,建物,新竹市新竹市經國路一段113巷1~30號,0.0,,鄉村區,乙種建築用地,1050111,土地0建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840902,136.09,3,2,2,有,無,無,12000,88,坡道機械,0.0,0,含管1000,RPRPMLMJKHLFFAO68CC
新竹市,建物,新竹市新竹市民生路271~300號,0.0,商,,,1050113,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830122,78.92,2,2,2,有,有,有,9000,114,,0.0,0,,RPSPMLMJKHLFFAO78CC
新竹市,建物,新竹市新竹市學府路18巷1~30號,0.0,住,,,1050117,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,89.2,3,2,2,有,無,有,13500,151,,0.0,0,,RPUPMLMJKHLFFAO98CC
新竹市,房地(土地+建物),新竹市新竹市東大路二段349巷2弄1~30號,52.0,其他,,,1050128,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,,113.51,4,2,2,有,無,無,13500,119,,0.0,0,,RPVPMLMJKHLFFAO09CC
新竹市,建物,新竹市新竹市中山路511~540號,0.0,住,,,1050131,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.39,4,2,2,有,無,有,15000,152,,0.0,0,含管700,RPXPMLMJKHLFFAO66CC
新竹市,建物,新竹市新竹市西大路421~450號,0.0,商,,,1050130,土地0建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0680319,102.19,0,0,0,無,無,無,50000,489,,0.0,0,,RPTNMLNJKHLFFAO78CC
新竹市,建物,新竹市新竹市公道五路二段301~330號,0.0,住,,,1050201,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980922,168.01,3,2,2,有,有,有,35811,213,,0.0,0,,RPSOMLNJKHLFFAO78CC
新竹市,建物,新竹市新竹市中華路二段181~210號,0.0,商,,,1050128,土地0建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020615,229.01,3,2,2,有,有,有,40000,175,,0.0,0,,RPPNMLRJKHLFFAO78CC
新竹市,建物,新竹市新竹市北大路1~30號,0.0,商,,,1050217,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850131,87.37,2,1,1,有,有,有,21142,242,,0.0,0,,RPPPMLTKKHLFFAO66CC
