編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRQMLLJKHLFFBF87CC,1,40.58,見其他登記事項,鋼筋混凝土造,104年6月1日,二十一層,
RPRQMLLJKHLFFBF87CC,1,20.56,見其他登記事項,鋼筋混凝土造,104年6月1日,二十一層,
RPORMLLJKHLFFBF67CC,42,107.78,住家用,加強磚造,62年11月15日,三層,
RPPRMLLJKHLFFBF77CC,9,84.14,住家用,鋼筋混凝土造,95年11月21日,十三層,
RPPRMLLJKHLFFBF77CC,9,49.90,共有部分,鋼筋混凝土造,95年11月21日,十三層,
RPVQMLLJKHLFFBF28CC,13,66.59,住家用,鋼筋混凝土造,91年8月23日,九層,
RPVQMLLJKHLFFBF28CC,13,18.20,共有部分,鋼筋混凝土造,91年8月23日,九層,
RPVQMLLJKHLFFBF28CC,13,13.24,共有部分,鋼筋混凝土造,91年8月23日,九層,
RPQRMLLJKHLFFBF87CC,12,54.17,住家用,鋼筋混凝土造,92年8月31日,十層,
RPQRMLLJKHLFFBF87CC,12,17.93,共有部分,鋼筋混凝土造,92年8月31日,十層,
RPUQMLLJKHLFFBF18CC,12,54.40,住家用,鋼筋混凝土造,93年6月7日,十二層,
RPUQMLLJKHLFFBF18CC,12,21.95,共有部分,鋼筋混凝土造,93年6月7日,十三層,
RPPQMLLJKHLFFBF67CC,40,196.19,見其他登記事項,鋼筋混凝土造,65年1月16日,三層,
RPSOMLLJKHLFFBF77CC,4,165.04,見其他登記事項,鋼筋混凝土造,101年3月30日,七層,
RPSOMLLJKHLFFBF77CC,4,41.88,見其他登記事項,鋼筋混凝土造,101年3月30日,七層,
RPSOMLLJKHLFFBF77CC,4,150.19,見其他登記事項,鋼筋混凝土造,101年3月30日,七層,
RPQPMLLJKHLFFBF67CC,26,100.09,住家用,鋼筋混凝土造,79年5月25日,五層,
RPQPMLLJKHLFFBF67CC,26,13.29,共有部分,鋼筋混凝土造,79年5月25日,五層,
RPXPMLLJKHLFFBF38CC,1,63.24,見其他登記事項,鋼筋混凝土造,103年10月20日,十八層,
RPXPMLLJKHLFFBF38CC,1,33.01,見其他登記事項,鋼筋混凝土造,103年10月20日,十八層,
RPWRMLLJKHLFFBF48CC,3,57.02,見其他登記事項,鋼筋混凝土造,102年4月30日,十五層,
RPWRMLLJKHLFFBF48CC,3,19.57,見其他登記事項,鋼筋混凝土造,102年4月30日,十五層,
RPWRMLLJKHLFFBF48CC,3,18.01,見其他登記事項,鋼筋混凝土造,102年4月30日,十五層,
RPOSMLLJKHLFFBF77CC,39,71.42,住家用,鋼筋混凝土造,65年10月20日,四層,
RPSRMLLJKHLFFBF08CC,3,126.08,見其他登記事項,鋼骨鋼筋混凝土造,102年6月3日,二十五層,
RPSRMLLJKHLFFBF08CC,3,34.06,見其他登記事項,鋼骨鋼筋混凝土造,102年6月3日,二十五層,
RPSRMLLJKHLFFBF08CC,3,24.85,見其他登記事項,鋼骨鋼筋混凝土造,102年6月3日,二十五層,
RPSRMLLJKHLFFBF08CC,3,37.08,見其他登記事項,鋼骨鋼筋混凝土造,102年6月3日,二十五層,
RPSRMLLJKHLFFBF08CC,3,3.49,見其他登記事項,鋼骨鋼筋混凝土造,102年6月3日,二十五層,
RPQSMLLJKHLFFBF97CC,15,104.65,住家用,鋼筋混凝土造,90年7月13日,十四層,
RPQSMLLJKHLFFBF97CC,15,4.56,共有部分,鋼筋混凝土造,90年7月13日,十四層,
RPQSMLLJKHLFFBF97CC,15,15.45,共有部分,鋼筋混凝土造,90年7月13日,十四層,
RPRSMLLJKHLFFBF08CC,12,83.27,住家用,鋼筋混凝土造,93年4月15日,十一層,
RPRSMLLJKHLFFBF08CC,12,14.96,共有部分,鋼筋混凝土造,93年4月15日,十一層,
RPRSMLLJKHLFFBF08CC,12,40.03,共有部分,鋼筋混凝土造,93年4月15日,十一層,
RPTRMLLJKHLFFBF18CC,25,516.64,工業用,鋼筋混凝土造,79年11月22日,八層,
RPTRMLLJKHLFFBF18CC,25,235.14,共有部分,鋼筋混凝土造,79年11月22日,八層,
RPQOMLMJKHLFFDF08EC,17,42.69,見其他登記事項,鋼筋混凝土造,88年2月3日,三十三層,
RPROMLLJKHLFFEF97CC,10,84.48,住家用,鋼筋混凝土造,94年12月5日,二十六層,
RPROMLMJKHLFFDF18EC,17,68.80,住家用,鋼筋混凝土造,88年2月3日,三十二層,
RPROMLMJKHLFFDF18EC,17,1.60,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPROMLMJKHLFFDF18EC,17,2.12,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPROMLMJKHLFFDF18EC,17,18.21,共有部分,鋼筋混凝土造,88年2月3日,三十二層,
RPTNMLLJKHLFFEF08CC,8,84.86,住家用,鋼筋混凝土造,96年8月27日,十八層,
RPTNMLLJKHLFFEF08CC,8,101.22,共有部分,鋼筋混凝土造,96年8月27日,二十一層,
RPTOMLLJKHLFFCF18EC,19,132.24,住家用,鋼筋混凝土造,85年7月19日,十五層,
RPTOMLLJKHLFFCF18EC,19,39.22,共有部分,鋼筋混凝土造,85年7月19日,十六層,
RPTOMLLJKHLFFCF18EC,19,10.83,共有部分,鋼筋混凝土造,85年7月19日,十六層,
RPTOMLLJKHLFFCF18EC,19,9.11,共有部分,鋼筋混凝土造,85年7月19日,十六層,
RPUOMLLJKHLFFGF48CC,4,119.34,住家用,鋼筋混凝土造,101年7月6日,十四層,
RPUOMLLJKHLFFGF48CC,7,44.07,住家用,鋼筋混凝土造,98年4月15日,十二層,
RPUOMLLJKHLFFGF48CC,7,101.36,住家用,鋼筋混凝土造,98年4月15日,十二層,
RPRPMLLJKHLFFHF38CC,38,110.10,住家用,鋼筋混凝土造,67年6月22日,四層,
RPPNMLMJKHLFFEF87DC,7,28.26,住家用,鋼筋混凝土造,97年9月9日,二十九層,
RPPNMLMJKHLFFEF87DC,7,1.16,住家用,鋼筋混凝土造,97年9月9日,二十九層,
RPPNMLMJKHLFFEF87DC,7,17.04,共有部份,鋼筋混凝土造,97年9月9日,二十九層,
RPPOMLMJKHLFFEF97DC,20,85.91,住家用,鋼筋混凝土造,84年7月28日,二十三層,
RPPOMLMJKHLFFEF97DC,20,13.09,住家用,鋼筋混凝土造,84年7月28日,二十三層,
RPPOMLMJKHLFFEF97DC,20,7.63,共有部份,鋼筋混凝土造,84年7月28日,二十三層,
RPPOMLMJKHLFFEF97DC,20,22.87,共有部份,鋼筋混凝土造,84年7月28日,二十三層,
RPXOMLLJKHLFFIF98CC,8,25.33,見其他登記事項,鋼筋混凝土造,97年1月14日,五層,
RPOPMLLJKHLFFIF18CC,6,137.45,見其他登記事項,鋼筋混凝土造,98年7月30日,二十五層,
RPSNMLMJKHLFFHF38CC,17,.09,見其他登記事項,鋼筋混凝土造,87年11月20日,十九層,
RPSNMLMJKHLFFHF38CC,17,47.65,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPSNMLMJKHLFFHF38CC,17,.01,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPSNMLMJKHLFFHF38CC,17,.00,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPSNMLMJKHLFFHF38CC,17,.00,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPTNMLMJKHLFFHF48CC,17,.09,見其他登記事項,鋼筋混凝土造,87年11月20日,十九層,
RPTNMLMJKHLFFHF48CC,17,47.65,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPTNMLMJKHLFFHF48CC,17,.01,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPTNMLMJKHLFFHF48CC,17,.00,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPTNMLMJKHLFFHF48CC,17,.00,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPPNMLMJKHLFFHF08CC,17,.09,見其他登記事項,鋼筋混凝土造,87年11月20日,十九層,
RPPNMLMJKHLFFHF08CC,17,47.65,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPPNMLMJKHLFFHF08CC,17,.01,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPPNMLMJKHLFFHF08CC,17,.00,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPPNMLMJKHLFFHF08CC,17,.00,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPSOMLMJKHLFFHF48CC,6,92.84,住家用,鋼筋混凝土造,98年8月6日,十五層,
RPSOMLMJKHLFFHF48CC,6,38.05,共有部分,鋼筋混凝土造,98年8月6日,十五層,
RPQNMLMJKHLFFHF18CC,17,.09,見其他登記事項,鋼筋混凝土造,87年11月20日,十九層,
RPQNMLMJKHLFFHF18CC,17,47.65,共有部分,鋼筋混凝土造,87年11月20日,十九層,
RPQNMLMJKHLFFHF18CC,17,.01,共有部分,鋼筋混凝土造,87年11月20日,十九層,
