鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南投市,房地(土地+建物),南投縣南投市同源路5街1~30號,23.33,,工業區,丁種建築用地,1050120,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0930119,60.66,3,2,2,有,無,有,7000,115,,0.0,0,,RPWNMLLJKHLFFAM78DC
南投市,房地(土地+建物),南投縣南投市育樂路31~60號,15.38,住,,,1050201,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820322,75.28,3,2,2,有,無,無,7000,93,,0.0,0,,RPSOMLLJKHLFFAM48DC
南投市,房地(土地+建物),南投縣南投市平山里仁和路1~30號,2535.0,工,,,1050108,土地1建物1車位0,見其他登記事項,3,工廠,見其他登記事項,見其他登記事項,0740401,1615.08,0,0,0,無,無,有,150000,,,0.0,0,,RPUNMLMJKHLFFAM68DC
南投市,房地(土地+建物),南投縣南投市中興路466巷1~30號,11.09,其他,,,1050111,土地1建物1車位0,十三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831109,103.63,3,2,1,有,無,有,8000,77,,0.0,0,,RPXNMLMJKHLFFAM88CC
草屯鎮,土地,草鞋墩段781~810地號,228.56,住,,,1050201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,6900,30,,0.0,0,,RPOOMLRKKHLFFBM78CC
草屯鎮,土地,草鞋墩段781~810地號,200.17,住,,,1050201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,6100,30,,0.0,0,,RPPOMLRKKHLFFBM88CC
南投市,建物,南投縣南投市同源路一街31~60號,6.0,,工業區,丁種建築用地,1050301,土地0建物0車位0,一層,5,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1031021,28.16,0,0,0,無,無,有,4500,160,,0.0,0,,RPPNMLMJLHLFFAM28DC
南投市,房地(土地+建物),南投縣南投市民族路211~240號,109.0,商,,,1050301,土地1建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土加強磚造,0630513,81.03,0,0,0,無,無,無,18000,222,,0.0,0,,RPTNMLNJLHLFFAM68CC
南投市,房地(土地+建物),南投縣南投市中興路271~300號,105.47,住,,,1050315,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0791206,71.14,0,0,0,無,無,無,12000,169,,0.0,0,,RPSNMLQKLHLFFAM98CC
