編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLMLKHLFFAG18EC,36,22.51,商業用,鋼筋混凝土造,69年7月15日,五層,
RPSNMLMLKHLFFAG18EC,36,19.01,商業用,鋼筋混凝土造,69年7月15日,五層,
RPQNMLRJLHLFFAG18CC,,91.44,住家用,鋼筋混凝土加強磚造,,二層,
RPPOMLSJLHLFFAG28CC,33,119.98,住家用,鋼筋混凝土加強磚造,72年4月6日,二層,
RPTOMLPLKHLFFAG48CC,39,83.80,住家用,鋼筋混凝土加強磚造,66年2月24日,四層,
RPTNMLPLKHLFFAG38CC,20,81.29,住家用,鋼筋混凝土造,84年10月4日,五層,
RPUNMLRJLHLFFBG68CC,2,245.29,見其他登記事項,鋼筋混凝土造,102年10月31日,三層,
RPVNMLQKKHLFFBG68CC,23,116.57,住家用,鋼筋混凝土造,82年8月11日,六層,
RPUNMLOKLHLFFBG48CC,21,77.18,住家用,鋼筋混凝土造,84年1月28日,七層,
RPQPMLOLLHLFFAG48EC,6,189.63,住家用,鋼筋混凝土造,99年5月10日,三層,
RPXPMLMLLHLFFAG78CC,2,34.27,住家用,鋼筋混凝土造,103年4月2日,三層,
RPSNMLQJMHLFFAG38CC,23,72.94,住商用,鋼筋混凝土造,81年12月4日,三層,
RPWPMLMLLHLFFAG68CC,19,37.46,住家用,鋼筋混凝土造,86年1月27日,六層,
RPQOMLNLLHLFFAG08CC,7,115.67,住家用,鋼筋混凝土造,98年5月11日,三層,
RPXOMLNLLHLFFAG78CC,39,153.45,住家用,鋼筋混凝土加強磚造,65年9月20日,四層,
RPPPMLMLLHLFFAG18EC,18,53.31,住家用,鋼筋混凝土造,87年1月14日,六層,
RPOOMLMKMHLFFAG77CC,2,37.78,住家用,鋼筋混凝土造,103年4月2日,三層,
RPXNMLMKMHLFFAG58CC,28,41.53,住家用,鋼筋混凝土造,76年10月19日,三層,
RPPOMLNLMHLFFBG18CC,1,282.22,住家用,鋼筋混凝土造,104年3月30日,四層,
RPOOMLMLMHLFFBG97CC,34,94.50,住家用,鋼筋混凝土加強磚造,70年12月30日,二層,
RPWNMLLLLHLFFBG48CC,1,175.32,見其他登記事項,鋼筋混凝土造,104年3月30日,三層,
RPWNMLMKMHLFFAG48CC,20,86.36,住家用,鋼筋混凝土造,84年11月22日,七層,
RPXNMLMLMHLFFBG78CC,7,450.20,農舍,見其他登記事項,98年6月3日,三層,
RPVOMLPKLHLFFBG78CC,28,79.96,住商用,鋼筋混凝土造,77年5月10日,四層,
RPWOMLRKLHLFFBG66EC,21,217.76,見其他登記事項,鋼筋混凝土造,84年3月14日,四層,
RPTOMLPLMHLFFBG78CC,9,177.98,住家用,鋼筋混凝土造,95年12月18日,三層,
RPPNMLPLMHLFFBG38DC,17,107.42,住家用,鋼筋混凝土造,88年3月31日,七層,
