鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中山區,建物,臺北市中山區敬業一路31~60號,0.0,商,,,1050107,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0961206,73.31,1,1,1,有,有,有,35000,477,,0.0,0,租金含管理費,RPQNMLLJKHLFFCA07CC
內湖區,建物,臺北市內湖區康寧路三段70巷121~150號,0.0,住,,,1050110,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780807,160.87,3,2,2,有,有,有,22000,137,,0.0,0,租金含管理費,RPSNMLLJKHLFFCA27CC
中山區,建物,臺北市中山區北安路621巷31~60號,0.0,住,,,1050115,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740705,121.39,3,2,2,有,有,有,31000,255,,0.0,0,,RPUNMLLJKHLFFCA47CC
內湖區,建物,臺北市內湖區星雲街16巷61~90號,0.0,住,,,1050116,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020419,224.56,3,2,2,有,有,有,58000,258,,0.0,0,租金含車位及管理費,RPVNMLLJKHLFFCA57CC
內湖區,建物,臺北市內湖區文德路210巷1~30號,0.0,住,,,1050118,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850214,42.1,2,1,1,有,有,有,28500,677,,0.0,0,,RPWNMLLJKHLFFCA67CC
內湖區,建物,臺北市內湖區港華街91~120號,0.0,住,,,1050118,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010515,52.97,1,1,1,有,有,有,22000,415,,0.0,0,租金含車位,RPXNMLLJKHLFFCA77CC
內湖區,建物,臺北市內湖區金湖路331~360號,0.0,住,,,1050121,土地0建物1車位0,一層,8,店面(店鋪),見其他登記事項,鋼筋混凝土造,0990323,127.27000000000001,0,1,1,有,有,無,80000,629,,0.0,0,,RPOOMLLJKHLFFCA96CC
內湖區,建物,臺北市內湖區內湖路一段737巷1~30號,0.0,住,,,1050128,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700105,85.36,3,2,2,有,無,無,24200,284,,0.0,0,,RPPOMLLJKHLFFCA07CC
內湖區,建物,臺北市內湖區民權東路六段123巷1~30號,0.0,商,,,1041231,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880717,69.81,2,1,1,有,有,有,24000,344,,0.0,0,,RPUOMLLJKHLFFCA57CC
中山區,建物,臺北市中山區中山北路一段61~90號,0.0,商,,,1050130,土地0建物1車位0,見其他登記事項,3,店面(店鋪),,磚造,,272.95,0,0,0,無,無,無,190000,696,,0.0,0,,RPRPMLLJKHLFFCA37CC
內湖區,建物,臺北市內湖區堤頂大道二段151~180號,0.0,工,,,1050121,土地0建物1車位5,十一層,12,廠辦,工業用,見使用執照,0910917,743.48,3,0,0,有,有,無,270000,363,坡道平面,0.0,0,,RPUPMLLJKHLFFCA67CC
中山區,建物,臺北市中山區民權東路三段61~90號,0.0,商,,,1050110,土地0建物1車位0,三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0751125,138.12,3,2,2,有,有,有,35000,253,,0.0,0,,RPXPMLLJKHLFFCA97CC
中山區,建物,臺北市中山區林森北路331~360號,0.0,商,,,1050120,土地0建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1021101,285.02,3,2,3,有,有,有,158000,554,坡道平面,26.66,0,,RPPQMLLJKHLFFCA27CC
中山區,建物,臺北市中山區農安街1~30號,0.0,商,,,1050118,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0861126,78.96000000000001,1,1,1,有,有,有,30000,380,,0.0,0,,RPQQMLLJKHLFFCA37CC
中山區,建物,臺北市中山區吉林路393巷1~30號,0.0,住,,,1050115,土地0建物1車位0,一層,1,店面(店鋪),住家用,鋼筋混凝土造,0610910,69.4,0,0,0,無,無,無,34056,491,,0.0,0,,RPWQMLLJKHLFFCA97CC
內湖區,建物,臺北市內湖區金豐街61~90號,0.0,其他,,,1050120,土地0建物1車位1,二層,10,廠辦,見其他登記事項,鋼筋混凝土造,0991124,68.97,0,0,0,無,有,無,32000,464,坡道平面,38.72,0,,RPVRMLLJKHLFFCA97CC
中山區,建物,臺北市中山區中山北路一段61~90號,0.0,商,,,1050101,土地0建物1車位0,十三層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980327,42.19,1,1,1,有,有,有,29000,687,,0.0,0,,RPWRMLLJKHLFFCA08CC
松山區,建物,臺北市松山區南京東路五段121~150號,0.0,商,,,1050118,土地0建物1車位0,二層,2,公寓(5樓含以下無電梯),,加強磚造,,113.53,0,1,1,有,無,無,40000,352,,0.0,0,,RPRNMLLJKHLFFDA27CC
南港區,建物,臺北市南港區重陽路571~600號,0.0,住,,,1050121,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011026,228.62,4,2,2,有,有,有,47000,206,,0.0,0,租金含管理費,RPUNMLLJKHLFFDA57CC
松山區,建物,臺北市松山區民生東路五段91~120號,0.0,商,,,1050105,土地0建物1車位0,一層,4,店面(店鋪),住家用,加強磚造,,119.55,0,0,0,無,無,無,180000,1506,,0.0,0,,RPVNMLLJKHLFFDA67CC
松山區,建物,臺北市松山區南京東路五段251巷32弄1~30號,42.5,住,,,1050114,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760629,152.82,2,2,2,有,無,有,45000,294,,0.0,0,,RPXNMLLJKHLFFDA87CC
松山區,建物,臺北市松山區民權東路三段106巷15弄1~30號,0.0,住,,,1050128,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740817,371.23,0,0,0,有,有,無,90000,242,,0.0,0,,RPOOMLLJKHLFFDA07CC
松山區,建物,臺北市松山區健康路151~180號,0.0,住,,,1050201,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670720,59.57,1,1,1,有,有,有,23000,386,,0.0,0,,RPPOMLLJKHLFFDA17CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,其他,,,1050130,土地0建物1車位0,八層,19,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0951229,46.34,1,1,1,有,有,有,24000,518,,0.0,0,,RPQOMLLJKHLFFDA27CC
