編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOPMLNJJIKFFBG67CC,17,85.86,住家用,鋼筋混凝土造,88年3月31日,七層,
RPSOMLTJJIKFFBG58CC,20,115.78,住家用,鋼筋混凝土造,84年4月10日,八層,
RPXPMLMKJIKFFBG58CC,4,11.92,見其他登記事項,鋼筋混凝土造,100年12月23日,四層,
RPSNMLKLJIKFFAG67CC,21,116.91,住家用,鋼筋混凝土造,83年12月9日,九層,
RPSOMLQKJIKFFAG48EC,19,112.88,住家用,鋼筋混凝土造,86年4月1日,十三層,
RPSNMLMKJIKFFAG77CC,17,111.55,見其他登記事項,鋼筋混凝土造,87年6月2日,四層,
RPRPMLNJJIKFFAG87CC,10,207.61,見其他登記事項,鋼筋混凝土造,94年6月9日,三層,
RPUNMLKKJIKFFAG77CC,2,36.45,見其他登記事項,鋼筋混凝土造,102年4月15日,一層,
RPSPMLRKJIKFFAG48CC,14,429.02,農舍,鋼筋混凝土造,90年6月19日,三層,
RPRPMLTJJIKFFAG68EC,43,339.37,住商用,鋼筋混凝土加強磚造,62年4月1日,四層,
RPTNMLNKJIKFFAG97CC,39,239.39,住家用,鋼筋混凝土加強磚造,65年6月14日,三層,
RPOOMLPLJIKFFBG97CC,21,87.64,住家用,鋼筋混凝土造,83年6月21日,七層,
RPVNMLQLJIKFFBG78DC,22,100.86,見其他登記事項,鋼筋混凝土造,83年3月19日,五層,
RPTOMLRLJIKFFBG68CC,45,12.23,住家用,鋼筋混凝土加強磚造,59年12月22日,二層,
RPQNMLLLJIKFFAG57CC,19,38.61,住家用,鋼筋混凝土造,85年6月7日,十九層,
RPUNMLMKJIKFFAG97CC,25,109.15,住家用,鋼筋混凝土加強磚造,80年2月4日,二層,
RPQNMLOJJIKFFAG67CC,2,36.45,見其他登記事項,鋼筋混凝土造,102年4月15日,一層,
RPPOMLLJKIKFFAG47CC,41,81.79,住家用,鋼筋混凝土加強磚造,64年2月27日,四層,
RPTOMLKMJIKFFBG08CC,24,124.13,見其他登記事項,鋼筋混凝土造,80年8月7日,七層,
RPRPMLNLJIKFFAG08CC,1,117.75,住家用,鋼筋混凝土造,103年7月23日,三層,
RPWNMLQLJIKFFAG88EC,21,52.26,住家用,見其他登記事項,84年2月17日,一層,
RPWNMLQLJIKFFAG88EC,21,53.55,住家用,見其他登記事項,84年2月17日,一層,
RPOQMLLJKIKFFBG67CC,5,107.91,見其他登記事項,鋼筋混凝土造,100年4月15日,九層,
RPXOMLOKKIKFFAG68CC,27,113.58,住家用,鋼筋混凝土加強磚造,77年5月30日,二層,
RPOOMLMJKIKFFBG57CC,19,236.23,見其他登記事項,鋼筋混凝土造,85年12月16日,五層,
RPUNMLSJKIKFFBG78DC,16,114.73,住家用,鋼筋混凝土造,89年4月27日,十二層,
RPSNMLTKKIKFFBG68CC,2,214.06,見其他登記事項,鋼筋混凝土造,102年10月31日,三層,
RPQOMLPKKIKFFBG18CC,4,243.36,見其他登記事項,鋼筋混凝土造,100年7月27日,三層,
RPUOMLMJKIKFFAG08CC,39,83.80,住家用,鋼筋混凝土加強磚造,66年2月24日,四層,
RPQOMLMJKIKFFAG67CC,34,493.32,商業用,鋼筋混凝土造,70年8月22日,八層,
RPVNMLNJKIKFFAG18CC,2,34.27,住家用,鋼筋混凝土造,103年4月2日,三層,
RPVOMLRJJHLFFBG68CC,7,203.86,見其他登記事項,鋼筋混凝土造,97年10月22日,三層,
RPVPMLNKJHLFFBG48CC,17,80.46,住家用,鋼筋混凝土造,88年1月21日,十二層,
RPTPMLNKJHLFFBG28CC,39,36.78,住商用,見其他登記事項,65年9月22日,四層,
RPXNMLLKJHLFFAG18CC,19,36.72,住家用,鋼筋混凝土造,86年1月27日,六層,
RPROMLLKJHLFFAG67CC,,69.13,住家用,木造,,一層,
RPWNMLLKJHLFFAG08CC,2,37.78,住家用,鋼筋混凝土造,103年4月2日,三層,
RPROMLPKJHLFFAG08CC,23,100.28,住家用,鋼筋混凝土造,82年4月7日,六層,
RPXOMLMLJHLFFAG48CC,27,88.23,工業用,鋼筋混凝土加強磚造,78年6月24日,二層,
RPPNMLQKJHLFFBG97CC,18,80.94,住家用,鋼筋混凝土造,86年12月12日,八層,
RPSOMLKLJHLFFBG87CC,45,36.71,住家用,鋼筋混凝土加強磚造,59年12月22日,二層,
RPSTNLRLJHLFFBG56CC,2,214.06,見其他登記事項,鋼筋混凝土造,102年10月31日,三層,
RPUPMLLKJHLFFAG08CC,12,112.25,住家用,鋼筋混凝土造,93年6月4日,三層,
RPVOMLLKJHLFFAG08CC,24,69.40,住家用,鋼筋混凝土造,80年7月3日,三層,
RPROMLSKJHLFFAG58EC,,203.27,見其他登記事項,見其他登記事項,104年9月14日,三層,
RPQOMLSKJHLFFAG48EC,,198.81,見其他登記事項,見其他登記事項,104年9月14日,三層,
RPPOMLTLJHLFFBG48CC,1,175.32,見其他登記事項,鋼筋混凝土造,104年3月30日,三層,
RPUNMLKMJHLFFBG08CC,11,114.80,住家用,鋼筋混凝土造,93年9月27日,十二層,
