編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLTJJIKFFDH48EA,39,91.94,住家用,加強磚造,65年11月29日,二層,一層 二層
RPTNMLQJJIKFFDH38CA,4,499.47,見其他登記事項,見其他登記事項,100年3月22日,一層,一層
RPVNMLPJJIKFFDH68EA,38,65.25,住家用,加強磚造,66年10月12日,二層,一層 二層 地下層
RPPNMLOJJIKFFFH18EA,23,118.92,工業用,鋼筋混凝土造,81年7月23日,五層,四層
RPPNMLOJJIKFFFH18EA,23,1.26,共有部分,鋼筋混凝土造,81年7月23日,五層,
RPTOMLOJJIKFFDH38DA,34,91.76,住家用,加強磚造,70年4月28日,二層,一層 二層
RPXRMLMJJIKFFBH78EA,38,20.38,住家用,加強磚造,67年1月19日,二層,一層 二層
RPVNMLOJJIKFFGH78DA,3,.06,見其他登記事項,鋼筋混凝土造,101年7月31日,十二層,
RPVNMLOJJIKFFGH78DA,3,30.02,共有部份,鋼筋混凝土造,101年7月31日,十二層,
RPVNMLOJJIKFFGH78DA,3,97.37,住家用,鋼筋混凝土造,101年7月31日,十一層,四層
RPVNMLOJJIKFFGH78DA,3,46.48,共有部份,鋼筋混凝土造,101年7月31日,十二層,
RPQNMLRLJIKFFCH48EA,20,83.97,住家用,鋼筋混凝土造,84年5月6日,七層,七層
RPQNMLRLJIKFFCH48EA,20,15.12,見其他登記事項,鋼筋混凝土造,84年5月6日,七層,
RPQNMLRLJIKFFCH48EA,20,31.40,見其他登記事項,鋼筋混凝土造,84年5月6日,七層,
RPUNMLTJJIKFFFH09DA,4,128.50,住家用,鋼筋混凝土造,100年11月18日,十三層,二層
RPUNMLTJJIKFFFH09DA,4,30.32,見其他登記事項,鋼筋混凝土造,100年11月18日,十三層,
RPUNMLTJJIKFFFH09DA,4,50.43,見其他登記事項,鋼筋混凝土造,100年11月18日,十三層,
RPUNMLNJJIKFFGH58DA,18,28.69,住家用,鋼筋混凝土造,86年5月1日,十八層,十五層
RPUNMLNJJIKFFGH58DA,18,2.01,共有部份,鋼筋混凝土造,86年5月1日,十九層,
RPUNMLNJJIKFFGH58DA,18,11.88,共有部份,鋼筋混凝土造,86年5月1日,十八層,
RPQPMLMJKIKFFGH38DA,20,88.03,住家用,鋼筋混凝土造,84年4月21日,十六層,十四層
RPQPMLMJKIKFFGH38DA,20,15.36,共有部份,鋼筋混凝土造,84年4月21日,十六層,
RPQPMLMJKIKFFGH38DA,20,2.85,共有部份,鋼筋混凝土造,84年4月21日,十六層,
RPVNMLPJJIKFFCH58EA,35,134.26,住家用,加強磚造,69年11月10日,二層,一層 二層 騎樓
RPRSMLMJJIKFFBH18DA,21,103.61,住家用,鋼筋混凝土造,83年9月24日,十六層,十層
RPRSMLMJJIKFFBH18DA,21,5.35,共有部分,鋼筋混凝土造,83年9月24日,十六層,
RPRSMLMJJIKFFBH18DA,21,14.98,共有部分,鋼筋混凝土造,83年9月24日,十六層,
RPSSMLMJJIKFFBH28DA,13,125.30,住家用,鋼筋混凝土造,91年9月20日,十三層,十三層
RPSSMLMJJIKFFBH28DA,13,27.48,共有部分,鋼筋混凝土造,91年9月20日,十三層,
RPSSMLMJJIKFFBH28DA,13,52.69,共有部分,鋼筋混凝土造,91年9月20日,十三層,
RPXPMLNJJIKFFBH58DA,2,88.17,見其他登記事項,鋼筋混凝土造,102年6月3日,十二層,四層
RPXPMLNJJIKFFBH58DA,2,52.12,見其他登記事項,鋼筋混凝土造,102年6月3日,十二層,
RPXPMLNJJIKFFBH58DA,2,14.47,見其他登記事項,鋼筋混凝土造,102年6月3日,十二層,
RPQPMLNJJIKFFAH77DA,14,108.19,住家用,鋼筋混凝土造,90年8月3日,十四層,二層
RPQPMLNJJIKFFAH77DA,14,19.72,共有部份,鋼筋混凝土造,90年8月3日,十四層,
RPQPMLNJJIKFFAH77DA,14,16.76,共有部份,鋼筋混凝土造,90年8月3日,十四層,
RPQPMLNJJIKFFAH77DA,14,.02,見其他登記事項,鋼筋混凝土造,90年8月3日,十四層,
RPQPMLNJJIKFFAH77DA,14,19.66,共有部份,鋼筋混凝土造,90年8月3日,十四層,
RPQQMLNJJIKFFBH97DA,12,107.08,住家用,鋼筋混凝土造,92年7月10日,十四層,十一層
RPQQMLNJJIKFFBH97DA,12,23.83,共有部分,鋼筋混凝土造,92年7月10日,十四層,
RPQQMLNJJIKFFBH97DA,12,45.51,共有部分,鋼筋混凝土造,92年7月10日,十四層,
RPPQMLOJJIKFFAH87DA,19,66.12,住家用,鋼筋混凝土造,85年4月12日,二十一層,十二層
RPPQMLOJJIKFFAH87DA,19,6.94,共有部份,鋼筋混凝土造,85年4月12日,十三層,
