編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLNJJIKFFAI67CC,23,77.19,住家用,鋼筋混凝土造,81年12月31日,五層,
RPOOMLNJJIKFFAI67CC,23,12.56,共有部份,鋼筋混凝土造,81年12月31日,五層,
RPOOMLNJJIKFFAI67CC,23,13.39,共有部份,鋼筋混凝土造,81年12月31日,五層,
RPVOMLLJKIKFFAI38DC,18,79.56,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPUNMLNKJIKFFAI38DC,20,91.59,住家用,鋼筋混凝土造,84年10月4日,十一層,
RPSNMLQLJIKFFAI58DC,18,79.56,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPTNMLQLJIKFFAI68DC,18,84.41,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPQNMLTJJIKFFAI38CC,22,25.04,住家用,鋼筋混凝土造,82年6月9日,十六層,
RPQNMLTJJIKFFAI38CC,22,4.66,商業用,鋼筋混凝土造,82年6月9日,十六層,
RPQNMLTJJIKFFAI38CC,22,6.20,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPTNMLKKJIKFFAI87CC,23,174.72,住商用,鋼筋混凝土造,81年7月28日,十四層,
RPSNMLSJKIKFFAI68DC,18,79.56,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPWNMLNJKIKFFAI48CC,26,258.70,住商用,鋼筋混凝土造,79年1月12日,七層,
RPXNMLPLJIKFFAI98DC,21,189.00,住商用,鋼筋混凝土造,83年11月25日,十六層,
RPPNMLLJKIKFFAI67DC,49,116.07,住家用,加強磚造,55年7月12日,二層,
RPPOMLOLJIKFFAI08CC,39,68.90,住家用,磚造,66年3月16日,一層,
RPOOMLMKKIKFFAI77CC,9,58.80,見其他登記事項,鋼筋混凝土造,95年10月5日,五層,
RPVOMLOKKIKFFAI68CC,23,144.39,住家用,鋼筋混凝土造,82年4月19日,三層,
RPVNMLOKKIKFFAI68DC,24,120.53,住家用,鋼筋混凝土造,80年11月25日,十層,
RPOPMLOKKIKFFAI08CC,8,258.39,見其他登記事項,鋼筋混凝土造,96年7月2日,五層,
RPVNMLLLKIKFFAI38CC,23,159.74,住商用,鋼筋混凝土造,81年11月14日,七層,
RPWOMLSKKIKFFAI56CC,20,105.85,住家用,鋼筋混凝土造,85年2月14日,十三層,
RPWOMLPLKIKFFAI98CC,22,117.48,住家用,鋼筋混凝土造,82年6月23日,十二層,
RPQOMLNLKIKFFAI18CC,2,57.17,見其他登記事項,見其他登記事項,103年3月17日,四層,
RPUNMLLLKIKFFAI28CC,6,88.53,見其他登記事項,見其他登記事項,99年1月4日,五層,
RPXOMLSLKIKFFAI86DC,18,150.52,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPOOMLNKJHLFFAI77CC,33,99.28,住家用,鋼筋混凝土加強磚造,71年11月25日,二層,
RPOPMLKLJHLFFAI77DC,18,114.92,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPWNMLLKJHLFFAI28CC,22,65.11,住家用,鋼筋混凝土造,83年5月25日,十二層,
RPUOMLMLJHLFFAI38CC,20,70.24,住家用,鋼筋混凝土造,85年3月11日,二十層,
RPUOMLMLJHLFFAI38CC,20,24.09,共有部份,鋼筋混凝土造,85年3月11日,二十層,
RPXNMLLKJHLFFAI38CC,18,147.54,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPXNMLPLJHLFFAI98DC,18,79.56,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPUNMLPLJHLFFAI68DC,22,583.00,見使用執照,鋼筋混凝土造,83年5月25日,七層,
RPTNMLPLJHLFFAI58DC,37,92.72,住家用,鋼筋混凝土造,68年4月3日,五層,
RPWNMLRJJHLFFAI88DC,18,139.98,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPSNMLOKJHLFFAI28DC,18,119.94,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPOOMLPLJHLFFAI18DC,18,147.54,住家用,鋼筋混凝土造,87年3月19日,二十二層,
