編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLPJJIKFFAN38CA,1,199.99,見其他登記事項,鋼筋混凝土造,103年7月16日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPPNMLOJJIKFFCN28CA,19,172.36,見其他登記事項,鋼筋混凝土造,85年4月18日,七層,一層 二層 騎樓 地下層
RPPNMLOJJIKFFCN28CA,19,27.39,見其他登記事項,鋼筋混凝土造,85年4月18日,七層,
RPSNMLSKJIKFFAN88CA,38,164.01,住商用,鋼筋混凝土造,67年2月27日,三層,一層 二層 三層 騎樓
RPPOMLKLJIKFFAN97CA,19,98.94,住家用,鋼筋混凝土造,85年5月6日,十層,四層
RPPOMLKLJIKFFAN97CA,19,40.78,,鋼筋混凝土造,85年5月6日,十層,
RPPNMLNJJIKFFDN28CA,31,111.32,住家用,鋼筋混凝土造,73年11月26日,三層,一層 二層 三層
RPTNMLNKJIKFFGN09CA,23,170.93,見其他登記事項,鋼筋混凝土造,81年7月3日,三層,
RPWNMLNLJIKFFBN98CA,22,94.32,住家用,鋼筋混凝土造,83年2月4日,二層,一層 二層
RPPNMLTKJIKFFHN76CA,,172.41,見其他登記事項,鋼筋混凝土造,104年9月4日,三層,一層 二層 三層 屋頂突出物 騎樓
RPQNMLTKJIKFFHN86CA,,152.86,見其他登記事項,鋼筋混凝土造,104年9月4日,三層,一層 二層 三層 屋頂突出物 騎樓
RPUNMLLKJIKFFEN78CA,30,80.48,住家用,加強磚造,75年2月7日,二層,一層 二層
RPQNMLRJJIKFFAN58DA,21,127.26,見其他登記事項,鋼筋混凝土造,83年9月24日,四層,一層 二層 三層 四層
RPSNMLNJJIKFFAN38DA,35,87.30,住家用,加強磚造,69年12月11日,二層,一層 二層
RPSOMLRLJIKFFHN07CA,,202.10,見其他登記事項,鋼筋混凝土造,104年9月4日,三層,一層 二層 三層 屋頂突出物
RPVNMLMJJIKFFEN98DA,20,82.82,住家用,鋼筋混凝土造,84年5月16日,三層,一層 二層 三層 騎樓
RPSNMLTKJIKFFHN07CA,,161.85,見其他登記事項,鋼筋混凝土造,104年9月4日,三層,一層 二層 三層 屋頂突出物
RPRNMLTKJIKFFHN96CA,,82.32,見其他登記事項,鋼筋混凝土造,104年9月4日,三層,一層 二層 三層 屋頂突出物
RPTNMLTKJIKFFHN17CA,,79.05,見其他登記事項,鋼筋混凝土造,104年9月4日,三層,一層 二層 三層 屋頂突出物
RPSNMLQJJIKFFBN78DA,,192.41,見其他登記事項,鋼筋混凝土造,104年6月17日,四層,一層 二層 三層 四層
RPQNMLTJJIKFFHN76CA,22,291.57,住家用,鋼筋混凝土造,83年1月14日,四層,一層 二層 三層 四層 騎樓
RPOOMLPLJIKFFHN09CA,46,101.61,住家用,加強磚造,59年1月1日,二層,一層 二層 騎樓
RPOOMLPLJIKFFHN09CA,46,110.85,住商用,加強磚造,59年1月1日,二層,一層 二層 騎樓
RPXNMLKKJIKFFDN88CA,41,72.44,住家用,鋼筋混凝土加強磚造,63年6月14日,二層,一層 二層
RPVNMLKKJIKFFDN68CA,21,163.84,住家用,鋼筋混凝土造,83年11月28日,三層,一層 二層 三層
RPQNMLOJJIKFFFN68CA,22,136.37,住家用,鋼筋混凝土造,82年8月19日,四層,一層 二層 三層 四層
RPUNMLOJJIKFFGN56CA,34,122.22,住家用,加強磚造,70年12月23日,二層,一層 二層
RPQOMLKLJIKFFAN08CA,10,170.25,見其他登記事項,鋼筋混凝土造,94年11月1日,四層,一層 二層 三層 四層
RPUOMLPJJIKFFDN09CA,,229.74,見其他登記事項,鋼筋混凝土造,104年2月17日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPPNMLTJJIKFFDN88CA,25,2.62,停車空間,鋼筋混凝土造,79年12月6日,五層,
RPPNMLTJJIKFFDN88CA,25,69.32,住家用,鋼筋混凝土造,79年12月6日,五層,二層
RPPNMLTJJIKFFDN88CA,25,18.81,見其他登記事項,鋼筋混凝土造,79年12月6日,五層,
RPPNMLTJJIKFFDN88CA,25,14.35,見其他登記事項,鋼筋混凝土造,79年12月6日,五層,
RPSNMLMKJIKFFDN58CA,1,188.89,見其他登記事項,鋼筋混凝土造,103年11月20日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLQJJIKFFAN78CA,,147.96,見其他登記事項,鋼筋混凝土造,104年7月22日,四層,一層 二層 三層 四層
RPSOMLQJJIKFFAN68CA,,167.55,見其他登記事項,鋼筋混凝土造,104年7月22日,四層,一層 二層 三層 四層
RPPNMLPJJIKFFAN18CA,21,11.61,見其他登記事項,鋼筋混凝土造,83年9月29日,八層,
RPUPMLQJJIKFFAN98CA,25,76.59,住家用,鋼筋混凝土造,79年11月13日,七層,一層
RPUPMLQJJIKFFAN98CA,25,6.17,見其他登記事項,鋼筋混凝土造,79年11月13日,七層,
RPUPMLQJJIKFFAN98CA,25,22.01,見其他登記事項,鋼筋混凝土造,79年11月13日,七層,
RPUPMLQJJIKFFAN98CA,25,2.28,見其他登記事項,鋼筋混凝土造,79年11月13日,七層,
RPTNMLOJJIKFFBN58CA,,173.27,見其他登記事項,鋼筋混凝土造,104年5月11日,四層,一層 二層 三層 四層
RPSNMLOJJIKFFBN48CA,,211.47,見其他登記事項,鋼筋混凝土造,104年5月11日,四層,一層 二層 三層 四層
RPUNMLOJJIKFFAN58CA,21,97.72,住家用,鋼筋混凝土造,83年7月28日,十三層,十一層
RPUNMLOJJIKFFAN58CA,21,3.15,見其他登記事項,鋼筋混凝土造,83年7月28日,十三層,
RPUNMLOJJIKFFAN58CA,21,16.64,見其他登記事項,鋼筋混凝土造,83年7月28日,十三層,
RPPNMLLKJIKFFAN87CA,43,45.66,住商用,鋼筋混凝土加強磚造,61年7月5日,三層,一層 二層 三層 騎樓
RPTNMLOJJIKFFAN48CA,1,253.66,見其他登記事項,鋼筋混凝土造,103年10月2日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPQNMLLJKIKFFDN28CA,34,233.50,商業用,鋼筋混凝土造,70年9月10日,四層,二層 三層 四層 走廊
RPQOMLMJKIKFFDN48CA,31,81.37,住家用,鋼筋混凝土造,73年10月18日,五層,五層
RPTNMLPJJIKFFBN68CA,19,92.25,住家用,鋼筋混凝土造,85年9月23日,十三層,七層
RPTNMLPJJIKFFBN68CA,19,19.24,見其他登記事項,鋼筋混凝土造,85年9月23日,十三層,
RPPNMLPJJIKFFBN28CA,37,93.79,住家用,加強磚造,67年7月19日,二層,一層 二層
RPRNMLPJJIKFFBN48CA,24,93.80,住家用,鋼筋混凝土造,80年4月25日,五層,五層
RPRNMLPJJIKFFBN48CA,24,24.86,見其他登記事項,鋼筋混凝土造,80年4月25日,五層,
RPUNMLTJJIKFFAN09CA,11,266.66,見其他登記事項,鋼筋混凝土造,93年11月9日,五層,一層 二層 三層 四層 五層 騎樓
RPWNMLTJJIKFFAN66CA,32,101.75,住家用,加強磚造,72年11月11日,二層,一層 二層
RPSNMLPJJIKFFCN68CA,1,165.53,見其他登記事項,鋼筋混凝土造,103年12月4日,四層,一層 二層 三層 四層
RPWNMLNLJIKFFAN88CA,38,71.37,住家用,加強磚造,67年2月16日,二層,一層 二層
RPPOMLSKJIKFFDN98CA,,201.20,見其他登記事項,鋼筋混凝土造,104年7月31日,三層,一層 二層 三層 見其他登記事項
RPRNMLKKJIKFFFN48CA,37,247.68,住家用,見其他登記事項,67年12月30日,一層,
