鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉市場路1~30號,76.03,,鄉村區,乙種建築用地,1041014,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0730810,112.1,3,2,2,有,無,2300000,20517,,0.0,0,,RPRQMLMJJIKFFAU09CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中原路一段229巷1~30號,89.73,住,,,1040902,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0870309,258.12,5,3,5,有,無,7500000,29056,,0.0,0,,RPSQMLMJJIKFFAU56CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中原路一段211~240號,60.69,住,,,1041019,土地1建物1車位0,三層，四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870309,173.35,4,2,4,有,無,4500000,25959,,0.0,0,,RPUQMLMJJIKFFAU76CA
新城鄉,土地,佳東段1~30地號,684.41,,特定農業區,農牧用地,1041019,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2070000,3025,,0.0,0,,RPPNMLOJJIKFFAU78CA
新城鄉,土地,興海段871~900地號,991.98,農,,,1040901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3900000,3932,,0.0,0,,RPUNMLOJJIKFFAU66CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿延平街148巷2弄1~30號,87.0,住,,,1041001,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680115,86.72,3,2,2,有,無,5800000,66882,,0.0,0,,RPPNMLPJJIKFFAU88CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌村太昌路522巷1~30號,111.59,,鄉村區,乙種建築用地,1041012,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040715,221.67,4,2,5,有,無,9980000,45022,,0.0,0,,RPROMLPJJIKFFAU56CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中央路三段720巷1~30號,5.63,住,,,1041022,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,39.91,1,1,1,有,有,1700000,42596,,0.0,0,,RPTOMLTJJIKFFAU17CA
壽豐鄉,土地,豐東段1111~1140地號,768.12,,鄉村區,乙種建築用地,1041006,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11966000,15578,,0.0,0,,RPPOMLRKJIKFFAU66CA
光復鄉,土地,大安段61~90地號,899.0,,特定農業區,農牧用地,1041010,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,598000,665,,0.0,0,,RPPNMLQJJIKFFBU09CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉華工六路62巷1~30號,78.47,,工業區,丁種建築用地,1041006,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0880830,163.77,4,2,3,有,無,7950000,48544,,0.0,0,,RPVNMLLKJIKFFAU76EA
萬榮鄉,土地,紅葉段1591~1620地號,2860.0,,山坡地保育區,林業用地,1041016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,214500,75,,0.0,0,,RPPNMLNJJIKFFBU98EA
光復鄉,房地(土地+建物),花蓮縣光復鄉中山路三段34巷1~30號,104.0,住,,,1040921,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840915,187.14,3,2,1,有,無,1800000,9618,,0.0,0,,RPSNMLOJJIKFFBU76EA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中美路115巷1~30號,10.66,商,,,1041014,土地2建物2車位0,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830611,86.99000000000001,1,0,1,有,無,4000000,45977,,0.0,0,,RPOOMLPJJIKFFAU09EA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慈惠一街31~60號,109.0,住,,,1041012,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040819,231.35,5,2,6,有,無,13000000,56192,,0.0,0,,RPSOMLPJJIKFFAU86EA
玉里鎮,土地,民北段931~960地號,1251.12,,特定農業區,農牧用地,1041014,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,719,,0.0,0,,RPPNMLOJJIKFFCU09DA
玉里鎮,房地(土地+建物),花蓮縣玉里鎮福安街1~30號,87.0,住,,,1040915,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0861020,121.41,4,1,3,有,無,5000000,41183,,0.0,0,,RPQNMLOJJIKFFCU56DA
瑞穗鄉,土地,興北段1561~1590地號,3426.1,,特定農業區,農牧用地,1041026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1450400,423,,0.0,0,,RPVNMLTJJIKFFCU47CA
花蓮市,土地,慈雲段541~570地號,1.42,住,,,1040924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24229,17063,,0.0,0,,RPPNMLTKJIKFFAU76CA
花蓮市,土地,慈雲段541~570地號,1.42,住,,,1040924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24229,17063,,0.0,0,,RPTNMLTKJIKFFAU17CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶南一街181~210號,88.0,住,,,1041019,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0740416,103.38,3,2,4,有,無,6200000,59973,,0.0,0,,RPSPMLNKJIKFFAU66CA
壽豐鄉,土地,吳全段811~840地號,1416.32,農,,,1041002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42000000,29654,,0.0,0,,RPSOMLQKJIKFFAU86CA
