鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南區,房地(土地+建物),臺中市南區忠明南路751~780號,25.12,住,,,1041101,土地1建物1車位0,三層,42,辦公商業大樓,見其他登記事項,見其他登記事項,0860429,594.97,0,0,0,無,有,有,17000,29,,0.0,0,,RPQPMLMJJIKFFAB17CC
南區,建物,臺中市南區福中街31~60號,0.0,住,,,1041012,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820607,56.410000000000004,1,1,1,有,有,有,7000,124,,0.0,0,,RPUPMLMJJIKFFAB57CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,8.57,商,,,1041001,土地1建物1車位0,十八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,84.86,2,1,2,有,有,有,22000,259,,0.0,0,,RPQNMLMJJIKFFCB17CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,8.57,商,,,1041001,土地1建物1車位0,十七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,84.86,2,1,2,有,有,有,22000,259,,0.0,0,,RPRNMLMJJIKFFCB27CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段1~30號,6.24,商,,,1040917,土地1建物1車位0,二十三層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,99.36,0,0,0,無,有,有,20000,201,坡道機械,0.0,0,租金含車位,RPSNMLMJJIKFFCB37CC
南屯區,房地(土地+建物)+車位,臺中市南屯區河南路四段391~420號,18.45,住,,,1041101,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871008,179.38,3,2,2,有,無,有,17000,95,坡道平面,0.0,0,,RPXNMLMJJIKFFCB87CC
西屯區,建物,臺中市西屯區市政北一路241~270號,0.0,其他,,,1041003,土地0建物1車位0,九層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,183.16000000000003,2,2,2,有,有,有,32000,175,,0.0,0,含稅金及管理費,RPQOMLMJJIKFFCB27CC
西屯區,建物,臺中市西屯區市政北一路241~270號,0.0,其他,,,1041021,土地0建物1車位1,二十二層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,139.19,2,2,2,有,有,有,30000,216,坡道平面,32.11,0,含稅金及管理費,RPUOMLMJJIKFFCB67CC
北區,建物,臺中市北區崇德路一段511~540號,0.0,住,,,1041027,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0761124,36.03,0,0,0,無,無,無,67000,1860,,0.0,0,1.租賃層次1樓加地下一樓2.第三年106年12月10日起調整3%，每月租金新臺幣陸萬玖仟零壹拾元整未稅，爾後每兩年調整3%租金;第五年108年12月10日起每月租金新臺幣柒萬壹仟零捌拾元整未稅,RPTOMLMJJIKFFBB47CC
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十七街91~120號,30.86,住,,,1041023,土地1建物2車位2,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940215,236.14,6,2,4,有,無,有,40000,169,坡道平面,0.0,0,,RPOOMLMJJIKFFCB17DC
龍井區,房地(土地+建物),臺中市龍井區臺灣大道五段109巷20弄1~30號,102.63,,鄉村區,乙種建築用地,1041006,土地2建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0940407,227.4,3,3,3,有,無,有,22000,97,,0.0,0,,RPRNMLMJJIKFFIL88CC
龍井區,房地(土地+建物),臺中市龍井區新興路31~60號,75.29,,鄉村區,乙種建築用地,1041010,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0691230,204.0,5,1,3,有,無,無,36000,176,,0.0,0,,RPSNMLMJJIKFFIL98CC
潭子區,土地,大富段391~420地號,728.0,農,,,1041029,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,68000,93,,0.0,0,地上房屋係未辦理保存登記建物僅承租房屋約220坪及其座落土地部分,RPOOMLMJJIKFFFL48DC
西屯區,房地(土地+建物),臺中市西屯區西屯路三段151~180號,11.87,住,,,1041003,土地1建物1車位0,十七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031119,95.86,2,2,1,有,有,有,20000,209,,0.0,0,,RPSOMLNJJIKFFCB67DC
西屯區,建物,臺中市西屯區市政路91~120號,12.09,商,,,1041019,土地0建物1車位0,一層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970926,131.58,0,0,0,無,有,無,45000,342,,0.0,0,,RPPPMLNJJIKFFCB47DC
豐原區,土地,龍宮段601~630地號,151.35,住,,,1041101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,10000,66,,0.0,0,,RPTNMLNJJIKFFAL38CC
潭子區,房地(土地+建物),臺中市潭子區新興路一段82巷12弄1~30號,135.71,其他,,,1041026,土地4建物2車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,1031211,296.44,3,3,5,有,有,無,40000,135,,0.0,0,,RPTNMLNJJIKFFFL88CC
潭子區,房地(土地+建物),臺中市潭子區中山路一段61~90號,9.85,住,,,1041030,土地1建物1車位0,五層,16,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0800530,94.31,2,2,1,有,有,無,13000,138,,0.0,0,,RPUNMLNJJIKFFFL98CC
潭子區,房地(土地+建物),臺中市潭子區中山路一段61~90號,9.55,住,,,1041101,土地1建物1車位0,八層,16,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031222,93.81,2,2,1,有,有,有,17000,181,,0.0,0,,RPVNMLNJJIKFFFL09CC
