鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
苗栗市,房地(土地+建物),苗栗縣苗栗市勝利里29鄰新東街大昌31~60號,862.0,農,,,1051228,土地1建物1車位0,一層，二層，三層,,農舍,農舍,鋼筋混凝土造,0800915,252.11,3,2,3,有,無,11208000,,,0.0,0,,RPPNMLQJKHMFFBK28CA
苗栗市,土地,南勢坑段下南勢坑小段811~840地號,768.0,,山坡地保育區,丙種建築用地,1051214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1996800,2600,,0.0,0,二親等買賣,RPTNMLSJKHMFFBK88CA
苗栗市,房地(土地+建物),苗栗縣苗栗市勝利里17鄰新東街366巷1~30號,166.89,農,,,1060105,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1011218,228.31,6,2,2,有,無,9400000,41172,,0.0,0,,RPVNMLNKKHMFFBK68CA
頭份巿,房地(土地+建物),苗栗縣頭份鎮蟠桃里3鄰中央路270巷1~30號,109.89,住,,,1051226,土地5建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820630,268.95,5,2,3,有,無,8500000,31604,,0.0,0,,RPRNMLQJKHMFFFK88CA
頭份巿,房地(土地+建物),苗栗縣頭份鎮興隆里12鄰隆頂街360巷23弄1~30號,133.37,,山坡地保育區,丙種建築用地,1051218,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1021108,170.04999999999998,4,2,3,有,有,7550000,44399,,0.0,0,,RPVNMLRJKHMFFFK76CA
公館鄉,土地,麻齊寮段331~360地號,2.0,住,,,1051219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,54900,27450,,0.0,0,,RPPNMLLJLHMFFBK97DA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮聖福里16鄰三泰街241~270號,50.5,住,,,1051124,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830429,89.22,5,1,3,有,無,1767000,19805,,0.0,0,親友關係間之交易。,RPPOMLOLKHMFFDK68DA
大湖鄉,土地,南昌段871~900地號,309.35,,山坡地保育區,農牧用地,1051228,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,8081,,0.0,0,,RPTNMLRJKHMFFAK78DA
頭份巿,房地(土地+建物),苗栗縣頭份鎮民權里2鄰東民路1~30號,46.9,住,,,1051201,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800802,237.97,4,2,5,有,無,10500000,44123,,0.0,0,,RPWNMLRKKHMFFFK96CA
南庄鄉,土地,北獅里興段獅頭驛小段91~120地號,428.0,,山坡地保育區,農牧用地,1060109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45000,105,,0.0,0,地主買回,RPUNMLRJKHMFFFK66CA
頭份巿,房地(土地+建物)+車位,苗栗縣頭份鎮上埔里4鄰中正一路121~150號,22.9,商,,,1051206,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041124,140.88,2,2,2,有,有,5900000,42813,坡道平面,26.43,1000000,,RPRNMLNKKHMFFFK68CA
南庄鄉,土地,田尾段241~270地號,5538.0,,山坡地保育區,農牧用地,1060114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,1264,,0.0,0,,RPVNMLQJKHMFFFK66CA
頭份巿,土地,大化段661~690地號,87.13,,鄉村區,乙種建築用地,1051111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1133000,13004,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPOMLQJKHMFFFK78CA
南庄鄉,土地,北獅里興段獅頭驛小段91~120地號,281.0,,山坡地保育區,丙種建築用地,1051222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,1779,,0.0,0,含未登記建物。,RPPNMLRJKHMFFFK78CA
南庄鄉,土地,北獅里興段獅頭驛小段91~120地號,2817.0,,山坡地保育區,農牧用地,1051222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,781,,0.0,0,,RPQNMLRJKHMFFFK88CA
頭份巿,房地(土地+建物)+車位,苗栗縣頭份鎮後庄里21鄰公北二路61~90號,20.67,商,,,1051208,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050613,214.92,4,2,2,有,有,11000000,51182,坡道平面,0.0,0,,RPRNMLRJKHMFFFK98CA
後龍鎮,土地,龍東段271~300地號,4080.0,其他,,,1051207,土地14建物0車位0,,,其他,,,,0.0,0,0,0,有,無,184277280,45166,,0.0,0,本案係屬後龍鎮都市計畫16號道路協議價購,RPWNMLSJKHMFFDK76CA
公館鄉,房地(土地+建物),苗栗縣公館鄉鶴岡村2鄰鶴岡31~60號,120.0,,特定農業區,甲種建築用地,1060112,土地3建物1車位0,全,,透天厝,住家用,鋼筋混凝土造,0830509,220.27,3,1,3,有,無,3500000,15890,,0.0,0,二親等關係間之交易。,RPRNMLOKKHMFFBK38CA
苗栗市,房地(土地+建物),苗栗縣苗栗市水源里12鄰中正路1441~1470號,93.0,住,,,1060110,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0870130,252.5,7,1,6,有,無,7200000,28515,,0.0,0,,RPPNMLTJKHMFFBK58CA
大湖鄉,土地,興榮段241~270地號,2700.0,,山坡地保育區,農牧用地,1051228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4050000,1500,,0.0,0,,RPRNMLRJKHMFFAK48CA
大湖鄉,土地,大湖段751~780地號,22289.5,,山坡地保育區,農牧用地,1060116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,179,,0.0,0,,RPPNMLNJLHMFFAK97CA
