編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLLJLHMFFDK38CC,41,347.00,見其他登記事項,鋼筋混凝土造,65年3月18日,二層,
RPVOMLLLKHMFFDK09CC,21,156.27,住家用,鋼筋混凝土造,84年11月8日,十六層,
RPSNMLPJMHMFFFK76DC,9,343.05,見其他登記事項,見其他登記事項,97年7月10日,三層,
RPVNMLKLMHMFFFK66CC,21,169.86,住家用,鋼筋混凝土造,84年11月30日,四層,
RPVNMLKLMHMFFFK66CC,21,4.19,見其他登記事項,鋼筋混凝土造,84年11月30日,,
RPSNMLNLKHMFFBK68CC,4,38.01,住家用,鋼筋混凝土造,102年1月9日,五層,
RPSNMLKKLHMFFBK38CC,40,65.20,住商用,鋼筋混凝土造,65年10月19日,二層,
RPVNMLLLKHMFFBK78CC,4,219.42,住商用,鋼筋混凝土造,102年5月22日,三層,
RPPOMLKKLHMFFBK18CC,2,431.22,住商用,見其他登記事項,104年4月7日,二層,
RPQNMLLJLHMFFBK18CC,1,104.98,住家用,鋼筋混凝土造,104年11月16日,七層,
RPQNMLLJLHMFFBK18CC,1,19.85,見其他登記事項,鋼筋混凝土造,104年11月16日,七層,
RPQNMLLJLHMFFBK18CC,1,31.90,見其他登記事項,鋼筋混凝土造,104年11月16日,七層,
RPPNMLRKMHMFFBK88CC,29,219.85,住家用,鋼筋混凝土造,76年12月23日,,
RPQNMLLLLHMFFEK68CC,24,1892.72,工業用,鋼造,82年7月23日,二層,
RPQNMLPJMHMFFEK09DC,,1435.52,見其他登記事項,見其他登記事項,,一層,
