編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLSJKHMFFAV86CA,24,32.26,見其他登記事項,鋼筋混凝土造,82年5月22日,十二層,四層
RPPNMLSJKHMFFAV86CA,24,3.93,共有部分,鋼筋混凝土造,82年5月22日,十二層,
RPPNMLSJKHMFFAV86CA,24,8.27,見其他登記事項,鋼筋混凝土造,82年5月22日,十二層,
RPRNMLRJKHMFFAV96CA,,231.09,見其他登記事項,見其他登記事項,105年12月7日,三層,一層 二層 三層 見其他登記事項
RPVNMLTJKHMFFAV57CA,21,86.57,見其他登記事項,鋼筋混凝土造,84年12月20日,七層,七層
RPSNMLQKKHMFFAV07CA,24,32.26,見其他登記事項,鋼筋混凝土造,82年5月22日,十二層,四層
RPSNMLQKKHMFFAV07CA,24,3.93,共有部分,鋼筋混凝土造,82年5月22日,十二層,
RPSNMLQKKHMFFAV07CA,24,8.27,見其他登記事項,鋼筋混凝土造,82年5月22日,十二層,
RPQNMLTJKHMFFAV17DA,20,12.11,商業用,鋼筋混凝土造,86年3月3日,七層,三層
RPQNMLTJKHMFFAV17DA,20,4.80,見其他登記事項,鋼筋混凝土造,86年3月3日,七層,
RPQNMLTJKHMFFAV17DA,20,10.78,見其他登記事項,鋼筋混凝土造,86年3月3日,七層,
RPWNMLNLKHMFFAV27CA,11,111.88,見其他登記事項,鋼筋混凝土造,95年3月10日,十層,五層
RPWNMLNLKHMFFAV27CA,11,70.32,見其他登記事項,鋼筋混凝土造,95年3月10日,十層,
RPPNMLTJKHMFFAV96CA,45,55.82,住家用,見其他登記事項,61年6月5日,一層,一層 騎樓
RPPNMLKKKHMFFAV78CA,43,144.96,住商用,見其他登記事項,63年2月1日,三層,一層 二層 三層 騎樓
RPQOMLTJKHMFFAV17CA,21,81.02,見其他登記事項,鋼筋混凝土造,84年12月20日,七層,七層
RPQOMLTJKHMFFAV17CA,,29.66,見其他登記事項,鋼筋混凝土造,,七層,
RPWNMLTJKHMFFAV67CA,23,28.99,見其他登記事項,鋼筋混凝土造,83年4月19日,十四層,三層
RPWNMLTJKHMFFAV67CA,23,9.36,見其他登記事項,鋼筋混凝土造,83年4月19日,十四層,
RPPNMLRJLHMFFBV96CA,37,99.60,住家用,鋼筋混凝土加強磚造,69年5月12日,二層,一層 二層 騎樓
RPRNMLNKKHMFFAV66CA,40,48.10,住家用,見其他登記事項,65年12月20日,一層,一層
RPSNMLNKKHMFFAV76CA,21,96.68,住家用,鋼筋混凝土造,84年12月4日,十六層,十層
RPSNMLNKKHMFFAV76CA,21,34.18,見其他登記事項,鋼筋混凝土造,84年12月4日,十六層,
RPQOMLKLKHMFFAV09CA,,391.43,見其他登記事項,鋼筋混凝土造,105年9月29日,三層,一層 二層 三層
RPQNMLQJLHMFFAV86CA,23,227.07,住家用,鋼筋混凝土造,82年8月31日,四層,一層 二層 三層 四層
RPPNMLPKKHMFFDV96CA,22,30.87,見其他登記事項,鋼筋混凝土造,84年7月14日,八層,二層
RPPNMLPKKHMFFDV96CA,22,7.44,見其他登記事項,鋼筋混凝土造,84年7月14日,八層,
RPPNMLPKKHMFFAV66CA,21,190.55,住家用,鋼筋混凝土造,85年6月12日,四層,一層 二層 三層 四層
RPTNMLRKKHMFFAV27CA,13,235.82,住家用,鋼筋混凝土造,93年3月25日,三層,一層 二層 三層
RPUNMLPKKHMFFAV17CA,,71.23,住家用,見其他登記事項,,一層,一層 騎樓
RPUNMLPKKHMFFAV17CA,36,57.29,住家用,加強磚造,69年11月18日,二層,二層
RPRNMLOKKHMFFAV86DA,35,83.60,住家用,見其他登記事項,70年9月7日,一層,
RPPOMLKLKHMFFAV09DA,1,203.65,住家用,見其他登記事項,104年9月16日,三層,一層 二層 三層
RPPNMLLJLHMFFAV88CA,34,87.54,見其他登記事項,鋼筋混凝土造,72年2月22日,四層,一層
RPPNMLLJLHMFFAV88CA,34,6.83,見其他登記事項,鋼筋混凝土造,72年2月22日,四層,
RPUNMLOKKHMFFAV07CA,23,21.81,見其他登記事項,鋼筋混凝土造,83年1月26日,七層,五層
RPUNMLOKKHMFFAV07CA,23,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPUNMLOKKHMFFAV07CA,23,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPUNMLOKKHMFFAV07CA,23,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPUNMLOKKHMFFAV07CA,23,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPUNMLOKKHMFFAV07CA,23,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPUNMLOKKHMFFAV07CA,23,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
