鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
花蓮市,房地(土地+建物),花蓮縣花蓮市福光街347巷23弄1~30號,82.94,,鄉村區,乙種建築用地,1051230,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,77.48,3,2,1,有,無,3210000,41430,,0.0,0,,RPQNMLQJKHMFFAU66CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛二街211~240號,5.71,商,,,1051230,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821105,46.45,1,1,1,有,無,1200000,25834,,0.0,0,,RPRNMLQJKHMFFAU76CA
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路181~210號,397.0,住,,,1051229,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850214,433.71,0,0,0,無,無,31200000,71937,,0.0,0,,RPSNMLQJKHMFFAU86CA
花蓮市,土地,福德段421~450地號,1455.0,農,,,1051215,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19140000,13155,,0.0,0,,RPSNMLNJKHMFFAU56CA
新城鄉,房地(土地+建物),花蓮縣新城鄉鄉根2巷1~30號,101.03,,鄉村區,乙種建築用地,1060106,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0741014,98.08,4,2,2,有,無,2600000,26509,,0.0,0,,RPSOMLKKKHMFFAU09CA
新城鄉,土地,嘉南段391~420地號,216.0,其他,,,1060118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2764800,12800,,0.0,0,,RPRPMLKKKHMFFAU09CA
壽豐鄉,土地,豐山段541~570地號,174.87,,鄉村區,乙種建築用地,1051221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,129910,743,,0.0,0,向政府機關承購之案件。,RPPNMLSKKHMFFAU07EA
花蓮市,土地,富國段121~150地號,195.25,商,,,1051021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9388888,48086,,0.0,0,"105年交易,現在補辦登記",RPQNMLTJKHMFFAU17EA
萬榮鄉,土地,萬利段1351~1380地號,3690.16,,山坡地保育區,林業用地,1051109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,14,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLNKKHMFFBU66EA
花蓮市,房地(土地+建物),花蓮縣花蓮市國民七街31~60號,2.67,商,,,1060118,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,27.759999999999998,1,0,1,有,有,1210000,43588,,0.0,0,,RPTNMLNKKHMFFAU76CA
秀林鄉,土地,帛士林段421~450地號,4798.64,,山坡地保育區,林業用地,1060112,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,85000,18,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLQJKHMFFAU56CA
花蓮市,土地,福德段451~480地號,879.0,農,,,1051223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13294500,15125,,0.0,0,,RPTNMLRJKHMFFAU07CA
新城鄉,土地,興海段691~720地號,3229.88,農,,,1051224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14700000,4551,,0.0,0,,RPPNMLQKKHMFFAU66CA
花蓮市,房地(土地+建物),花蓮縣吉安鄉北昌一街97巷1~30號,34.78,住,,,1060118,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720910,82.98,3,1,2,有,無,4600000,55435,,0.0,0,,RPQNMLQKKHMFFAU76CA
花蓮市,房地(土地+建物),花蓮縣花蓮市重慶路301~330號,74.0,住,,,1051224,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0660519,108.05,1,1,2,有,無,12600000,116613,,0.0,0,,RPOOMLOLKHMFFAU56CA
花蓮市,房地(土地+建物),花蓮縣花蓮市自強路571~600號,154.0,住,,,1051125,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0660930,168.7,3,2,2,有,無,9200000,54535,,0.0,0,,RPPNMLLJLHMFFAU78CA
吉安鄉,土地,永興段1111~1140地號,106.43,,鄉村區,乙種建築用地,1051231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2080000,19543,,0.0,0,"親友、員工或其他特殊關係間之交易。價買賣金雙方自行收付,新所有權人為3位",RPPOMLLJLHMFFAU88CA
吉安鄉,土地,華興段751~780地號,116.65,,鄉村區,乙種建築用地,1051230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2220000,19031,,0.0,0,"親友、員工或其他特殊關係間之交易。買賣價金雙方自行交付,土地上有未辦保存登記房屋一棟",RPQOMLLJLHMFFAU98CA
花蓮市,房地(土地+建物),花蓮縣花蓮市德安二街68巷1~30號,11.95,住,,,1060125,土地1建物1車位0,一層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0841104,66.57,3,2,1,有,有,2900000,43563,,0.0,0,,RPRNMLMJLHMFFAU09CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國興五街61~90號,39.28,住,,,1060111,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840114,217.78,3,2,2,有,有,5600000,25714,,0.0,0,,RPTNMLKLKHMFFAU56CA
秀林鄉,土地,加灣段1501~1530地號,1575.29,,一般農業區,農牧用地,1051118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1270,,0.0,0,1.含增建或未登記建物。2.全部稅費買賣雙方各半。,RPQNMLSJKHMFFAU86CA
壽豐鄉,土地,壽月段31~60地號,207.52,,鄉村區,乙種建築用地,1051208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,8192,,0.0,0,,RPPNMLRJKHMFFAU66CA
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路一段203巷61~90號,204.03,農,,,1051231,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040304,204.63,4,2,4,有,無,12800000,62552,,0.0,0,,RPQNMLRJKHMFFAU76CA
新城鄉,房地(土地+建物),花蓮縣新城鄉復興路189巷1~30號,100.0,住,,,1051230,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050303,213.69,4,2,5,有,無,12000000,56156,,0.0,0,,RPRNMLTJKHMFFAU07CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國興一街61~90號,18.96,住,,,1060112,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830318,103.25,3,2,2,有,無,3750000,36320,,0.0,0,,RPSNMLLKKHMFFAU09CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉安路一段21巷1弄1~30號,275.0,住,,,1051225,土地6建物2車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0640128,261.61,9,2,3,有,無,12000000,45870,,0.0,0,,RPSOMLNKKHMFFAU76CA
光復鄉,土地,大安段571~600地號,541.5,其他,,,1051216,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,460000,849,,0.0,0,包含公共設施保留地之交易。,RPPNMLSJKHMFFBU86CA
富里鄉,土地,羅山段91~120地號,464.1,,鄉村區,乙種建築用地,1060124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,15083,,0.0,0,,RPPNMLTJKHMFFCU07CA
玉里鎮,房地(土地+建物),花蓮縣玉里鎮信義路31~60號,19.0,住,,,1051216,土地2建物1車位0,一層,一層,其他,住家用,木造,0341101,8.98,1,1,1,有,無,229900,25601,,0.0,0,,RPQNMLTJKHMFFCU17CA
花蓮市,房地(土地+建物),花蓮縣花蓮市東興路271~300號,31.6,住,,,1060118,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890609,187.96,3,2,2,有,無,3500000,18621,,0.0,0,兄弟間買賣,RPSOMLSKQHMFFAU87CA
萬榮鄉,土地,悅付南段841~870地號,148.89,,鄉村區,乙種建築用地,1060123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,1679,,0.0,0,本案土地已成為道路用地，義務人已無法使用，經雙方合意以25萬成交。,RPPNMLKLKHMFFBU88CA
花蓮市,房地(土地+建物),花蓮縣花蓮市榮正街125巷1~30號,18.23,住,,,1060117,土地3建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701124,91.10000000000001,3,2,1,有,有,4000000,43908,,0.0,0,,RPPOMLTJKHMFFAU17EA
玉里鎮,土地,玉昌段961~990地號,80.0,住,,,1051223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600100,20001,,0.0,0,向政府機關承購之案件。,RPPNMLOKKHMFFCU76DA
