編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLQJKHMFFBP88CA,27,117.52,住家用,鋼筋混凝土造,79年5月21日,五層,二層
RPQNMLQJKHMFFBP88CA,27,6.32,共有部份,鋼筋混凝土造,79年5月21日,五層,
RPQNMLQJKHMFFBP88CA,27,7.68,共有部份,鋼筋混凝土造,79年5月21日,五層,
RPPNMLNKKHMFFEP88CA,22,97.65,住家用,鋼筋混凝土造,84年5月26日,十五層,七層
RPPNMLNKKHMFFEP88CA,22,36.67,見其他登記事項,鋼筋混凝土造,84年5月26日,地下二層,
RPPNMLNKKHMFFEP88CA,22,2.20,共有部份,鋼筋混凝土造,84年5月26日,,
RPPNMLNKKHMFFEP88CA,22,19.67,共有部份,鋼筋混凝土造,84年5月26日,十五層,
RPPNMLNKKHMFFEP88CA,22,1.26,共有部份,鋼筋混凝土造,84年5月26日,,
RPWNMLMLKHMFFAP56CA,17,342.00,住家用,鋼筋混凝土造,89年7月7日,三層,一層 二層 三層
RPTNMLTJKHMFFFP37DA,1,183.38,見其他登記事項,鋼筋混凝土造,105年4月20日,三層,見其他登記事項
RPWNMLNJKHMFFAP09CA,34,123.89,住家用,加強磚造,72年6月4日,二層,一層 二層 騎樓 電梯樓梯間
RPPNMLRJKHMFFAP78CA,,227.79,見其他登記事項,鋼筋混凝土造,105年9月1日,三層,一層 二層 三層 電梯樓梯間
RPWNMLRJKHMFFAP86CA,14,215.06,住家用,鋼筋混凝土造,91年11月10日,四層,一層 二層 三層 四層 電梯樓梯間
RPRNMLOKKHMFFAP78CA,1,183.90,住家用,鋼筋混凝土造,105年9月6日,三層,一層 二層 三層
RPQOMLNJLHMFFAP68CA,15,164.25,住家用,鋼筋混凝土造,91年2月5日,三層,一層 二層 三層 電梯樓梯間
RPVNMLNLKHMFFAP66DA,1,178.72,住家用,鋼筋混凝土造,105年5月6日,三層,一層 二層 三層
RPUOMLKKKHMFFAP78CA,1,183.90,住家用,鋼筋混凝土造,105年9月6日,三層,一層 二層 三層
RPQNMLOKKHMFFAP68CA,1,231.94,住家用,鋼筋混凝土造,105年9月6日,三層,一層 二層 三層
RPVOMLKKKHMFFAP88CA,1,183.90,住家用,鋼筋混凝土造,105年9月6日,三層,一層 二層 三層
RPRNMLSJKHMFFAP09CA,17,99.94,住家用,鋼筋混凝土造,88年9月26日,五層,二層 三層
RPRNMLSJKHMFFAP09CA,17,19.15,停車空間,鋼筋混凝土造,88年9月26日,五層,
RPRNMLSJKHMFFAP09CA,17,19.45,共有部份,鋼筋混凝土造,88年9月26日,五層,
RPROMLKKKHMFFAP48CA,1,183.90,住家用,鋼筋混凝土造,105年9月6日,三層,一層 二層 三層
RPOOMLKKKHMFFAP18CA,1,183.90,住家用,鋼筋混凝土造,105年9月6日,三層,一層 二層 三層
RPSOMLKKKHMFFAP58CA,1,183.90,住家用,鋼筋混凝土造,105年9月6日,三層,一層 二層 三層
RPPNMLKKKHMFFAP18CA,,183.90,住家用,鋼筋混凝土造,105年9月6日,三層,一層 二層 三層
RPQOMLKKKHMFFAP38CA,1,183.90,住家用,鋼筋混凝土造,105年9月6日,三層,一層 二層 三層
RPPOMLKKKHMFFAP28CA,1,192.19,住家用,鋼筋混凝土造,105年9月6日,三層,一層 二層 三層
RPXNMLKKKHMFFAP98CA,1,183.90,住家用,鋼筋混凝土造,105年9月6日,三層,一層 二層 三層
RPUPMLLJLHMFFAP98CA,2,189.09,住家用,鋼筋混凝土造,105年10月13日,三層,
RPVNMLSJKHMFFDP17CA,18,192.27,住商用,鋼筋混凝土造,88年6月9日,四層,一層 二層 三層 四層
RPPNMLSJKHMFFCP66EA,21,195.71,住商用,鋼筋混凝土造,84年8月31日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPQNMLQKKHMFFCP09CA,,210.73,見其他登記事項,鋼筋混凝土造,105年11月9日,四層,一層 二層 三層 四層 見其他登記事項
RPRNMLQKKHMFFCP56CA,,211.06,見其他登記事項,鋼筋混凝土造,105年11月9日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLQKKHMFFCP66CA,,211.06,見其他登記事項,鋼筋混凝土造,105年11月9日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLQKKHMFFCP98CA,,246.69,見其他登記事項,鋼筋混凝土造,105年11月9日,四層,一層 二層 三層 四層 騎樓
RPQNMLSJKHMFFFP86CA,20,382.26,農舍,鋼造,86年3月20日,二層,一層 二層
RPRNMLRJKHMFFBP09CA,20,19.71,住家用,鋼筋混凝土造,86年4月20日,十三層,十二層
RPRNMLRJKHMFFBP09CA,20,17.55,共有部份,鋼筋混凝土造,86年4月20日,十三層,
RPVPMLLJLHMFFAP09CA,2,204.49,住家用,鋼筋混凝土造,105年10月13日,三層,
RPWNMLSJKHMFFDP27CA,2,200.50,住家用,鋼筋混凝土造,103年12月6日,四層,一層 二層 三層 四層
RPSNMLTJKHMFFAP66CA,13,171.01,住家用,鋼筋混凝土造,92年5月21日,四層,一層 二層 三層 四層
