編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLLJKHMFFEE67CC,11,279.16,住商用,鋼筋混凝土造,95年3月28日,四層,
RPUNMLMJKHMFFGE48CC,5,85.59,見其他登記事項,鋼筋混凝土造,101年5月2日,十四層,
RPUNMLMJKHMFFGE48CC,5,56.40,見其他登記事項,鋼筋混凝土造,101年5月2日,十四層,
RPWNMLMJKHMFFGE68CC,8,46.60,見其他登記事項,見其他登記事項,98年5月15日,四層,
RPXNMLMJKHMFFGE78CC,9,91.44,見其他登記事項,見其他登記事項,96年12月15日,二十八層,
RPVNMLMJKHMFFGE58CC,20,282.29,商業用,鋼筋混凝土造,86年6月5日,九層,
RPSNMLNJKHMFFBE87CC,24,456.20,商業用,鋼骨混凝土造,81年9月14日,二十八層,
RPUNMLMJKHMFFBE97CC,20,31.93,住家用,鋼筋混凝土造,86年1月4日,十四層,
RPUNMLMJKHMFFBE97CC,20,17.41,見使用執照,鋼筋混凝土造,86年1月4日,十四層,
RPVNMLMJKHMFFBE08CC,44,93.83,,加強磚造,62年1月9日,三層,
RPSNMLMJKHMFFFE18CC,31,102.24,住商用,加強磚造,75年3月14日,二層,
RPWNMLNJKHMFFLE66CC,21,236.72,工業用,鋼造,84年8月18日,一層,
RPOOMLNJKHMFFLE58CC,21,135.01,住家用,鋼筋混凝土造,85年4月1日,六層,
RPVNMLNJKHMFFBE18CC,23,56.14,住家用,鋼筋混凝土造,83年4月7日,十六層,
RPUNMLNJKHMFFDE28CC,23,124.14,住家用,鋼筋混凝土造,83年1月6日,十二層,
RPVNMLNJKHMFFDE38CC,30,83.16,,鋼筋混凝土造,75年11月14日,五層,
RPXOMLNJKHMFFDE68CC,10,21.88,商業用,鋼筋混凝土造,95年7月26日,十層,
RPOPMLNJKHMFFDE87CC,19,35.14,住家用,鋼筋混凝土造,86年9月2日,十二層,
RPQNMLOJKHMFFBE77CC,18,190.28,商業用,鋼骨鋼筋混凝土造,88年4月1日,八十五層,
RPQOMLNJKHMFFEE08CC,4,232.24,見其它登記事項,鋼筋混凝土造,101年11月15日,十五層,
RPXNMLNJKHMFFEE68CC,1,187.23,見其它登記事項,見其它登記事項,105年5月2日,一層,
RPXNMLNJKHMFFEE68CC,1,187.23,見其它登記事項,見其它登記事項,105年5月2日,一層,
RPXNMLNJKHMFFEE68CC,1,187.23,見其它登記事項,見其它登記事項,105年5月2日,一層,
RPOOMLQJKHMFFBE87CC,35,112.09,,鋼筋混凝土造,71年2月27日,十二層,
RPPOMLNJKHMFFAE57CC,85,24.00,,加強磚造,21年3月5日,四層,
RPTOMLNJKHMFFAE97CC,11,116.54,住家用,鋼筋混凝土造,95年5月19日,十四層,
RPQNMLNJKHMFFAE57CC,26,378.58,住家用,鋼筋混凝土造,79年10月22日,十四層,
RPQOMLNJKHMFFAE67CC,31,239.86,,鋼筋混凝土造,74年11月28日,四層,
RPVNMLNJKHMFFAE08CC,11,81.30,住家用,鋼筋混凝土造,95年2月3日,十四層,
RPSOMLQJKHMFFBE28CC,45,37.19,,加強磚造,61年1月14日,三層,
RPROMLQJKHMFFBE18CC,42,50.95,,加強磚造,64年2月28日,三層,
RPQNMLRJKHMFFFE48CC,24,80.69,住家用,鋼筋混凝土造,82年5月21日,七層,
RPVOMLQJKHMFFEE88CC,6,45.97,住家用,鋼筋混凝土造,100年5月26日,十五層,
RPVOMLQJKHMFFEE88CC,6,4.52,住家用,鋼筋混凝土造,100年5月26日,十五層,
RPVOMLQJKHMFFEE88CC,6,1.25,住家用,鋼筋混凝土造,100年5月26日,十五層,
RPVOMLQJKHMFFEE88CC,6,26.27,見其它登記事項,鋼筋混凝土造,100年5月26日,十五層,
RPUQMLRJKHMFFBE78CC,42,90.51,,加強磚造,63年11月19日,三層,
RPTNMLRJKHMFFAE28CC,7,102.44,商業用,鋼筋混凝土造,98年8月18日,十三層,
RPTNMLRJKHMFFAE28CC,7,112.53,共有部分,鋼筋混凝土造,98年8月18日,十三層,
RPUNMLRJKHMFFAE38CC,22,176.72,住家用,鋼筋混凝土造,83年10月15日,十六層,
RPTNMLSJKHMFFAE38CC,30,50.01,,鋼筋混凝土造,75年8月15日,五層,
RPUNMLSJKHMFFAE48CC,30,22.75,,鋼筋混凝土造,75年8月15日,五層,
RPUNMLSJKHMFFBE58CC,2,37.14,住家用,鋼筋混凝土造,104年2月24日,七層,
RPQOMLRJKHMFFDE38CC,33,160.70,,鋼筋混凝土造,73年4月23日,五層,
RPVNMLSJKHMFFBE68CC,37,40.77,,鋼筋混凝土造,69年1月29日,五層,
RPTOMLSJKHMFFDE78CC,27,463.15,,鋼筋混凝土造,79年7月7日,十二層,
RPUNMLSJKHMFFDE78CC,22,197.49,住商用,鋼筋混凝土造,84年6月12日,八層,
RPUNMLSJKHMFFDE78CC,22,197.49,住商用,鋼筋混凝土造,84年6月12日,八層,
RPTNMLSJKHMFFDE78DC,19,53.25,住家用,鋼筋混凝土造,87年1月23日,九層,
RPTNMLSJKHMFFDE78DC,19,16.38,見使用執照,鋼筋混凝土造,87年1月23日,九層,
RPQOMLRJKHMFFEE48CC,29,285.23,住商用,鋼筋混凝土造,77年7月21日,四層,
RPXNMLQJKHMFFGE56CC,5,211.89,見其他登記事項,鋼筋混凝土造,101年6月5日,十四層,
RPXNMLQJKHMFFGE56CC,5,129.00,見其他登記事項,鋼筋混凝土造,101年6月5日,十四層,
RPQOMLQJKHMFFGE58CC,5,147.85,見其他登記事項,鋼筋混凝土造,101年6月5日,十四層,
RPQOMLQJKHMFFGE58CC,5,89.02,見其他登記事項,鋼筋混凝土造,101年6月5日,十四層,
RPQNMLSJKHMFFJE98CC,23,167.04,住家用,鋼筋混凝土造,83年6月3日,三層,
RPUOMLSJKHMFFGE56CC,12,170.12,見其他登記事項,見其他登記事項,94年1月5日,十三層,
RPWOMLSJKHMFFGE76CC,37,47.84,住商用,鋼筋混凝土造,68年12月30日,五層,
RPSOMLTJKHMFFEE88CC,1,55.62,見其它登記事項,見其它登記事項,105年3月22日,十五層,
RPSOMLTJKHMFFEE88CC,1,10.45,見其它登記事項,見其它登記事項,105年3月22日,十五層,
RPSOMLTJKHMFFEE88CC,1,63.28,見其它登記事項,見其它登記事項,105年3月22日,十五層,
RPTOMLSJKHMFFEE88CC,4,108.43,住家用,鋼筋混凝土造,101年11月5日,二十四層,
RPTOMLSJKHMFFEE88CC,4,14.61,住家用,鋼筋混凝土造,101年11月5日,二十四層,
RPTOMLSJKHMFFEE88CC,4,92.77,見其它登記事項,鋼筋混凝土造,101年11月5日,二十四層,
RPVOMLSJKHMFFEE09CC,2,169.32,住家用,見其它登記事項,103年12月10日,三十五層,
RPVOMLSJKHMFFEE09CC,2,28.39,住家用,見其它登記事項,103年12月10日,三十五層,
RPVOMLSJKHMFFEE09CC,2,131.59,見其它登記事項,見其它登記事項,103年12月10日,三十五層,
RPPOMLSJKHMFFEE48CC,1,44.83,見其它登記事項,見其它登記事項,104年11月16日,十五層,
RPPOMLSJKHMFFEE48CC,1,4.35,見其它登記事項,見其它登記事項,104年11月16日,十五層,
RPPOMLSJKHMFFEE48CC,1,55.20,見其它登記事項,見其它登記事項,104年11月16日,十五層,
RPOQMLSJKHMFFEE58CC,3,904.37,見其它登記事項,見其它登記事項,103年5月28日,五層,
RPTNMLTJKHMFFDE78CC,3,76.86,住家用,鋼筋混凝土造,103年6月10日,十五層,
RPTNMLTJKHMFFDE78CC,3,12.00,住家用,鋼筋混凝土造,103年6月10日,十五層,
RPTNMLTJKHMFFDE78CC,3,74.96,共有部分,鋼筋混凝土造,103年6月10日,十五層,
RPSOMLTJKHMFFDE78CC,25,212.99,,鋼造,80年12月7日,二層,
RPUNMLTJKHMFFDE88CC,1,51.01,見其它登記事項,鋼筋混凝土造,105年3月9日,十四層,
RPUNMLTJKHMFFDE88CC,1,5.60,見其它登記事項,鋼筋混凝土造,105年3月9日,十四層,
RPUNMLTJKHMFFDE88CC,1,59.60,見其它登記事項,鋼筋混凝土造,105年3月9日,十四層,
RPXNMLTJKHMFFBE98CC,10,54.67,住家用,鋼筋混凝土造,96年5月8日,十五層,
RPXNMLTJKHMFFBE98CC,10,6.22,住家用,鋼筋混凝土造,96年5月8日,十五層,
RPXNMLTJKHMFFBE98CC,10,28.67,共有部分,鋼筋混凝土造,96年5月8日,十五層,
RPRNMLTJKHMFFBE38CC,2,149.15,住家用,鋼骨鋼筋混凝土造,103年9月1日,三十三層,
RPRNMLTJKHMFFBE38CC,2,20.68,住家用,鋼骨鋼筋混凝土造,103年9月1日,三十三層,
RPRNMLTJKHMFFBE38CC,2,107.01,共有部分,鋼骨鋼筋混凝土造,103年9月1日,三十三層,
RPWNMLTJKHMFFBE88CC,52,132.48,,加強磚造,54年6月11日,三層,
RPSNMLTJKHMFFAE38CC,1,108.94,見其它登記事項,見其它登記事項,105年1月20日,二十九層,
RPTOMLTJKHMFFBE68CC,37,21.26,,鋼筋混凝土造,68年11月19日,七層,
RPRNMLTJKHMFFAE28CC,1,108.94,見其它登記事項,見其它登記事項,105年1月20日,二十九層,
RPXNMLTJKHMFFAE88CC,2,108.29,住家用,見其它登記事項,103年10月6日,二十八層,
RPXNMLTJKHMFFAE88CC,2,10.15,住家用,見其它登記事項,103年10月6日,二十八層,
RPXNMLTJKHMFFAE88CC,2,77.40,見其它登記事項,鋼筋混凝土造,103年10月6日,二十八層,
RPTOMLTJKHMFFDE88CC,27,63.40,,鋼筋混凝土造,79年6月13日,七層,
RPWNMLKKKHMFFAE97CC,27,87.00,商業用,鋼筋混凝土造,79年2月16日,十二層,
RPUNMLKKKHMFFAE77CC,22,42.73,住家用,鋼筋混凝土造,83年9月15日,十三層,
RPWNMLKKKHMFFBE08CC,31,110.15,,鋼筋混凝土造,75年2月6日,五層,
RPVOMLKKKHMFFDE28CC,22,45.98,商業用,鋼筋混凝土造,83年11月1日,十二層,
RPXOMLKKKHMFFDE48CC,30,171.40,,鋼筋混凝土造,76年6月5日,五層,
RPROMLKKKHMFFDE87CC,18,81.55,住家用,鋼筋混凝土造,88年5月19日,二十七層,
RPRPMLKKKHMFFEE08CC,10,71.63,見其它登記事項,鋼筋混凝土造,95年11月14日,五層,
RPWNMLKKKHMFFFE48CC,34,47.81,住家用,鋼筋混凝土造,72年5月13日,五層,
RPSNMLNKKHMFFDE18CC,42,24.75,住商用,鋼筋混凝土造,64年4月12日,三層,
RPSNMLNKKHMFFDE18CC,42,22.87,住商用,鋼筋混凝土造,64年4月12日,三層,
RPSNMLNKKHMFFDE18CC,42,25.55,住商用,鋼筋混凝土造,64年4月12日,三層,
RPTNMLNKKHMFFDE28CC,16,119.11,住商用,鋼筋混凝土造,90年3月22日,十四層,
RPPNMLMKKHMFFDE77CC,19,47.05,住商用,鋼筋混凝土造,87年4月20日,十四層,
RPPOMLNKKHMFFBE77CC,31,110.15,,鋼筋混凝土造,75年2月6日,五層,
RPPOMLQJKHMFFCE08CC,28,125.36,住商用,鋼筋混凝土造,78年6月7日,五層,
RPUNMLNKKHMFFAE08CC,23,72.73,見使用執照,鋼筋混凝土造,82年8月4日,十一層,
RPRNMLTJKHMFFCE48CC,4,176.61,住家用,見其它登記事項,102年7月10日,二十九層,
RPRNMLTJKHMFFCE48CC,4,38.30,住家用,見其它登記事項,102年7月10日,二十九層,
RPRNMLTJKHMFFCE48CC,4,124.59,見其它登記事項,見其它登記事項,102年7月10日,二十九層,
RPVNMLTJKHMFFCE88CC,3,134.36,住家用,鋼筋混凝土造,103年7月15日,二十九層,
RPVNMLTJKHMFFCE88CC,3,15.18,住家用,鋼筋混凝土造,103年7月15日,二十九層,
RPVNMLTJKHMFFCE88CC,3,71.99,見其它登記事項,鋼筋混凝土造,103年7月15日,二十九層,
RPWOMLNKKHMFFGE98CC,43,94.06,住商用,加強磚造,63年7月17日,三層,
RPWOMLNKKHMFFGE98CC,43,90.42,住商用,加強磚造,63年7月27日,三層,
RPXNMLOKKHMFFGE09CC,31,147.59,住商用,鋼筋混凝土造,74年12月15日,三層,
RPRNMLPKKHMFFDE28CC,21,144.20,住家用,鋼筋混凝土造,85年7月19日,二十四層,
RPPOMLNKKHMFFGE28CC,34,61.65,住家用,鋼筋混凝土造,72年2月28日,五層,
RPOOMLPKKHMFFDE08CC,25,119.82,,鋼筋混凝土造,81年3月12日,七層,
RPPOMLOKKHMFFBE87CC,5,63.84,住家用,鋼筋混凝土造,101年5月9日,十四層,
RPPOMLOKKHMFFBE87CC,5,36.73,見其他登記事項,鋼筋混凝土造,101年5月9日,十四層,
RPPNMLKKKHMFFIE08CC,27,324.00,農業用,鋼造,78年10月11日,一層,
RPXNMLOKKHMFFCE68CC,18,88.94,商業用,鋼筋混凝土造,87年11月23日,二十三層,
RPWNMLPKKHMFFGE09CC,44,89.17,住商用,加強磚造,62年7月7日,二層,
RPSNMLQKKHMFFIE98CC,4,332.28,見其他登記事項,鋼筋混凝土造,102年1月16日,五層,
RPXNMLOKKHMFFEE88CC,19,112.81,住家用,鋼筋混凝土造,86年11月20日,十四層,
RPPOMLQKKHMFFIE78CC,12,182.73,見其他登記事項,鋼筋混凝土造,94年2月22日,四層,
RPPOMLPKKHMFFBE97CC,4,50.79,住家用,鋼筋混凝土造,102年1月10日,十五層,
RPPOMLPKKHMFFBE97CC,4,25.98,共有部分,鋼筋混凝土造,102年1月10日,十五層,
RPXNMLPKKHMFFBE68CC,4,44.54,住家用,鋼筋混凝土造,102年1月10日,十五層,
RPXNMLPKKHMFFBE68CC,4,22.26,共有部分,鋼筋混凝土造,102年1月10日,十五層,
RPQOMLQKKHMFFIE98DC,49,37.94,,加強磚造,57年1月15日,二層,
RPQOMLQKKHMFFIE98DC,49,19.36,,加強磚造,57年1月15日,一層,
RPPOMLQKKHMFFFE48CC,1,90.69,見其他登記事項,鋼筋混凝土造,105年1月30日,十五層,
RPUNMLQKKHMFFAE38CC,37,82.21,,鋼筋混凝土造,69年7月5日,五層,
RPQNMLQKKHMFFAE97CC,34,304.14,,鋼筋混凝土造,71年12月10日,十二層,
RPPOMLQKKHMFFAE97CC,38,158.41,,鋼筋混凝土造,68年6月7日,十二層,
RPXNMLQKKHMFFAE68CC,10,122.00,住家用,鋼筋混凝土造,96年2月8日,十五層,
RPXOMLQKKHMFFCE98CC,28,138.76,住家用,鋼筋混凝土造,78年5月10日,十九層,
RPXOMLQKKHMFFCE98CC,28,34.72,見使用執照,鋼筋混凝土造,78年5月10日,十九層,
RPVNMLQKKHMFFBE58CC,52,98.98,,加強磚造,54年3月3日,二層,
RPQOMLQKKHMFFDE38CC,25,238.00,住家用,鋼筋混凝土造,81年5月14日,二十五層,
RPROMLQKKHMFFDE48CC,10,77.74,住家用,鋼筋混凝土造,95年12月7日,二十五層,
RPROMLQKKHMFFDE48CC,10,72.38,見其它登記事項,鋼筋混凝土造,95年12月7日,二十五層,
RPROMLQKKHMFFDE48CC,10,77.26,住家用,鋼筋混凝土造,95年12月7日,二十五層,
RPPOMLQKKHMFFEE38CC,10,147.62,住商用,鋼筋混凝土造,96年1月24日,四層,
RPQOMLQKKHMFFEE48CC,14,171.21,住家用,見其它登記事項,91年11月19日,四層,
RPSNMLRKKHMFFBE38CC,8,34.10,住家用,鋼筋混凝土造,97年9月19日,十三層,
RPSNMLRKKHMFFBE38CC,8,3.74,住家用,鋼筋混凝土造,97年9月19日,十三層,
