鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
苓雅區,房地(土地+建物),高雄市苓雅區苓雅區同慶路91~120號,11.8,住,,,1050427,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930705,167.26,3,2,2,有,有,有,25000,149,,0.0,0,,RPUNMLMJNHLFFBE18CC
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區必忠街31~60號,32.8,住,,,1050426,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810717,214.04,3,2,2,有,有,有,17000,79,坡道機械,0.0,0,,RPOOMLMJNHLFFAE57CC
三民區,房地(土地+建物),高雄市三民區正忠路211~240號,58.0,住,,,1050419,土地1建物1車位0,一層,4,店面(店鋪),,鋼筋混凝土造,0660426,40.89,0,0,1,有,無,無,18000,440,,0.0,0,,RPQNMLMJNHLFFDE97CC
左營區,房地(土地+建物)+車位,高雄市左營區左營區立文路91~120號,8.02,商,,,1050430,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327,110.55000000000001,2,2,1,有,有,有,24000,217,坡道平面,25.26,0,,RPUNMLMJNHLFFEE48CC
鳳山區,房地(土地+建物)+車位,高雄市鳳山區過勇路151~180號,12.18,商,,,1050429,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1020620,132.96,3,2,2,有,有,有,21000,158,坡道平面,23.44,0,,RPTNMLMJNHLFFGE58CC
鳳山區,建物,高雄市鳳山區光明路31~60號,0.0,住,,,1050410,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0820714,209.5,2,4,3,有,無,無,20000,95,,0.0,0,,RPXOMLMJNHLFFGE09CC
仁武區,房地(土地+建物),高雄市仁武區仁雄路391~420號,82.38,住,,,1050428,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0811110,173.12,7,2,5,有,無,無,20000,116,,0.0,0,,RPWNMLMJNHLFFIE09CC
鳳山區,房地(土地+建物),高雄市鳳山區南京路211~240號,13.22,住,,,1050328,土地1建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0880712,66.55,0,0,0,無,有,有,12000,180,,0.0,0,,RPWOMLNJNHLFFGE56DC
左營區,土地,左北段1561~1590地號,121.0,住,,,1050425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,45000,372,,0.0,0,有地上建物，無保存登記,RPVOMLNJNHLFFEE78CC
楠梓區,建物,高雄市楠梓區德賢路151~180號,0.0,,,,1050410,土地0建物0車位0,四層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841222,30.85,4,0,4,有,無,有,4000,130,,0.0,0,,RPVPMLNJNHLFFEE88CC
三民區,建物,高雄市三民區大昌一路301~330號,29.23,工,,,1050413,土地0建物1車位0,見其他登記事項,13,廠辦,工業用,鋼筋混凝土造,0830208,336.56,0,0,2,有,無,無,40000,119,,0.0,0,租賃層次:B1+1F+2F107.05.15起租金為4.2萬,RPQNMLNJNHLFFDE08CC
三民區,房地(土地+建物),高雄市三民區黃興路211~240號,266.0,住,,,1050429,土地1建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,1011128,129.47,11,5,1,有,無,有,23000,178,,0.0,0,,RPUNMLNJNHLFFDE48CC
三民區,建物,高雄市三民區明誠一路571~600號,0.0,住,,,1050502,土地0建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0880625,117.52,4,2,2,有,有,無,15000,128,,0.0,0,店面1+2樓，只租2樓。謄本-2樓層次面積117.52平方公尺，租金15000元含管理費,RPVNMLNJNHLFFDE58CC
三民區,房地(土地+建物),高雄市三民區鼎力路181~210號,0.0,住,,,1050423,土地1建物1車位0,全,4,透天厝,,鋼筋混凝土造,0771210,236.72,0,0,0,無,無,無,43000,182,,0.0,0,租客只承租一層+二層+騎樓+地下層，所以未輸入地坪坪數。,RPQOMLNJNHLFFDE18CC
新興區,建物,高雄市新興區仁愛二街121~150號,0.0,商,,,1050429,土地0建物1車位0,一層,5,店面(店鋪),,鋼筋混凝土造,0660730,48.69,0,1,1,有,無,無,13000,267,,0.0,0,,RPVOMLNJNHLFFBE48CC
苓雅區,房地(土地+建物),高雄市苓雅區興中一路98巷1~30號,35.73,住,,,1050501,土地1建物1車位0,一層,2,華廈(10層含以下有電梯),,鋼筋混凝土造,0671111,164.71,3,2,2,有,無,有,15000,91,,0.0,0,,RPWOMLNJNHLFFBE58CC
新興區,房地(土地+建物)+車位,高雄市新興區信守街151~180號,7.19,商,,,1050423,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870803,85.58,2,2,1,有,有,有,14000,164,升降機械,9.24,0,,RPUNMLOJNHLFFBE38CC
新興區,房地(土地+建物),高雄市新興區中山一路271~300號,239.0,商,,,1050410,土地1建物1車位0,全,4,透天厝,,鋼筋混凝土造,0710814,859.51,0,0,0,無,無,無,170000,198,,0.0,0,,RPROMLOJNHLFFBE18CC
