編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRPMLOJNHLFFBJ58CA,1,141.20,住家用,鋼筋混凝土造,104年6月24日,十四層,七層
RPRPMLOJNHLFFBJ58CA,1,87.42,見其他登記事項,鋼筋混凝土造,104年6月24日,十四層,
RPROMLOJNHLFFBJ48CA,,291.55,住家用,鋼筋混凝土造,104年10月16日,四層,一層 二層 三層 四層 屋頂突出物 地下一層
RPUOMLLKNHLFFCJ68CA,1,223.20,見其他登記事項,鋼筋混凝土造,103年12月25日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLSKNHLFFBJ78CA,8,153.23,住家用,鋼筋混凝土造,97年7月29日,十二層,七層
RPQNMLSKNHLFFBJ78CA,8,23.42,共用部分,鋼筋混凝土造,97年7月29日,十二層,
RPQNMLSKNHLFFBJ78CA,8,30.07,共用部分,鋼筋混凝土造,97年7月29日,十二層,
RPQNMLSKNHLFFBJ78CA,8,.70,見其他登記事項,鋼筋混凝土造,97年7月29日,十二層,
RPQNMLSKNHLFFBJ78CA,8,68.91,共用部分,鋼筋混凝土造,97年7月29日,十二層,
RPQNMLSJNHLFFBJ68CA,1,.03,見其他登記事項,鋼筋混凝土造,104年9月1日,十四層,
RPQNMLSJNHLFFBJ68CA,1,56.20,見其他登記事項,鋼筋混凝土造,104年9月1日,十四層,
RPQNMLSJNHLFFBJ68CA,1,107.43,住家用,鋼筋混凝土造,104年9月1日,十四層,六層
RPQNMLSJNHLFFBJ68CA,1,41.61,見其他登記事項,鋼筋混凝土造,104年9月1日,十四層,
RPQNMLSJNHLFFBJ68CA,1,17.09,見其他登記事項,鋼筋混凝土造,104年9月1日,十四層,
RPSNMLNJNHLFFDJ58CA,14,77.39,見其他登記事項,鋼筋混凝土造,91年4月1日,十一層,二層
RPSNMLNJNHLFFDJ58CA,14,9.76,見其他登記事項,鋼筋混凝土造,91年4月1日,十一層,
RPSNMLNJNHLFFDJ58CA,14,53.93,見其他登記事項,鋼筋混凝土造,91年4月1日,十一層,
RPQNMLSLNHLFFCJ98CA,23,98.14,住家用,鋼筋混凝土造,82年5月31日,七層,二層
RPQNMLSLNHLFFCJ98CA,23,10.70,共有部份,鋼筋混凝土造,82年5月31日,七層,
RPQNMLSLNHLFFCJ98CA,23,11.93,共有部份,鋼筋混凝土造,82年5月31日,七層,
RPPNMLRJNHLFFCJ58CA,21,58.02,商業用,鋼筋混凝土造,84年7月20日,十二層,一層 騎樓
RPPNMLRJNHLFFCJ58CA,21,2.83,共有部份,鋼筋混凝土造,84年7月20日,十二層,
RPPNMLRJNHLFFCJ58CA,21,3.86,共有部份,鋼筋混凝土造,84年7月20日,十二層,
RPPNMLRJNHLFFCJ58CA,21,56.81,住家用,鋼筋混凝土造,84年7月20日,十二層,二層
RPPNMLRJNHLFFCJ58CA,21,5.67,共有部份,鋼筋混凝土造,84年7月20日,十二層,
RPPNMLRJNHLFFCJ58CA,21,8.29,共有部份,鋼筋混凝土造,84年7月20日,十二層,
RPPNMLRJNHLFFCJ58CA,21,5.76,共有部份,鋼筋混凝土造,84年7月20日,十二層,
RPPNMLRJNHLFFCJ58CA,21,5.67,共有部份,鋼筋混凝土造,84年7月20日,十二層,
RPRNMLOJNHLFFCJ68EA,21,217.35,住家用,鋼筋混凝土造,84年5月31日,三層,一層 二層 三層
RPWNMLRLNHLFFDJ96CA,11,57.14,住家用,鋼筋混凝土造,94年1月15日,五層,五層
RPWNMLRLNHLFFDJ96CA,11,15.23,見其他登記事項,鋼筋混凝土造,94年1月15日,五層,
RPOOMLRLNHLFFDJ98DA,,203.67,見其他登記事項,鋼筋混凝土造,104年10月24日,五層,一層 二層 三層 四層 五層
RPTNMLQJNHLFFDJ09DA,9,.10,見其他登記事項,鋼筋混凝土造,96年2月28日,六層,五層
RPTNMLQJNHLFFDJ09DA,9,13.99,見其他登記事項,鋼筋混凝土造,96年2月28日,六層,
RPSNMLOLNHLFFBJ68CA,,300.82,住家用,鋼筋混凝土造,104年12月14日,二十六層,八層
RPSNMLOLNHLFFBJ68CA,,23.39,見其他登記事項,鋼筋混凝土造,104年12月14日,二十六層,
RPSNMLOLNHLFFBJ68CA,,65.82,見其他登記事項,鋼筋混凝土造,104年12月14日,二十六層,
RPSNMLOLNHLFFBJ68CA,,168.70,見其他登記事項,鋼筋混凝土造,104年12月14日,二十六層,
RPXNMLRLNHLFFDJ07CA,11,188.23,見其他登記事項,鋼筋混凝土造,94年6月10日,四層,一層 二層 三層 四層
RPOOMLOJNHLFFDJ38CA,24,80.41,住家用,鋼筋混凝土造,80年12月12日,五層,四層
RPOOMLOJNHLFFDJ38CA,24,13.42,共有部份,鋼筋混凝土造,80年12月12日,五層,
