編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRPMLPLOHOFFAT77CC,,194.88,住家用,鋼筋混凝土加強磚造,,二層,
RPTOMLOJOHOFFAT67DC,38,42.30,住商用,鋼筋混凝土造,70年10月4日,三層,
RPPPMLLJPHOFFAT07CC,35,150.32,住商用,加強磚造,72年12月28日,二層,
RPUNMLOJOHOFFAT67DC,38,51.84,住商用,鋼筋混凝土造,70年1月26日,二層,
RPSNMLNLNHOFFDT67CC,18,732.71,見其他登記事項,鋼骨混凝土造,90年11月7日,三層,
RPVOMLOJOHOFFAT77CC,32,257.20,住商用,鋼筋混凝土造,76年3月28日,四層,
RPVOMLOJOHOFFAT77CC,32,284.34,住商用,鋼筋混凝土造,76年4月21日,四層,
RPVOMLOJOHOFFAT77CC,42,104.00,住商用,加強磚造,66年4月27日,二層,
RPVOMLOJOHOFFAT77CC,42,106.60,住商用,加強磚造,66年4月27日,二層,
RPUNMLKKPHOFFCT57CC,14,217.41,見其他登記事項,鋼筋混凝土造,94年12月30日,四層,
RPTNMLQLPHOFFAT97CC,32,120.78,住商用,鋼筋混凝土造,76年9月19日,四層,
RPPOMLLMPHOFFAT27CC,,55.37,住家用,木造,,一層,
RPPNMLOJPHOFFAT27DC,25,168.00,住商用,鋼筋混凝土造,83年9月8日,四層,
RPXNMLSJQHOFFAT58DC,25,20.75,住商用,鋼筋混凝土造,83年3月18日,七層,
RPRNMLKKOHOFFCT17CC,22,145.53,住家用,鋼筋混凝土造,86年5月30日,十層,
RPRNMLKKOHOFFCT17CC,22,50.01,見其他登記事項,鋼筋混凝土造,86年5月30日,十層,
RPQOMLKLOHOFFCT27CC,18,2199.23,見使用執照,見使用執照,90年1月15日,二層,
RPVNMLOLPHOFFDT28CC,23,85.55,見其他登記事項,鋼筋混凝土造,85年3月4日,十六層,
