鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南區,房地(土地+建物)+車位,臺中市南區工學路121~150號,13.89,住,,,1080702,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830711,122.28,3,2,2,有,有,5100000,41708,坡道機械,0.0,0,,RPQSMLMKQHOFFAB38CA
東區,房地(土地+建物),臺中市東區東南街91~120號,5.82,住,,,1080725,土地1建物1車位0,六層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850703,31.33,1,0,1,有,有,1200000,38302,,0.0,0,,RPQNMLNKQHOFFAB97CA
西區,土地,平和段1~30地號,125.0,其他,,,1080708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10972000,87776,,0.0,0,公設地,RPTOMLNKQHOFFAB38CA
東區,房地(土地+建物),臺中市東區立德東街6巷1~30號,58.0,住,,,1080726,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0630207,88.49,3,2,2,有,無,2500000,28252,,0.0,0,親友、員工或其他特殊關係間之交易。;受債權債務影響或債務抵償之交易。;,RPXOMLNKQHOFFAB78CA
南區,土地,下橋子頭段241~270地號,213.0,住,,,1080723,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,32864,,0.0,0,畸零地交易,RPTOMLOKQHOFFAB48CA
西區,車位,臺中市西區美村路一段31~60號,0.0,,,,1080724,土地0建物0車位1,,,其他,,,,10.47,0,0,0,有,有,650000,,坡道機械,0.0,650000,單獨車位交易。;,RPXOMLQKQHOFFAB09CA
東區,土地,旱平段181~210地號,189.18,住,,,1080623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21629000,114330,,0.0,0,,RPOPMLKLQHOFFAB77CA
南區,房地(土地+建物)+車位,臺中市南區福田二街1~30號,23.68,住,,,1080714,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051212,181.22,3,2,2,有,有,12600000,69529,坡道平面,33.4,0,,RPXNMLLLQHOFFAB58CA
西區,房地(土地+建物)+車位,臺中市西區中興六巷1~30號,17.05,住,,,1080718,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810219,64.29,2,1,1,有,有,4500000,69995,升降機械,0.0,0,,RPPNMLMLQHOFFAB87CA
西區,土地,麻園頭段121~150地號,266.2,其他,,,1070626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15678996,58899,,0.0,0,包含公共設施保留地之交易。;,RPROMLMLQHOFFAB18CA
東區,房地(土地+建物),臺中市東區東光園路177巷1~30號,86.7,住,,,1080725,土地4建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0860106,185.3,5,3,4,有,有,9000000,48570,,0.0,0,,RPRNMLKMQHOFFAB97CA
東區,房地(土地+建物),臺中市東區德興一街36巷1~30號,76.29,住,,,1080419,土地3建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0900330,217.72000000000003,4,3,3,有,無,13000000,59710,,0.0,0,,RPPNMLLMQHOFFAB87CA
南區,房地(土地+建物)+車位,臺中市南區南和一街1~30號,18.71,住,,,1080712,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830718,123.61,3,2,2,有,有,5600000,45304,坡道平面,0.0,0,,RPTOMLNJRHOFFAB38CA
北區,房地(土地+建物)+車位,臺中市北區進化路301~330號,9.99,住,,,1080623,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811228,90.59,2,2,1,有,有,4000000,44155,升降機械,0.0,0,,RPXPMLMKQHOFFBB88CA
北屯區,土地,陳平段2611~2640地號,64.0,住,,,1080630,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4100000,64063,,0.0,0,含增建或未登記建物。;,RPUNMLNKQHOFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區安順東八街1~30號,23.62,住,,,1080707,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790601,144.84,3,2,2,有,有,5520000,38111,坡道機械,0.0,0,,RPWOMLNKQHOFFBB78CA
