編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOPMLLLQHOFFBJ98CC,14,116.25,住家用,鋼筋混凝土造,94年9月23日,十四層,
RPOPMLLLQHOFFBJ98CC,14,19.84,共用部分,鋼筋混凝土造,94年9月23日,十四層,
RPOPMLLLQHOFFBJ98CC,14,21.06,共用部分,鋼筋混凝土造,94年9月23日,十五層,
RPPPMLLLQHOFFBJ09CC,8,100.96,住家用,鋼筋混凝土造,100年8月5日,十四層,
RPPPMLLLQHOFFBJ09CC,8,29.28,見其他登記事項,鋼筋混凝土造,100年8月5日,十四層,
RPPPMLLLQHOFFBJ09CC,8,10.73,見其他登記事項,鋼筋混凝土造,100年8月5日,十四層,
RPTNMLTKQHOFFBJ37CC,14,88.46,住家用,鋼筋混凝土造,94年8月31日,十二層,
RPTNMLTKQHOFFBJ37CC,14,19.36,共用部分,鋼筋混凝土造,94年8月31日,十二層,
RPTNMLTKQHOFFBJ37CC,14,12.98,共用部分,鋼筋混凝土造,94年8月31日,十二層,
RPTNMLTKQHOFFBJ37CC,14,.12,見其他登記事項,鋼筋混凝土造,94年8月31日,十二層,
RPTNMLTKQHOFFBJ37CC,14,19.76,共用部分,鋼筋混凝土造,94年8月31日,十二層,
RPXOMLLLQHOFFBJ17CC,14,59.43,商業用,鋼筋混凝土造,94年7月21日,十層,
RPXOMLLLQHOFFBJ17CC,14,11.74,共用部分,鋼筋混凝土造,94年7月21日,十層,
RPXOMLLLQHOFFBJ17CC,14,5.55,共用部分,鋼筋混凝土造,94年7月21日,十層,
RPVOMLQKQHOFFBJ37CC,3,73.17,住家用,鋼筋混凝土造,105年7月29日,十四層,
RPVOMLQKQHOFFBJ37CC,3,63.59,見其他登記事項,鋼筋混凝土造,105年7月29日,十四層,
RPOPMLQKQHOFFBJ76CC,14,113.42,住家用,鋼筋混凝土造,94年10月5日,十四層,
RPOPMLQKQHOFFBJ76CC,14,21.17,共用部分,鋼筋混凝土造,94年10月5日,二十一層,
RPOPMLQKQHOFFBJ76CC,14,13.22,共用部分,鋼筋混凝土造,94年10月5日,二十一層,
RPUOMLQKQHOFFBJ27CC,8,117.97,住家用,鋼筋混凝土造,100年11月28日,十九層,
RPUOMLQKQHOFFBJ27CC,8,28.47,見其他登記事項,鋼筋混凝土造,100年11月28日,十九層,
RPUOMLQKQHOFFBJ27CC,8,80.34,見其他登記事項,鋼筋混凝土造,100年11月28日,十九層,
RPWOMLLLQHOFFBJ07CC,11,119.92,住家用,鋼筋混凝土造,98年1月13日,十四層,
