鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
七堵區,建物,基隆市七堵區工建路1~30號,0.0,工,,,1080809,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0971003,20.0,1,0,1,有,無,有,8000,400,,0.0,0,,RPVOMLOKQHOFFCC56CC
暖暖區,房地(土地+建物),基隆市暖暖區碇內街184巷1~30號,25.31,住,,,1080813,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830224,84.71000000000001,3,2,2,有,無,無,8500,100,,0.0,0,,RPOOMLQKQHOFFCC68CC
中正區,房地(土地+建物),基隆市中正區中正路1~30號,45.84,商,,,1080816,土地2建物3車位0,一層,1,店面(店鋪),見其他登記事項,鋼筋混凝土造,0781117,441.92,0,0,0,無,無,無,88000,199,,0.0,0,,RPQNMLKLQHOFFBC18CC
安樂區,房地(土地+建物),基隆市安樂區安樂路二段121~150號,26.26,住,,,1080820,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700126,122.69,2,2,1,有,有,有,12000,98,,0.0,0,,RPQOMLMLQHOFFCC58CC
七堵區,房地(土地+建物),基隆市七堵區長安街233巷1~30號,27.33,住,,,1080601,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850429,99.7,3,2,2,有,無,有,10000,100,,0.0,0,,RPTNMLTLQHOFFCC86CC
信義區,建物,基隆市信義區崇法街151~180號,0.0,住,,,1080815,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0620815,80.4,3,2,1,有,無,有,10000,124,,0.0,0,含管理費,RPRNMLTLQHOFFBC56CC
中正區,建物,基隆市中正區新豐街303巷19弄1~30號,0.0,住,,,1080815,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,94.22,3,2,1,有,有,有,11500,122,,0.0,0,含管理費,RPXNMLTLQHOFFBC17CC
中正區,建物,基隆市中正區觀海街181~210號,0.0,住,,,1080826,土地0建物1車位0,六層,16,其他,住家用,鋼筋混凝土造,0880114,31.96,0,0,0,無,有,有,5500,172,,0.0,0,含管理費.套房,RPOOMLTLQHOFFBC98CC
仁愛區,建物,基隆市仁愛區仁一路241~270號,0.0,商,,,1080902,土地0建物1車位0,二十二層,31,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0970204,57.75,0,0,0,無,有,有,24237,420,,0.0,0,,RPUNMLLKRHOFFBC68CC
中山區,建物,基隆市中山區中山一路241~270號,65.0,商,,,1080905,土地0建物1車位0,全,3,透天厝,住商用,加強磚造,0550330,120.09,0,0,0,無,無,無,35000,291,,0.0,0,,RPQNMLLKRHOFFCC38CC
中正區,建物,基隆市中正區正義路2巷31~60號,0.0,住,,,1080830,土地0建物1車位0,地下五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740126,107.48,3,2,1,有,無,無,7500,70,,0.0,0,,RPROMLMKRHOFFBC58CC
安樂區,房地(土地+建物)+車位,基隆市安樂區樂利二街62巷61~90號,26.86,其他,,,1080916,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850322,146.57,3,2,2,有,有,無,13000,89,坡道平面,36.97,0,租金含車位、管理費、車位清潔費車位面積為估算,RPSOMLSKRHOFFCC86DC
仁愛區,房地(土地+建物),基隆市仁愛區仁一路241~270號,9.98,商,,,1080904,土地1建物1車位0,十二層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980625,142.2,3,2,2,有,有,有,26500,186,,0.0,0,租賃標的附屬設備：冰箱一台、冷氣四台、桌子一張、窗簾一組、熱水器一台、排油煙機、流理臺、瓦斯爐、天然瓦斯。租金內含管理費用：2500元/月,RPQOMLKLRHOFFBC38CC
信義區,房地(土地+建物),基隆市信義區深澳坑路1~30號,40.64,住,,,1080909,土地1建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土造,0781018,120.63,0,0,0,無,無,無,22000,182,,0.0,0,,RPSPMLQLRHOFFBC76DC
安樂區,建物,基隆市安樂區中和路168巷7弄1~30號,0.0,住,,,1080830,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851202,92.52,3,2,2,有,無,有,19000,205,,0.0,0,,RPWNMLLJIIOFFCC08CC
信義區,房地(土地+建物),基隆市信義區東信路2巷1~30號,109.0,住,,,1080905,土地3建物1車位0,見其他登記事項,2,店面(店鋪),住商用,加強磚造,,84.52,0,0,0,無,無,無,35000,414,,0.0,0,有民情風俗因素之交易。;標的物三樓為增建。,RPVNMLLJIIOFFBC87CC
中正區,房地(土地+建物),基隆市中正區祥豐街91~120號,8.65,住,,,1080921,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880510,41.82,1,0,1,有,無,有,6500,155,,0.0,0,,RPWNMLLJIIOFFBC97CC
安樂區,房地(土地+建物),基隆市安樂區安和一街6巷1~30號,27.98,住,,,1081008,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0690308,82.29,3,2,1,有,無,無,9000,109,,0.0,0,,RPTNMLQKIIOFFCC48DC
安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷361~390號,91.31,住,,,1080922,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0970708,277.23,4,3,3,有,有,有,27000,97,,0.0,0,租賃期間108.10.01-109.10.01,RPROMLRKIIOFFCC38CC
中正區,建物,基隆市中正區新豐街2761~2790號,0.0,住,,,1081006,土地0建物1車位0,,23,店面(店鋪),見其他登記事項,鋼筋混凝土造,0851129,61.97,0,0,0,無,有,無,30000,484,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLSKIIOFFBC88CC
仁愛區,房地(土地+建物),基隆市仁愛區忠三路31~60號,16.32,商,,,1080924,土地1建物1車位0,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0731203,72.5,0,0,0,無,無,無,30000,414,,0.0,0,,RPPNMLKLIIOFFBC47DC
信義區,房地(土地+建物),基隆市信義區義六路1~30號,24.04,其他,,,1081015,土地2建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,磚造,0480501,103.85,0,0,0,無,無,無,60000,578,,0.0,0,,RPUNMLSLIIOFFBC78DC
中正區,建物,基隆市中正區新豐街333巷31~60號,0.0,住,,,1081018,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841122,105.54,3,2,2,有,有,有,8500,81,,0.0,0,含管理費,RPXNMLLMIIOFFBC38CC
信義區,房地(土地+建物)+車位,基隆市信義區東信路63巷31~60號,25.59,住,,,1081010,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811013,99.65,3,2,2,有,有,有,12000,120,一樓平面,8.0,0,含管理費.車位面積為概抓,RPOOMLLMIIOFFBC57CC
