鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
馬公市,土地,六合段421~450地號,60.96,,一般農業區,農牧用地,1050724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1550000,25427,,0.0,0,,RPWNMLMJQHLFFAX67CA
湖西鄉,土地,沙港東段361~390地號,331.77,,一般農業區,農牧用地,1050725,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,2713,,0.0,0,,RPWNMLSJQHLFFAX28CA
白沙鄉,土地,城前新段31~60地號,440.91,,鄉村區,乙種建築用地,1050720,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,855000,1939,,0.0,0,,RPPNMLOJQHLFFAX17CA
湖西鄉,房地(土地+建物),澎湖縣湖西鄉隘門61~90號,111.81,,鄉村區,乙種建築用地,1050717,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830409,227.78,6,2,5,有,無,4000000,17561,,0.0,0,,RPQNMLSJQHLFFAX67CA
馬公市,土地,文東段961~990地號,670.3,,一般農業區,農牧用地,1050722,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7491226,11176,,0.0,0,含整地及相關費用,RPQNMLQLQHLFFAX67CA
馬公市,土地,五福段511~540地號,239.18,,一般農業區,農牧用地,1050714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6330000,26465,,0.0,0,,RPPNMLSLQHLFFAX87DA
馬公市,土地,光榮段661~690地號,3.78,住,,,1050722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,239425,63340,,0.0,0,向政府機關承購之案件。,RPRNMLPJQHLFFAX57DA
馬公市,土地,馬公段691~720地號,104.0,商,,,1050722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10400000,100000,,0.0,0,向政府機關承購之案件。,RPSNMLPJQHLFFAX67DA
七美鄉,土地,大嶼段4411~4440地號,1038.42,,一般農業區,農牧用地,1050630,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2333000,2247,,0.0,0,向政府機關承購之案件。,RPWNMLNJQHLFFAX87DA
湖西鄉,土地,成功南段1051~1080地號,6.44,,,,1050701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48700,7562,,0.0,0,,RPQNMLKKQHLFFAX96CA
馬公市,土地,北澳段1~30地號,1426.0,,一般農業區,農牧用地,1050728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,71200000,49930,,0.0,0,權利人數：8人變更起造人，含未來興建房屋之費用。,RPQNMLMKQHLFFAX17CA
馬公市,土地,埕西段421~450地號,68.88,住,,,1050715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7719382,112070,,0.0,0,,RPPNMLPJQHLFFAX37DA
西嶼鄉,土地,竹篙灣段3661~3690地號,8117.5,,一般農業區,農牧用地,1050727,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,1232,,0.0,0,,RPRNMLQLQHLFFAX87DA
馬公市,土地,中衛段1411~1440地號,2051.1,,一般農業區,農牧用地,1050719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42500000,20721,,0.0,0,權利人等9人，農變建專案核准含9戶未興建房屋之費用。,RPTNMLTLQHLFFAX38DA
湖西鄉,土地,成功南段1261~1290地號,327.78,,一般農業區,農牧用地,1050728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3900000,11898,,0.0,0,,RPPNMLLMQHLFFAX27DA
馬公市,土地,四維段1081~1110地號,548.27,,一般農業區,農牧用地,1030330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1330000,2426,,0.0,0,,RPTNMLMKQHLFFAX47CA
馬公市,土地,國宅段241~270地號,1096.22,,一般農業區,農牧用地,1050728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,5473,,0.0,0,,RPPNMLMKQHLFFAX07CA
馬公市,土地,文東段751~780地號,15.62,,鄉村區,乙種建築用地,1050802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120000,7682,,0.0,0,畸零地或有合併使用之交易。,RPPNMLKKQHLFFAX86CA
馬公市,土地,鎖港南段361~390地號,140.7,,一般農業區,農牧用地,1050801,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,845000,6006,,0.0,0,,RPSNMLNLQHLFFAX57CA
