編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTOMLLJQHLFFAL98CC,37,239.80,住商用,鋼筋混凝土造,68年11月10日,005,
RPROMLMJQHLFFAB87CC,9,38.89,見其他登記事項,鋼筋混凝土造,96年7月5日,十五層,
RPROMLMJQHLFFAB87CC,9,8.80,見其他登記事項,鋼筋混凝土造,96年7月5日,十五層,
RPROMLMJQHLFFAB87CC,9,63.25,見其他登記事項,鋼筋混凝土造,96年7月5日,十四層,
RPTOMLMJQHLFFAB08CC,19,24.38,住家用,見其他登記事項,86年1月31日,二十八層,
RPTOMLMJQHLFFAB08CC,19,1.17,見其他登記事項,見其他登記事項,86年1月31日,二十八層,
RPTOMLMJQHLFFAB08CC,19,7.45,見其他登記事項,見其他登記事項,86年1月31日,二十八層,
RPTOMLMJQHLFFAB08CC,19,4.55,共有部份,見其他登記事項,86年1月31日,二十八層,
RPUNMLMJQHLFFAB08CC,10,90.35,見其他登記事項,鋼筋混凝土造,95年6月22日,三十二層,
RPUNMLMJQHLFFAB08CC,10,14.61,見其他登記事項,鋼筋混凝土造,95年6月22日,三十二層,
RPUNMLMJQHLFFAB08CC,10,17.27,見其他登記事項,鋼筋混凝土造,95年6月22日,三十二層,
RPWNMLLJQHLFFAB18CC,24,392.86,商業用,鋼筋混凝土造,81年7月1日,十四層,
RPWNMLLJQHLFFAB18CC,24,234.18,見其他登記事項,鋼筋混凝土造,81年7月1日,十四層,
RPROMLLJQHLFFCB97CC,23,158.05,住商用,鋼筋混凝土造,82年12月13日,七層,
RPPQMLMJQHLFFCB08CC,21,157.39,住家用,鋼筋混凝土造,84年11月28日,十六層,
RPPQMLMJQHLFFCB08CC,21,70.21,共有部分,鋼筋混凝土造,84年11月28日,十六層,
RPVPMLMJQHLFFCB58CC,11,82.23,住家用,見其他登記事項,94年1月17日,十四層,
RPVPMLMJQHLFFCB58CC,11,55.37,見其他登記事項,見其他登記事項,94年1月17日,十四層,
RPPPMLMJQHLFFCB97CC,4,94.16,住家用,鋼筋混凝土造,101年4月27日,九層,
RPPPMLMJQHLFFCB97CC,4,47.83,見其他登記事項,鋼筋混凝土造,101年4月27日,九層,
RPPPMLMJQHLFFCB97CC,4,20.89,見其他登記事項,鋼筋混凝土造,101年4月27日,九層,
RPXOMLMJQHLFFCB68CC,2,54.40,住家用,鋼筋混凝土造,103年7月4日,十二層,
RPXOMLMJQHLFFCB68CC,2,58.12,見其他登記事項,鋼筋混凝土造,103年7月4日,十二層,
RPXOMLMJQHLFFCB68CC,2,19.29,見其他登記事項,鋼筋混凝土造,103年7月4日,十二層,
RPUOMLLJQHLFFCB28CC,34,4628.10,工業用,鋼筋混凝土造,71年4月7日,二層,
RPPPMLLJQHLFFCB87CC,23,313.82,住商用,鋼筋混凝土造,82年4月1日,四層,
RPUOMLMJQHLFFCB38CC,19,107.88,住家用,鋼筋混凝土造,86年10月20日,十四層,
RPUOMLMJQHLFFCB38CC,19,47.76,共有部分,鋼筋混凝土造,86年10月20日,十四層,
RPUPMLLJQHLFFBB28CC,27,222.61,住商用,鋼筋混凝土造,78年6月1日,四層,
RPROMLLJQHLFFBB87CC,8,18.50,住家用,鋼筋混凝土造,97年11月28日,十七層,
RPROMLLJQHLFFBB87CC,8,3.86,共有部份,鋼筋混凝土造,97年11月28日,十七層,
RPROMLLJQHLFFBB87CC,8,7.76,共有部份,鋼筋混凝土造,97年11月28日,十七層,
RPRPMLNJQHLFFBB18CC,3,62.26,住家用,鋼筋混凝土造,102年7月25日,二十二層,
RPRPMLNJQHLFFBB18CC,3,16.70,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPRPMLNJQHLFFBB18CC,3,13.35,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPQQMLNJQHLFFBB18CC,11,64.97,住家用,鋼筋混凝土造,94年12月8日,十八層,
RPQQMLNJQHLFFBB18CC,11,57.92,共有部份,鋼筋混凝土造,94年12月8日,十八層,
RPTPMLNJQHLFFBB38CC,3,67.17,住家用,鋼筋混凝土造,102年7月25日,二十二層,
RPTPMLNJQHLFFBB38CC,3,18.00,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPTPMLNJQHLFFBB38CC,3,28.03,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPPQMLNJQHLFFBB08CC,3,172.71,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPPQMLNJQHLFFBB08CC,3,37.45,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
