鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中寮鄉,房地(土地+建物),南投縣中寮鄉永平路361~390號,97.72,,鄉村區,乙種建築用地,1050712,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,0900608,175.09,4,2,3,有,無,3050000,17420,,0.0,0,,RPPOMLMJQHLFFAM58CA
南投市,土地,三塊厝段271~300地號,8000.0,,一般農業區,農牧用地,1050718,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000000,7500,,0.0,0,含增建或未登記建物。,RPTNMLNJQHLFFAM98CA
南投市,房地(土地+建物),南投縣南投巿彰南路三段1351~1380號,119.6,農,,,1050713,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690828,120.57,2,1,2,有,無,1301980,10799,,0.0,0,,RPSNMLSJQHLFFAM76CA
名間鄉,土地,崁頂段1381~1410地號,816.27,,鄉村區,乙種建築用地,1050719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4938400,6050,,0.0,0,,RPTNMLSJQHLFFAM86CA
名間鄉,土地,名竹段601~630地號,140.65,,特定農業區,甲種建築用地,1050708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3740000,26591,,0.0,0,,RPUNMLSJQHLFFAM96CA
南投市,土地,新生段241~270地號,358.5,農,,,670619,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16519,46,,0.0,0,67年協議價購,RPXNMLSJQHLFFAM27CA
名間鄉,土地,名竹段601~630地號,421.96,,特定農業區,甲種建築用地,1050728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11233000,26621,,0.0,0,,RPPNMLQKQHLFFAM98CA
名間鄉,土地,名竹段601~630地號,140.65,,特定農業區,甲種建築用地,1050728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3744000,26619,,0.0,0,,RPQNMLQKQHLFFAM09CA
名間鄉,土地,名竹段601~630地號,140.65,,特定農業區,甲種建築用地,1050728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3744000,26619,,0.0,0,,RPRNMLQKQHLFFAM56CA
