鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
六腳鄉,土地,潭子墘段潭墘小段631~660地號,909.0,,特定農業區,農牧用地,1050722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,470000,517,,0.0,0,,RPTNMLMJQHLFFBQ76CA
大林鎮,土地,中林段481~510地號,628.0,,特定農業區,農牧用地,1050719,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,816000,1299,,0.0,0,,RPWNMLNJQHLFFCQ27CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉?福村?福61~90號,42.32,住,,,1050613,土地1建物1車位0,全,二層,透天厝,住家用,木造,0650930,69.84,4,2,1,有,無,850000,12171,,0.0,0,,RPTNMLOJQHLFFCQ07CA
溪口鄉,土地,崙尾段美南小段181~210地號,3924.0,,特定農業區,農牧用地,1050712,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3924000,1000,,0.0,0,,RPQNMLPJQHLFFCQ86CA
溪口鄉,土地,上崙段柳二小段241~270地號,12.0,,特定農業區,水利用地,1050622,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000,1000,,0.0,0,,RPRNMLPJQHLFFCQ96CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉北斗村新正五街121~150號,44.61,,鄉村區,乙種建築用地,1050617,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0910725,113.08,3,2,2,有,有,2325000,20561,,0.0,0,,RPPNMLQJQHLFFCQ86CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉中和村社溝211~240號,184.82,,特定農業區,甲種建築用地,1050518,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1031224,193.56,4,2,5,有,無,6500000,33581,,0.0,0,,RPRNMLTJQHLFFCQ37CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉福樂村1鄰埤角路1~30號,37.46,住,,,1050719,土地1建物1車位0,一層，二層，三層，騎樓,十一層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830808,210.69,4,2,1,有,有,3800000,18036,,0.0,0,,RPWNMLSKQHLFFCQ87CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉北斗村北勢子31~60號,87.3,住,,,1050605,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700728,119.07,3,2,2,有,無,1560000,13102,,0.0,0,,RPOOMLSKQHLFFCQ17CA
太保市,土地,新埤段新埤小段181~210地號,2886.0,,特定農業區,農牧用地,1050618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8658000,3000,,0.0,0,,RPRNMLMJQHLFFDQ76CA
水上鄉,房地(土地+建物),嘉義縣水上鄉柳新村3鄰柳子林781~810號,79.19,,鄉村區,乙種建築用地,1050710,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690507,102.51,3,2,3,有,無,3280000,31997,,0.0,0,,RPUNMLMJQHLFFDQ07CA
水上鄉,房地(土地+建物),嘉義縣水上鄉寬士村14鄰崎子頭1~30號,133.69,,鄉村區,乙種建築用地,1050514,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0660410,62.88,3,1,1,有,無,3460000,55025,,0.0,0,翻修新古屋,RPUNMLPJQHLFFDQ37CA
中埔鄉,房地(土地+建物),嘉義縣中埔鄉和興村中華路585巷1~30號,43.81,住,,,1050710,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0851011,130.78,3,1,2,有,有,2000000,15293,,0.0,0,,RPVNMLSJQHLFFDQ77CA
太保市,房地(土地+建物),嘉義縣太保市安仁里公園北街61~90號,101.35,住,,,1050704,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0950113,217.42,4,3,4,有,無,6100000,28056,,0.0,0,,RPXNMLSJQHLFFDQ97CA
太保市,土地,東新段901~930地號,105.65,住,,,1050715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1250000,11832,,0.0,0,,RPUNMLOJQHLFFDQ27CA
番路鄉,土地,公田段61~90地號,2040.0,,森林區,農牧用地,1050714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,320000,157,,0.0,0,位置偏僻，無對外聯絡道路，灌木叢生。,RPQNMLOJQHLFFEQ96CA
梅山鄉,土地,梅南段1501~1530地號,5.62,住,,,1050706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,170000,30249,,0.0,0,有合併使用之交易。,RPSNMLSJQHLFFEQ57CA
番路鄉,土地,轆子腳段121~150地號,2605.0,,一般農業區,林業用地,1050626,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,5758,,0.0,0,含的尚未登記木屋壹棟,RPSNMLLKQHLFFEQ96CA
番路鄉,土地,番路段31~60地號,235.24,,風景區,林業用地,1050722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,4676,,0.0,0,含未登記建物乙棟。,RPPNMLQKQHLFFEQ17CA
