鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
斗六市,土地,林頭段661~690地號,37.3,工,,,1050714,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1560000,41823,,0.0,0,,RPOOMLNJQHLFFAP88CA
斗六市,房地(土地+建物),雲林縣斗六市文昌路382巷31~60號,88.0,,鄉村區,乙種建築用地,1050701,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821122,192.48,4,2,3,有,無,5380000,27951,,0.0,0,,RPUNMLNJQHLFFAP76CA
古坑鄉,土地,永興段1111~1140地號,1949.81,,一般農業區,農牧用地,1040320,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,1846,,0.0,0,,RPPOMLKKQHLFFAP78CA
斗六市,土地,半路段781~810地號,2894.6,,一般農業區,農牧用地,1050720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,1244,,0.0,0,,RPPNMLKKQHLFFAP68CA
斗南鎮,土地,大同段541~570地號,441.84,住,,,1050324,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9575840,21673,,0.0,0,,RPPNMLQKQHLFFBP76CA
西螺鎮,土地,埔心段1201~1230地號,1086.0,,特定農業區,農牧用地,1050615,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,1381,,0.0,0,,RPSNMLLJQHLFFCP56CA
西螺鎮,房地(土地+建物),雲林縣西螺鎮平和南路211~240號,66.31,住,,,1050724,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0681018,173.21,4,1,3,有,無,3800000,21939,,0.0,0,,RPQNMLMJQHLFFCP09CA
西螺鎮,房地(土地+建物),雲林縣西螺鎮菜市街19巷1~30號,85.0,住,,,1050713,土地1建物1車位0,全,二層,透天厝,住商用,見其他登記事項,0720201,101.75,2,1,2,有,無,2300000,22604,,0.0,0,,RPRNMLMJQHLFFCP56CA
西螺鎮,房地(土地+建物),雲林縣西螺鎮延平路318巷1弄1~30號,102.81,住,,,1050723,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950516,285.74,5,2,5,有,無,7500000,26248,,0.0,0,,RPUNMLMJQHLFFCP86CA
