編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLOKNHKFFCQ86CA,21,123.72,住商用,鋼筋混凝土造,83年3月17日,三層,一層 二層 三層 電梯樓梯間
RPSNMLOJNHKFFBQ09CA,53,37.48,住家用,磚造,51年7月1日,一層,一層
RPSNMLOJNHKFFBQ09CA,53,37.48,住家用,磚造,51年7月1日,一層,一層
RPRNMLPJNHKFFCQ56CA,34,109.44,住商用,鋼筋混凝土加強磚造,70年10月12日,二層,一層 二層 電梯樓梯間
RPRNMLQKNHKFFCQ76CA,32,93.07,住家用,鋼筋混凝土加強磚造,71年12月15日,二層,一層 二層 電梯樓梯間
RPQNMLQKNHKFFCQ66CA,21,146.62,住家用,鋼筋混凝土造,83年4月26日,三層,一層 二層 三層 電梯樓梯間
RPVNMLQJNHKFFEQ27CA,29,116.89,住家用,鋼筋混凝土造,74年10月29日,二層,一層 二層 騎樓
RPQOMLRJNHKFFDQ96DA,21,135.93,住家用,鋼筋混凝土造,83年1月7日,四層,一層 二層 三層 四層
RPPNMLPJNHKFFBQ98DA,11,199.77,住商用,鋼筋混凝土造,93年5月28日,四層,一層 二層 三層 四層
RPXNMLRJNHKFFBQ27CA,9,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,五層
RPXNMLRJNHKFFBQ27CA,9,7.43,共有部份,鋼筋混凝土造,95年8月28日,,
RPXNMLRJNHKFFBQ27CA,9,4.61,共有部份,鋼筋混凝土造,95年8月28日,,
RPSNMLMLNHKFFBQ09CA,22,148.27,住家用,鋼筋混凝土造,82年1月9日,二層,一層 二層
RPPNMLSJNHKFFCQ86EA,11,192.67,見其他登記事項,鋼筋混凝土造,93年1月30日,三層,一層 二層 三層
RPWNMLSKNHKFFDQ57CA,34,99.73,住家用,鋼筋混凝土加強磚造,70年7月15日,二層,一層 二層 騎樓
