編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLPJNHKFFAD08CA,42,73.00,住家用,加強磚造,61年10月18日,二層,一層 二層
RPPPMLPJNHKFFAD67CA,46,136.88,見其他登記事項,見其他登記事項,58年6月24日,一層,一層
RPQPMLLJNHKFFAD37CA,21,83.21,住家用,鋼筋混凝土構造,83年3月30日,九層,八層
RPQPMLLJNHKFFAD37CA,21,45.28,共有部分,鋼筋混凝土構造,83年3月30日,九層,
RPRNMLQJNHKFFAD77CA,30,141.58,住家用,鋼筋混凝土構造,73年12月24日,五層,一層 夾層
RPRNMLQJNHKFFAD77CA,30,16.78,共有部分,鋼筋混凝土構造,73年12月24日,五層,
RPTNMLMJNHKFFAD57CA,18,25.46,住家用,鋼筋混凝土構造,86年1月27日,二十層,六層
RPTNMLMJNHKFFAD57CA,18,2.40,共有部分,鋼筋混凝土構造,86年1月27日,二十層,
RPTNMLMJNHKFFAD57CA,18,4.16,共有部分,鋼筋混凝土構造,86年1月27日,二十層,
RPTNMLMJNHKFFAD57CA,18,5.53,共有部分,鋼筋混凝土構造,86年1月27日,二十層,
RPSNMLOJNHKFFAD67CA,19,78.20,住家用,鋼筋混凝土構造,85年4月27日,十二層,五層 走廊
RPSNMLOJNHKFFAD67CA,19,20.08,共有部分,鋼筋混凝土構造,85年4月27日,十二層,
RPVNMLOJNHKFFAD97CA,24,105.00,住家用,鋼筋混凝土構造,80年6月24日,七層,三層
RPVNMLOJNHKFFAD97CA,24,32.60,共有部分,鋼筋混凝土構造,80年6月24日,七層,
RPXOMLSJNHKFFAD68CA,22,34.72,住家用,鋼筋混凝土造,81年12月22日,六層,四層
RPXOMLSJNHKFFAD68CA,22,8.14,共有部分,鋼筋混凝土造,81年12月22日,六層,
RPXOMLSJNHKFFAD68CA,22,6.64,共有部分,鋼筋混凝土造,81年12月22日,六層,
RPPOMLRJNHKFFAD77CA,21,33.34,住家用,鋼筋混凝土造,83年3月23日,七層,二層
RPPOMLRJNHKFFAD77CA,21,33.34,住家用,鋼筋混凝土造,83年3月23日,七層,二層
RPPOMLRJNHKFFAD77CA,21,4.13,共有部分,鋼筋混凝土造,83年3月23日,七層,
RPPOMLRJNHKFFAD77CA,21,2.58,共有部分,鋼筋混凝土造,83年3月23日,七層,
RPPOMLRJNHKFFAD77CA,21,4.13,共有部分,鋼筋混凝土造,83年3月23日,七層,
RPPOMLRJNHKFFAD77CA,21,2.58,共有部分,鋼筋混凝土造,83年3月23日,七層,
RPRNMLMKNHKFFAD47CA,1,37.92,見其他登記事項,見其他登記事項,102年11月25日,十四層,八層
RPRNMLMKNHKFFAD47CA,1,41.33,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPRNMLMKNHKFFAD47CA,1,8.79,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPSOMLMLNHKFFAD77CA,8,78.20,見其他登記事項,見其他登記事項,96年1月11日,十四層,四層
RPSOMLMLNHKFFAD77CA,8,17.06,共有部分,見其他登記事項,96年1月11日,十四層,
RPSOMLMLNHKFFAD77CA,8,11.09,共有部分,見其他登記事項,96年1月11日,14,
RPXNMLKLNHKFFAD97CA,1,61.18,見其他登記事項,見其他登記事項,102年11月25日,十四層,三層
RPXNMLKLNHKFFAD97CA,1,46.93,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPXNMLKLNHKFFAD97CA,1,14.32,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPXNMLRLNHKFFAD68CA,23,18.50,住家用,鋼筋混凝土造,81年4月21日,七層,
RPXNMLRLNHKFFAD68CA,23,8.45,共有部分,鋼筋混凝土造,81年4月21日,七層,
RPUPMLPLNHKFFAD38CA,,240.88,見其他登記事項,見其他登記事項,104年2月24日,十六層,
RPUPMLPLNHKFFAD38CA,,128.97,見其他登記事項,見其他登記事項,104年2月24日,十六層,
RPUPMLPLNHKFFAD38CA,,46.46,見其他登記事項,見其他登記事項,104年2月24日,十六層,
RPSOMLOJNHKFFAD77CA,49,79.74,住家用,加強磚造,55年1月1日,二層,一層 二層 騎樓
RPTOMLOJNHKFFCD08CA,8,.03,見其他登記事項,鋼筋混凝土構造,96年9月6日,十四層,
RPTOMLOJNHKFFCD08CA,8,64.42,住家用,鋼筋混凝土構造,96年9月6日,十四層,十層
RPTOMLOJNHKFFCD08CA,8,12.67,共有部分,鋼筋混凝土構造,96年9月6日,十四層,
RPTOMLOJNHKFFCD08CA,8,13.44,共有部分,鋼筋混凝土構造,96年9月6日,十四層,
RPTOMLOJNHKFFCD08CA,8,29.89,共有部分,鋼筋混凝土構造,96年9月6日,十四層,
RPVNMLTLNHKFFAD68CA,10,39.56,見其他登記事項,鋼筋混凝土造,93年12月3日,八層,
RPVNMLTLNHKFFAD68CA,10,5.67,共有部分,鋼筋混凝土造,93年12月3日,八層,
RPVNMLTLNHKFFAD68CA,10,34.98,共有部分,鋼筋混凝土造,93年12月3日,八層,
RPSNMLRKNHKFFAD08CA,28,69.77,住家用,鋼筋混凝土構造,76年5月2日,二層,一層 二層 屋頂突出物 騎樓
RPSNMLRKNHKFFAD08CA,28,69.77,住家用,鋼筋混凝土構造,76年5月2日,二層,一層 二層 屋頂突出物 騎樓
RPWPMLRJNHKFFCD78CA,7,21.70,住家用,鋼筋混凝土構造,97年2月29日,十四層,六層
RPWPMLRJNHKFFCD78CA,7,5.39,共有部分,鋼筋混凝土構造,97年2月29日,十四層,
RPWPMLRJNHKFFCD78CA,7,7.11,共有部分,鋼筋混凝土構造,97年2月29日,十四層,
RPTNMLQJNHKFFCD18CA,11,43.97,住家用,見其他登記事項,93年7月12日,十四層,七層
RPTNMLQJNHKFFCD18CA,11,8.07,共有部分,見其他登記事項,93年7月12日,十四層,
RPTNMLQJNHKFFCD18CA,11,5.32,共有部分,見其他登記事項,93年7月12日,十四層,
RPXNMLNKNHKFFAD18CA,11,232.71,見其他登記事項,見其他登記事項,92年12月12日,五層,一層 二層 三層 四層 五層
RPXNMLNKNHKFFAD18CA,11,.20,見其他登記事項,見其他登記事項,92年12月12日,五層,
RPUNMLQLNHKFFCD48CA,23,93.23,住家用,鋼筋混凝土構造,81年10月2日,十四層,十三層
RPVNMLPJOHKFFAD18CA,35,80.62,住家用,加強磚造,69年1月19日,二層,一層 二層
RPOOMLNKNHKFFCD57CA,13,272.88,見其他登記事項,鋼筋混凝土構造,91年4月9日,五層,一層 二層 三層 四層 五層
RPQOMLPJNHKFFAR09CA,34,167.28,住商用,鋼筋混凝土造,70年4月15日,三層,一層 二層 三層 騎樓
RPPNMLRKNHKFFCD97CA,15,90.99,住家用,鋼筋混凝土構造,89年8月29日,十四層,二層
RPPNMLRKNHKFFCD97CA,15,52.14,共有部分,鋼筋混凝土構造,89年8月29日,十四層,
RPVNMLOJNHKFFCR96CA,9,369.07,住家用,鋼筋混凝土造,95年8月4日,三層,一層 二層 三層 地下層
RPQNMLTLNHKFFCD38CA,20,78.68,住家用,鋼筋混凝土構造,84年5月10日,七層,四層
RPQNMLTLNHKFFCD38CA,20,25.16,共有部分,鋼筋混凝土構造,84年5月10日,七層,
RPTOMLRJNHKFFBR07CA,19,318.91,見其他登記事項,加強磚造,85年1月17日,二層,一層 二層
RPSNMLLJNHKFFDR09CA,22,95.11,住家用,鋼筋混凝土造,82年4月3日,五層,五層
RPSNMLLJNHKFFDR09CA,22,17.90,共有部分,鋼筋混凝土造,82年4月3日,五層,
RPRNMLPJNHKFFCR66CA,21,173.27,住家用,鋼筋混凝土造,83年6月18日,三層,一層 二層 三層 屋頂突出物
RPUNMLPJNHKFFDR07CA,21,121.69,住家用,鋼筋混凝土造,83年7月19日,十二層,十一層
RPUNMLPJNHKFFDR07CA,21,22.53,共有部分,鋼筋混凝土造,83年7月19日,十二層,
RPXNMLOJNHKFFCR17CA,10,165.66,住家用,鋼筋混凝土造,94年3月3日,三層,一層 二層 三層 騎樓
RPXNMLRJNHKFFER67CA,,269.69,住家用,鋼筋混凝土造,103年12月15日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPRNMLOJNHKFFFR86CA,19,34.56,共有部分,鋼筋混凝土造,84年11月27日,八層,
RPPNMLMJNHKFFFR09CA,18,34.56,共有部分,鋼筋混凝土造,84年11月27日,八層,
RPRNMLOKNHKFFER86CA,,269.69,住家用,鋼筋混凝土造,103年12月15日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPQNMLOKNHKFFER76CA,,269.69,住家用,鋼筋混凝土造,103年12月15日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPSNMLOKNHKFFER96CA,,269.69,住家用,鋼筋混凝土造,103年12月15日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPSNMLLKNHKFFFR76CA,8,8.04,見其他登記事項,鋼筋混凝土造,96年9月20日,四層,二層
RPSNMLLKNHKFFFR76CA,8,1.01,共有部分,鋼筋混凝土造,96年9月20日,四層,
RPSNMLLKNHKFFFR76CA,8,5.10,共有部分,鋼筋混凝土造,96年9月20日,四層,
RPRNMLPJNHKFFFR96CA,35,97.22,住商用,加強磚造,69年7月4日,二層,一層 二層 騎樓
RPXOMLQJNHKFFHR97CA,21,72.68,住家用,鋼筋混凝土造,83年3月22日,十一層,十層
RPXOMLQJNHKFFHR97CA,21,18.34,共有部分,鋼筋混凝土造,83年3月22日,十一層,
RPRNMLNKNHKFFHR07CA,33,81.12,住家用,加強磚造,71年7月8日,二層,一層 二層
RPSOMLTKNHKFFDR47CA,24,162.13,住家用,鋼筋混凝土造,80年2月8日,三層,一層 二層 三層
RPVNMLOJNHKFFHR47CA,9,179.82,住家用,鋼筋混凝土造,95年9月6日,四層,一層 二層 三層 四層
RPWNMLOJNHKFFHR57CA,20,69.37,住家用,鋼筋混凝土造,84年3月8日,九層,五層
RPWNMLOJNHKFFHR57CA,20,43.12,共有部分,鋼筋混凝土造,84年3月8日,九層,
RPPNMLRJNHKFFGR07CA,7,46.20,住家用,見其他登記事項,96年12月4日,一層,一層
RPUNMLTKNHKFFBD68DA,1,168.18,見其他登記事項,鋼筋混凝土造,103年5月8日,四層,一層 二層 三層 四層
RPWNMLTKNHKFFHR18CA,,173.55,住家用,見其他登記事項,103年12月4日,四層,一層 二層 三層 四層
RPWNMLSJNHKFFCD78DA,42,321.50,住商用,加強磚造,62年7月25日,三層,
RPUNMLPLNHKFFFR47CA,7,184.83,住家用,鋼筋混凝土造,97年3月21日,三層,一層 二層 三層 屋頂突出物
RPSNMLQLNHKFFHR57CA,,191.92,見其他登記事項,見其他登記事項,103年10月31日,四層,一層 二層 三層 四層
RPRNMLPJNHKFFAR56DA,1,153.65,住家用,鋼筋混凝土造,102年12月3日,三層,一層 二層 三層
RPQOMLOJNHKFFAR09DA,21,153.97,住家用,鋼筋混凝土造,83年5月4日,三層,三層 一層 二層 屋頂突出物
RPQNMLRLNHKFFFR27CA,37,81.18,住家用,加強磚造,66年10月17日,二層,一層 二層 夾層
RPTNMLQKNHKFFHR57CA,19,98.62,住家用,鋼筋混凝土造,85年5月27日,六層,六層
RPTNMLQKNHKFFHR57CA,19,32.64,共有部分,鋼筋混凝土造,85年5月27日,六層,
RPRNMLRJNHKFFAR76DA,3,192.13,住家用,鋼筋混凝土造,101年5月10日,三層,一層 二層 三層 屋頂突出物
RPTNMLPJNHKFFAR76DA,1,140.56,住家用,鋼筋混凝土造,102年12月3日,三層,一層 二層 三層
RPVNMLPJNHKFFAR96DA,1,153.65,住家用,鋼筋混凝土造,102年12月3日,三層,一層 二層 三層
RPWNMLTLNHKFFHR28CA,27,293.97,住家用,鋼筋混凝土造,77年2月1日,四層,一層 二層 三層 四層 騎樓
RPOOMLMKNHKFFDR09DA,29,172.08,住家用,鋼筋混凝土造,75年4月9日,三層,一層 二層 三層
RPPNMLQLNHKFFHR37DA,21,79.20,住家用,鋼筋混凝土造,83年9月22日,十四層,十四層
RPPNMLQLNHKFFHR37DA,21,14.63,見其他登記事項,鋼筋混凝土造,83年9月22日,十四層,
RPPNMLQLNHKFFHR37DA,21,13.36,共有部分,鋼筋混凝土造,83年9月22日,十四層,
RPROMLQJNHKFFHR47DA,20,40.48,見其他登記事項,鋼筋混凝土造,84年3月31日,十五層,九層
RPROMLQJNHKFFHR47DA,20,8.86,共有部分,鋼筋混凝土造,84年3月31日,十五層,
RPTNMLOJNHKFFHR37DA,35,94.72,住家用,鋼筋混凝土造,69年3月25日,二層,一層 二層
RPOPMLPJNHKFFAD67DA,17,171.11,見其他登記事項,鋼筋混凝土造,87年2月24日,四層,一層 二層 三層 四層 騎樓
RPVNMLPJNHKFFCD38DA,24,14.46,住家用,鋼筋混凝土構造,79年12月1日,五層,一層
RPVNMLPJNHKFFCD38DA,24,9.06,共有部分,鋼筋混凝土構造,79年12月1日,五層,
RPPOMLQJNHKFFBD97EA,12,378.04,見其他登記事項,見其他登記事項,91年12月30日,一層,一層
RPTPMLRJNHKFFCD58DA,15,57.49,住家用,鋼筋混凝土構造,89年2月2日,八層,六層
RPTNMLKLNHKFFHR17DA,20,69.37,住家用,鋼筋混凝土造,83年10月18日,十三層,九層
RPUNMLPJNHKFFFR47EA,33,32.23,住商用,加強磚造,70年11月10日,二層,一層 二層 騎樓
RPXNMLRJNHKFFAD58DA,43,148.86,住商用,加強磚造,61年2月21日,二層,一層 二層
RPVOMLQJNHKFFCD58DA,41,62.13,住家用,加強磚造,63年4月11日,二層,一層 二層
RPVNMLPJNHKFFHR57CA,,170.23,住家用,見其他登記事項,103年12月17日,四層,一層 二層 三層 四層
RPXNMLTKNHKFFHR28CA,1,173.72,住家用,見其他登記事項,103年3月19日,四層,一層 二層 三層 四層
RPSOMLLLNHKFFHR17CA,1,209.88,住家用,見其他登記事項,103年9月25日,四層,一層 二層 三層 四層
RPVNMLQJNHKFFHR67CA,16,48.53,住家用,鋼筋混凝土造,88年4月26日,七層,七層
RPVNMLQJNHKFFHR67CA,16,12.12,共有部分,鋼筋混凝土造,88年4月26日,七層,
RPVNMLQJNHKFFHR67CA,16,.99,見其他登記事項,鋼筋混凝土造,88年7月1日,十三層,
RPVNMLQJNHKFFHR67CA,16,.07,共有部分,鋼筋混凝土造,88年7月1日,十三層,
