鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新竹市,建物,新竹市新竹市延平路一段121~150號,0.0,其他,,,1040422,土地0建物1車位0,一層,5,店面(店鋪),見使用執照,鋼筋混凝土造,0800131,227.73,0,0,0,無,無,有,45000,198,,0.0,0,,RPSPMLOJNHKFFAO56CC
新竹市,建物,新竹市新竹市中正路96巷1~30號,0.0,商,,,1040409,土地0建物1車位0,四層,10,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0971230,36.900000000000006,1,1,1,有,有,有,13000,352,,0.0,0,含管1000,RPSRMLOJNHKFFAO76CC
新竹市,建物,新竹市新竹市光復路一段481~510號,0.0,住,,,1040427,土地0建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880310,156.34,3,2,2,有,有,有,18000,115,坡道平面,0.0,0,租金含管,RPWNMLQJNHKFFAO96CC
新竹市,建物,新竹市新竹市中華路二段181~210號,0.0,商,,,1040317,土地0建物1車位0,四層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020615,204.82999999999998,3,2,2,有,有,有,37000,181,,0.0,0,,RPOPMLQJNHKFFAO98CC
新竹市,建物,新竹市新竹市湳雅街211~240號,0.0,住,,,1040411,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820921,72.11,2,2,1,有,無,無,9000,125,,0.0,0,含管500,RPXPMLQJNHKFFAO27CC
新竹市,建物,新竹市新竹市長和街82巷1~30號,0.0,商,,,1040411,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840522,57.49,2,2,1,有,有,有,12000,209,,0.0,0,含管1000,RPRQMLQJNHKFFAO76CC
新竹市,建物,新竹市新竹市愛文街91~120號,0.0,商,,,1040412,土地0建物1車位0,六層,10,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970513,34.18,1,1,1,有,有,有,10000,293,,0.0,0,含管1000,RPSQMLQJNHKFFAO86CC
新竹市,建物,新竹市新竹市博愛街97巷1~30號,0.0,住,,,1040412,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710622,104.21000000000001,3,2,2,有,無,有,13000,125,,0.0,0,,RPTQMLQJNHKFFAO96CC
新竹市,建物,新竹市新竹市建功一路49巷1~30號,0.0,住,,,1040414,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,,75.9,5,1,2,有,無,有,15000,198,,0.0,0,,RPUQMLQJNHKFFAO07CC
新竹市,建物,新竹市新竹市鐵道路一段28巷61~90號,0.0,其他,,,1040325,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000718,91.99,4,2,2,有,有,有,25000,272,,0.0,0,,RPRPMLRJNHKFFAO76CC
新竹市,建物,新竹市新竹市頂埔路19巷5弄1~30號,0.0,住,,,1040316,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),,鋼筋混凝土造,0800427,119.84,3,2,2,有,有,有,15000,125,,0.0,0,,RPSPMLRJNHKFFAO86CC
新竹市,建物,新竹市新竹市金山街91~120號,0.0,住,,,1040310,土地0建物1車位0,四層,4,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0891004,166.67999999999998,0,0,0,無,無,無,22000,132,,0.0,0,辦公室,RPUPMLRJNHKFFAO07CC
新竹市,房地(土地+建物),新竹市新竹市牛埔東路33巷16弄1~30號,80.0,住,,,1040422,土地1建物1車位0,全,2,透天厝,見使用執照,鋼筋混凝土造,0780629,159.85,3,2,2,有,無,無,21000,131,,0.0,0,,RPSSMLRJNHKFFAO17CC
新竹市,房地(土地+建物),新竹市新竹市瑞光街31~60號,63.87,住,,,1040414,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0961001,302.42,5,3,5,有,無,有,10000,33,,0.0,0,,RPTSMLRJNHKFFAO27CC
新竹市,土地,信義段931~960地號,201.0,其他,,,1040428,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,50000,249,,0.0,0,含增建或未登記建物。,RPUTNLLKNHKFFAO27EC
新竹市,房地(土地+建物),新竹市新竹市高翠路331~360號,80.07,住,,,1040424,土地1建物1車位0,見其他登記事項,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0930629,204.17,3,2,3,有,無,無,27000,132,,0.0,0,,RPOPMLNKNHKFFAO78CC
新竹市,房地(土地+建物),新竹市新竹市中央路245巷61~90號,9.38,商,,,1040408,土地1建物1車位0,一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010221,173.64,0,2,2,有,有,無,42000,242,,0.0,0,,RPSOMLPKNHKFFAO66CC
新竹市,建物,新竹市新竹市建功一路51巷1~30號,0.0,住,,,1040430,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0730523,75.9,3,2,2,有,無,有,13000,171,,0.0,0,,RPSQMLSKNHKFFAO17CC
