編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLQLNHKFFAI78CC,24,128.95,住商用,鋼筋混凝土造,80年5月18日,七層,
RPVNMLMLNHKFFAI68CC,30,265.98,住商用,鋼筋混凝土造,73年11月26日,四層,
RPWNMLNJOHKFFAI78CC,22,74.35,住家用,鋼筋混凝土造,82年11月2日,八層,
RPUNMLLJOHKFFAI58EC,22,36.39,住商用,鋼筋混凝土造,82年7月12日,七層,
RPUNMLPKOHKFFAI98DC,11,127.02,住家用,鋼筋混凝土造,93年10月28日,十四層,
RPUNMLPKOHKFFAI98DC,11,80.07,共有部份,鋼筋混凝土造,93年10月28日,十四層,
RPPNMLLLOHKFFAI08CC,45,110.90,住家用,鋼筋混凝土加強磚造,59年8月15日,二層,
RPSNMLLJOHKFFAI28DC,11,115.04,住家用,鋼筋混凝土造,93年10月28日,十二層,
RPSNMLLJOHKFFAI28DC,11,72.28,共有部份,鋼筋混凝土造,93年10月28日,十二層,
RPWOMLRJPHKFFAI86DC,17,124.31,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPXNMLSJPHKFFAI96DC,12,337.37,商業用,鋼筋混凝土造,92年3月17日,13,
RPTNMLOJOHKFFAI58CC,11,122.67,商業用,鋼筋混凝土造,93年10月28日,十四層,
RPTNMLOJOHKFFAI58CC,11,82.38,共有部份,鋼筋混凝土造,93年10月28日,十四層,
RPXNMLNJOHKFFAI88CC,42,127.78,住家用,鋼筋混凝土加強磚造,62年5月24日,二層,
RPSNMLMJPHKFFAI38CC,22,28.64,住家用,鋼筋混凝土造,82年6月9日,十六層,
RPSNMLMJPHKFFAI38CC,22,4.66,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPSNMLMJPHKFFAI38CC,22,6.20,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPSNMLRLPHKFFAI56DC,17,147.53,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPTNMLRLPHKFFAI66DC,17,119.94,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPWNMLRLPHKFFAI86CC,32,96.98,住商用,鋼筋混凝土造,72年2月10日,四層,
RPWNMLOKPHKFFAI56DC,17,124.74,住家用,鋼筋混凝土造,87年3月19日,二十二層,
