編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLOJNHKFFAF57CA,36,74.62,住家用,鋼筋混凝土造,67年10月29日,四層,三層 陽台
RPTQMLOJNHKFFAF28CA,35,100.00,住家用,鋼筋混凝土造,69年7月15日,五層,二層 陽台
RPRSMLPJNHKFFAF38CA,41,63.70,住家用,加強磚造,63年7月4日,四層,三層
RPSSMLPJNHKFFAF48CA,34,85.79,商業用,鋼筋混凝土造,70年1月30日,五層,一層 騎樓
RPSNMLQJNHKFFAF08CA,40,81.20,住家用,加強磚造,63年10月11日,二層,一層 二層
RPRPMLQLNHKFFAF38CA,23,71.01,住家用,鋼筋混凝土造,81年2月20日,六層,四層
RPRPMLQLNHKFFAF38CA,23,13.68,見使用執照,鋼筋混凝土造,81年2月20日,六層,
RPQOMLPJNHKFFBF97CA,8,100.49,住家用,鋼筋混凝土造,96年9月21日,九層,五層
RPQOMLPJNHKFFBF97CA,8,25.32,共有部分,鋼筋混凝土造,96年9月21日,九層,
RPQOMLPJNHKFFBF97CA,8,45.41,共有部分,鋼筋混凝土造,96年9月21日,九層,
RPPQMLKLNHKFFAF67CA,18,86.76,住家用,鋼筋混凝土造,85年12月20日,十四層,六層
RPPQMLKLNHKFFAF67CA,18,28.05,共有部份,鋼筋混凝土造,85年12月20日,十四層,
RPTPMLLLNHKFFAF08CA,18,95.25,住家用,鋼筋混凝土造,86年5月26日,十六層,十層
RPTPMLLLNHKFFAF08CA,18,31.42,共有部份,鋼筋混凝土造,86年5月26日,十六層,
RPVPMLOKNHKFFAF48CA,1,92.43,住家用,鋼筋混凝土造,103年8月29日,五層,五層 見其他登記事項
RPVPMLOKNHKFFAF48CA,1,41.19,共有部份,鋼筋混凝土造,103年8月29日,五層,
RPTPMLOKNHKFFAF28CA,,65.54,住家用,鋼筋混凝土造,103年8月29日,五層,四層
RPTPMLOKNHKFFAF28CA,,25.76,共有部份,鋼筋混凝土造,103年8月29日,五層,
RPUOMLNKNHKFFAF18CA,,82.63,住家用,鋼筋混凝土造,,五層,二層
RPRNMLQJNHKFFBF08CA,38,50.90,商業用,加強磚造,65年12月7日,二層,一層 平台
RPRNMLQJNHKFFBF08CA,38,50.90,住家用,加強磚造,65年12月7日,二層,二層 陽台
RPPQMLPJNHKFFBF08CA,36,87.48,住家用,鋼筋混凝土造,67年12月7日,四層,
RPQQMLPJNHKFFBF18CA,10,88.01,住家用,鋼筋混凝土造,94年9月6日,十四層,十二層
RPQQMLPJNHKFFBF18CA,10,12.82,共有部分,鋼筋混凝土造,94年9月6日,十四層,
RPQQMLPJNHKFFBF18CA,10,48.40,共有部分,鋼筋混凝土造,94年9月6日,十五層,
RPTQMLPJNHKFFBF48CA,19,101.46,工業用,鋼筋混凝土造,85年6月11日,十八層,二層
RPTQMLPJNHKFFBF48CA,19,38.89,共有部分,鋼筋混凝土造,85年6月11日,十八層,
RPTQMLPJNHKFFBF48CA,19,26.40,共有部分,鋼筋混凝土造,85年6月11日,十八層,
RPWNMLQJNHKFFBF58CA,7,82.15,住家用,鋼筋混凝土造,96年10月23日,十三層,十一層
RPWNMLQJNHKFFBF58CA,7,58.63,共有部分,鋼筋混凝土造,96年10月23日,十三層,
RPPRMLRJNHKFFBF38CA,17,59.98,見其他登記事項,鋼筋混凝土造,86年12月11日,十三層,一層 夾層
RPPRMLRJNHKFFBF38CA,17,12.47,共有部份,鋼筋混凝土造,86年12月11日,十三層,
RPPPMLRJNHKFFBF18CA,,83.17,見其他登記事項,鋼筋混凝土造,103年11月20日,十九層,三層
RPPPMLRJNHKFFBF18CA,,53.04,見其他登記事項,鋼筋混凝土造,103年11月20日,十九層,
RPPPMLRJNHKFFBF18CA,,16.95,見其他登記事項,鋼筋混凝土造,103年11月20日,十九層,
RPWOMLRJNHKFFBF78CA,,187.31,見其他登記事項,鋼筋混凝土造,103年11月20日,十九層,七層
RPWOMLRJNHKFFBF78CA,,80.82,見其他登記事項,鋼筋混凝土造,103年11月20日,十九層,
RPWOMLRJNHKFFBF78CA,,36.96,見其他登記事項,鋼筋混凝土造,103年11月20日,十九層,
RPTNMLKKNHKFFBF77CA,6,113.25,住家用,鋼筋混凝土造,98年4月9日,十二層,四層
RPTNMLKKNHKFFBF77CA,6,25.31,共有部分,鋼筋混凝土造,98年4月9日,十二層,
RPTNMLKKNHKFFBF77CA,6,58.83,共有部分,鋼筋混凝土造,98年4月9日,十二層,
RPPRMLLKNHKFFBF87CA,23,26.75,住家用,鋼筋混凝土造,81年9月30日,八層,五層
RPPRMLLKNHKFFBF87CA,23,6.00,共有部分,鋼筋混凝土造,81年9月30日,八層,
RPOOMLLKNHKFFBF47CA,7,106.36,住家用,鋼筋混凝土造,97年3月3日,十層,九層
RPOOMLLKNHKFFBF47CA,7,72.10,共有部分,鋼筋混凝土造,97年3月3日,十層,
RPTPMLNKNHKFFBF28CA,7,64.46,住家用,鋼筋混凝土造,97年7月29日,十九層,五層
RPTPMLNKNHKFFBF28CA,7,3.19,共有部分,鋼筋混凝土造,97年7月29日,十九層,
RPTPMLNKNHKFFBF28CA,7,1.24,共有部分,鋼筋混凝土造,97年7月29日,十九層,
RPTPMLNKNHKFFBF28CA,7,4.87,共有部分,鋼筋混凝土造,97年7月29日,十九層,
RPTPMLNKNHKFFBF28CA,7,19.61,共有部分,鋼筋混凝土造,97年7月29日,十九層,
RPTSMLNKNHKFFBF58CA,,100.49,見其他登記事項,鋼筋混凝土造,103年11月14日,十三層,一層 二層
RPTSMLNKNHKFFBF58CA,,31.69,見其他登記事項,鋼筋混凝土造,103年11月14日,十三層,
RPRSMLNKNHKFFBF38CA,,130.76,見其他登記事項,鋼筋混凝土造,103年11月14日,十三層,一層 二層
RPRSMLNKNHKFFBF38CA,,48.13,見其他登記事項,鋼筋混凝土造,103年11月14日,十三層,
RPROMLOKNHKFFBF08CA,,66.27,見其他登記事項,鋼筋混凝土造,104年3月5日,十五層,四層
RPROMLOKNHKFFBF08CA,,46.63,見其他登記事項,鋼筋混凝土造,104年3月5日,十五層,
RPROMLOKNHKFFBF08CA,,13.51,見其他登記事項,鋼筋混凝土造,104年3月5日,十五層,
