編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLPJNHKFFAG87CA,6,404.04,農舍,見其他登記事項,98年8月5日,三層,
RPSOMLPJNHKFFAG18CA,23,140.82,住家用,鋼筋混凝土造,81年8月15日,三層,一層 二層 三層
RPSNMLPJNHKFFAG08CA,38,94.25,住家用,鋼筋混凝土加強磚造,65年12月28日,二層,一層 二層
RPUQMLOJNHKFFBG58CA,20,58.11,住家用,鋼筋混凝土造,84年4月10日,八層,五層
RPUQMLOJNHKFFBG58CA,20,14.04,共有部分,鋼筋混凝土造,84年4月10日,八層,
RPUQMLOJNHKFFBG58CA,20,10.92,共有部分,鋼筋混凝土造,84年4月10日,八層,
RPUOMLSKNHKFFAG78CA,18,71.50,住家用,鋼筋混凝土造,86年1月15日,五層,
RPUOMLSKNHKFFAG78CA,18,14.58,見其他登記事項,鋼筋混凝土造,86年1月15日,五層,
RPTNMLOJNHKFFBG18CA,36,98.02,住家用,鋼筋混凝土加強磚造,67年12月20日,二層,一層 二層
RPTNMLSKNHKFFAG58CA,1,260.47,見其他登記事項,見其他登記事項,103年3月4日,四層,二層 三層 一層 四層 見其他登記事項
RPTNMLSKNHKFFAG58CA,1,.85,見其他登記事項,見其他登記事項,103年3月4日,一層,
RPPNMLOJNHKFFAG87EA,1,358.62,見其他登記事項,見其他登記事項,103年3月14日,二層,
RPSQMLOJNHKFFBG58EA,21,38.35,見其他登記事項,鋼筋混凝土造,83年4月14日,十二層,五層
RPSQMLOJNHKFFBG58EA,21,7.70,共有部分,鋼筋混凝土造,83年4月14日,十二層,
RPXNMLNKNHKFFAG68EA,39,97.24,住家用,鋼筋混凝土加強磚造,64年10月15日,二層,一層 二層
RPOQMLSKNHKFFBG48CA,6,41.68,見其他登記事項,鋼筋混凝土造,97年12月31日,十三層,十層
RPOQMLSKNHKFFBG48CA,6,22.67,共有部分,鋼筋混凝土造,97年12月31日,十三層,
RPOQMLSKNHKFFBG48CA,6,9.38,共有部分,鋼筋混凝土造,97年12月31日,十三層,
RPOQMLSKNHKFFBG48CA,6,4.04,共有部分,鋼筋混凝土造,97年12月31日,十三層,
RPWOMLSJNHKFFBG09DA,30,117.66,住家用,鋼筋混凝土加強磚造,74年9月3日,二層,一層 二層 騎樓
RPXNMLNKNHKFFBG58CA,24,139.44,住家用,鋼筋混凝土造,80年5月8日,七層,
RPXNMLNKNHKFFBG58CA,24,10.70,共有部分,鋼筋混凝土造,80年5月8日,,
