編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLPJRHIFFFK86CC,3,304.41,見其他登記事項,見其他登記事項,99年12月6日,三層,
RPPNMLTKQHIFFFK96DC,3,301.53,見其他登記事項,見其他登記事項,99年12月6日,三層,
RPOOMLNKQHIFFBK48CC,22,137.34,住家用,鋼筋混凝土造,80年5月3日,,
RPVNMLNJRHIFFBK09CC,33,63.48,住家用,鋼筋混凝土造,69年9月8日,三層,
RPSNMLSLQHIFFBK76CC,35,34.27,住家用,加強磚造,67年12月13日,二層,
RPPNMLNJIIIFFBK67CC,17,13.36,住家用,鋼筋混凝土造,85年5月20日,五層,
RPQNMLRJQHIFFBK88CC,18,92.33,住家用,鋼筋混凝土造,84年8月26日,五層,
RPWNMLTJRHIFFBK17CC,20,140.32,住家用,鋼筋混凝土造,82年6月10日,,
RPQNMLLJQHIFFBK28CC,20,69.90,住家用,鋼筋混凝土造,82年3月30日,,
RPUNMLQJQHIFFBK56CC,20,192.35,住家用,鋼筋混凝土造,82年12月24日,,
RPUNMLNJIIIFFBK18CC,17,13.27,住家用,鋼筋混凝土造,85年5月20日,五層,
RPVNMLSJIIIFFBK78CC,,63.04,住家用,鋼筋混凝土加強磚造,,,
RPPNMLTJIIIFFFK78DC,2,83.52,見其他登記事項,見其他登記事項,100年5月3日,三層,
RPRNMLSJIIIFFFK78CC,18,87.58,住家用,鋼筋混凝土造,84年3月31日,十三層,
RPRNMLSJIIIFFFK78CC,18,11.04,見其他登記事項,鋼筋混凝土造,84年3月31日,十三層,
RPRNMLLLIIIFFBK97DC,21,150.00,住家用,鋼筋混凝土造,81年12月10日,,
RPPNMLPKIIIFFBK97CC,,157.62,住家用,加強磚造,,,
RPTNMLLKIIIFFFK48DC,2,279.63,見其他登記事項,見其他登記事項,100年4月18日,三層,
RPTOMLOJIIIFFDK48CC,18,216.71,住商用,鋼筋混凝土造,84年11月8日,十六層,
RPSOMLRJIIIFFDK68CC,18,154.43,農舍,鋼造,84年9月16日,一層,
RPSNMLQKIIIFFDK58CC,19,164.19,住家用,鋼筋混凝土造,83年6月7日,四層,
RPRNMLQKIIIFFDK48CC,20,106.05,商業用,鋼筋混凝土造,82年7月13日,七層,
RPTNMLKMRHIFFDK56DC,2,98.24,住家用,鋼筋混凝土造,101年1月19日,五層,
RPVNMLPLRHIFFDK07CC,12,80.23,住家用,鋼筋混凝土造,90年7月24日,五層,
