鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
苗栗市,房地(土地+建物),苗栗縣苗栗市北苗里30鄰自治路62巷1~30號,13.09,住,,,1020801,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820330,69.9,2,1,1,有,有,有,7500,107,,0.0,0,,RPQNMLLJQHIFFBK28CC
苗栗市,房地(土地+建物),苗栗縣苗栗市文聖里10鄰文發路301~330號,98.0,住,,,1020805,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0821224,192.35,5,2,5,有,無,無,9000,47,,0.0,0,,RPUNMLQJQHIFFBK56CC
頭份巿,土地,蟠桃段山下小段601~630地號,1583.0,住,,,1020801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,75000,47,,0.0,0,,RPVNMLQJQHIFFFK07CC
苗栗市,房地(土地+建物),苗栗縣苗栗市福星里2鄰中華路241~270號,20.86,住,,,1020806,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840826,92.33,2,1,1,有,無,無,7000,76,,0.0,0,,RPQNMLRJQHIFFBK88CC
苗栗市,建物,苗栗縣苗栗市福安里4鄰福星121~150號,101.27,住,,,1020727,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0800503,137.34,4,2,2,有,無,無,9000,66,,0.0,0,,RPOOMLNKQHIFFBK48CC
頭份巿,建物,苗栗縣頭份鎮和平路241~270號,176.0,,,,1020817,土地0建物1車位0,全,3,透天厝,見其他登記事項,見其他登記事項,0991206,301.53,0,0,0,無,無,有,28000,93,,0.0,0,,RPPNMLTKQHIFFFK96DC
苗栗市,房地(土地+建物),苗栗縣苗栗市精武街17巷1~30號,82.0,住,,,1020825,土地1建物1車位0,一層,3,套房(1房1廳1衛),住家用,加強磚造,0671213,34.27,1,0,1,有,無,有,6500,190,,0.0,0,3層透天厝承租1樓,RPSNMLSLQHIFFBK76CC
苗栗市,房地(土地+建物),苗栗縣苗栗市水源里23鄰育民街1~30號,169.0,住,,,1020826,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0690908,63.48,0,0,0,無,無,無,10000,158,,0.0,0,,RPVNMLNJRHIFFBK09CC
頭份巿,房地(土地+建物),苗栗縣頭份鎮東庄里18鄰東民路151~180號,175.0,住,,,1020830,土地1建物1車位0,全,3,透天厝,見其他登記事項,見其他登記事項,0991206,304.41,2,2,3,有,無,有,32500,107,,0.0,0,,RPTNMLPJRHIFFFK86CC
苗栗市,房地(土地+建物),苗栗縣苗栗市大埔街1~30號,113.0,住,,,1020909,土地1建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0820610,140.32,0,0,0,無,無,無,18000,128,,0.0,0,,RPWNMLTJRHIFFBK17CC
竹南鎮,房地(土地+建物),苗栗縣竹南鎮天文里16鄰龍富街15巷1~30號,221.66,住,,,1020925,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0900724,80.23,3,2,2,有,無,有,15000,187,,0.0,0,,RPVNMLPLRHIFFDK07CC
竹南鎮,建物,苗栗縣竹南鎮新生路46巷1~30號,295.1,住,,,1020909,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1010119,98.24,3,1,3,有,有,有,15000,153,,0.0,0,,RPTNMLKMRHIFFDK56DC
苗栗市,房地(土地+建物),苗栗縣苗栗市大埔街1~30號,5.41,住,,,1021001,土地1建物1車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850520,13.36,1,0,1,有,無,有,4500,337,,0.0,0,,RPPNMLNJIIIFFBK67CC
苗栗市,房地(土地+建物),苗栗縣苗栗市大埔街1~30號,5.41,住,,,1021001,土地1建物1車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850520,13.27,1,0,1,有,有,有,4500,339,,0.0,0,,RPUNMLNJIIIFFBK18CC
竹南鎮,房地(土地+建物),苗栗縣竹南鎮和仁街61~90號,2808.0,住,,,1020924,土地1建物1車位0,見其他登記事項,16,店面(店鋪),住商用,鋼筋混凝土造,0841108,216.71,0,0,0,無,無,無,20000,92,,0.0,0,,RPTOMLOJIIIFFDK48CC
竹南鎮,房地(土地+建物),苗栗縣竹南鎮中美里保安林31~60號,3053.0,,特定農業區,農牧用地,1020821,土地1建物1車位0,一層,1,廠辦,農舍,鋼造,0840916,154.43,0,0,0,無,無,無,30000,194,,0.0,0,,RPSOMLRJIIIFFDK68CC
頭份巿,房地(土地+建物)+車位,苗栗縣頭份鎮中華路953巷1~30號,18.08,住,,,1020921,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840331,98.62,3,2,2,有,有,有,13500,137,坡道平面,13.18,0,,RPRNMLSJIIIFFFK78CC
苗栗市,建物,苗栗縣苗栗市清華里26鄰源林街61~90號,0.0,住,,,1020924,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土加強磚造,,63.04,6,4,4,有,無,有,4000,63,,0.0,0,,RPVNMLSJIIIFFBK78CC
頭份巿,建物,苗栗縣頭份鎮東民六街31~60號,128.0,,,,1021008,土地0建物1車位0,一層,3,店面(店鋪),見其他登記事項,見其他登記事項,1000503,83.52,3,2,2,有,無,有,10000,120,,0.0,0,,RPPNMLTJIIIFFFK78DC
頭份巿,建物,苗栗縣頭份鎮東民六街1~30號,152.0,,,,1021009,土地0建物1車位0,,3,店面(店鋪),見其他登記事項,見其他登記事項,1000418,279.63,0,0,0,無,無,有,28000,100,,0.0,0,,RPTNMLLKIIIFFFK48DC
苗栗市,房地(土地+建物),苗栗縣苗栗市福麗里電臺街61~90號,149.0,,鄉村區,乙種建築用地,1021012,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,,157.62,5,2,2,有,無,無,10000,63,,0.0,0,,RPPNMLPKIIIFFBK97CC
竹南鎮,房地(土地+建物),苗栗縣竹南鎮建智街31~60號,112.0,住,,,1020925,土地1建物1車位0,一層,1,店面(店鋪),商業用,鋼筋混凝土造,0820713,106.05,0,0,0,無,無,有,15000,141,,0.0,0,,RPRNMLQKIIIFFDK48CC
