鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市永樂一街1~30號,30.83,住,,,1020801,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860503,153.63,3,2,2,有,無,無,8000,52,一樓平面,0.0,0,,RPTNMLLJQHIFFAI28CC
嘉義市,房地(土地+建物),嘉義市嘉義市永樂二街1~30號,910.0,住,,,1020801,土地1建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860203,89.47,3,2,2,有,有,有,8000,89,,0.0,0,,RPWNMLRJQHIFFAI76EC
嘉義市,房地(土地+建物),嘉義市嘉義市民生北路271~300號,53.0,商,,,1020722,土地1建物1車位0,三層,4,店面(店鋪),住家用,木造,0231001,26.82,4,2,2,有,無,無,14000,522,,0.0,0,,RPXNMLTKQHIFFAI07DC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,14.48,住,,,1020810,土地1建物1車位0,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,115.37,2,2,2,有,有,有,10000,87,,0.0,0,,RPPOMLQLQHIFFAI78DC
嘉義市,房地(土地+建物),嘉義市嘉義市臺林路61~90號,110.0,商,,,1020801,土地1建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0791119,262.04,1,0,0,無,無,無,14500,55,,0.0,0,,RPXOMLRLQHIFFAI96CC
嘉義市,建物,嘉義市嘉義市忠孝路781~810號,0.0,住,,,1020809,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841004,97.55,4,2,2,有,無,有,8300,85,,0.0,0,,RPXNMLSLQHIFFAI96CC
嘉義市,建物,嘉義市嘉義市新生路271~300號,0.0,住,,,1020815,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801218,37.93,1,0,1,有,無,有,4500,119,,0.0,0,,RPPOMLSLQHIFFAI88CC
嘉義市,房地(土地+建物),嘉義市嘉義市忠孝路781~810號,19.6,住,,,1020810,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841004,130.51,3,2,2,有,有,有,12000,92,,0.0,0,全新裝潢,RPUNMLNJRHIFFAI78DC
嘉義市,土地,中山段三小段1~30地號,37.0,商,,,1020826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,16000,432,,0.0,0,土地上有未保存建物,RPVNMLOJRHIFFAI88CC
