編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLLJQHIFFAF38CC,18,34.22,住家用,鋼筋混凝土造,84年5月24日,十八層,
RPXOMLLJQHIFFAF48CC,,73.42,住家用,鋼筋混凝土造,,四層,
RPXNMLLJQHIFFDF68CC,14,61.22,住家用,鋼筋混凝土造,88年12月2日,二十五層,
RPXPMLLJQHIFFAF58CC,28,143.99,商業用,鋼筋混凝土造,74年11月11日,十一層,
RPQPMLLJQHIFFIF68CC,4,137.18,見其他登記事項,鋼筋混凝土造,98年7月30日,二十五層,
RPSPMLLJQHIFFIF88CC,8,201.58,住家用,鋼筋混凝土造,94年10月17日,十二層,
RPWQMLLJQHIFFAF68DC,3,1.47,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPWQMLLJQHIFFAF68DC,3,27.96,住家用,見其他登記事項,99年7月15日,四十層,
RPWQMLLJQHIFFAF68DC,3,2.55,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPWQMLLJQHIFFAF68DC,3,10.52,見其他登記事項,見其他登記事項,99年7月15日,四十層,
RPSPMLLJQHIFFAF18DC,3,33.70,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPUQMLLJQHIFFAF48DC,3,33.70,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPVQMLLJQHIFFAF58DC,3,33.70,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPWNMLMJQHIFFAF58EC,3,83.48,見其他登記事項,鋼筋混凝土造,98年12月29日,十二層,
RPWNMLMJQHIFFAF58EC,3,2.06,見其他登記事項,鋼筋混凝土造,98年12月29日,十二層,
RPWNMLMJQHIFFAF58EC,3,13.10,見其他登記事項,鋼筋混凝土造,98年12月29日,十二層,
RPROMLMJQHIFFAF18EC,23,113.35,住家用,鋼筋混凝土造,79年7月30日,十二層,
RPROMLMJQHIFFAF18EC,23,7.92,共有部份,鋼筋混凝土造,79年7月30日,十二層,
RPROMLMJQHIFFAF18EC,23,16.58,共有部份,鋼筋混凝土造,79年7月30日,十二層,
RPVOMLMJQHIFFAF58EC,,99.75,住商用,鋼筋混凝土造,,五層,
RPWOMLMJQHIFFAF68EC,14,22.28,見其他登記事項,鋼筋混凝土造,88年10月15日,八層,
RPWOMLMJQHIFFAF68EC,14,3.46,共有部份,鋼筋混凝土造,88年10月15日,八層,
RPXOMLMJQHIFFAF78EC,25,141.37,工業用,鋼筋混凝土造,77年7月12日,五層,
