鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
花蓮市,房地(土地+建物),花蓮縣花蓮市國富10街121~150號,52.2,住,,,1020702,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850130,135.96,2,1,1,有,有,有,6500,48,,0.0,0,,RPXNMLLJQHIFFAU37DC
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路三段721~750號,6.28,住,,,1020705,土地1建物1車位0,十一層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840819,45.33,1,0,1,有,有,有,5000,110,,0.0,0,,RPOOMLLJQHIFFAU56DC
新城鄉,房地(土地+建物),花蓮縣新城鄉自立街1~30號,98.0,住,,,1020705,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0890106,198.15,4,2,3,有,無,有,12000,61,,0.0,0,全棟出租,RPTOMLLJQHIFFAU07DC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛6街31~60號,6.62,住,,,1020717,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851104,39.84,1,1,1,有,有,有,5000,126,,0.0,0,,RPWOMLLJQHIFFAU37DC
新城鄉,房地(土地+建物),花蓮縣新城鄉紫園路2巷1~30號,290.34,,一般農業區,甲種建築用地,1020706,土地1建物1車位0,全,1,透天厝,住家用,鋼筋混凝土加強磚造,0711129,116.95,0,0,0,無,無,無,18000,154,,0.0,0,,RPPNMLNJQHIFFAU66CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯三路31~60號,9.94,商,,,1020723,土地1建物1車位0,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820111,69.18,2,2,1,有,有,有,8500,123,,0.0,0,管理費1400元自付,RPQNMLNJQHIFFAU76CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國興五街181~210號,5.5,住,,,1020724,土地1建物1車位0,二層,2,套房(1房1廳1衛),住家用,鋼筋混凝土造,1000208,19.83,1,0,1,有,無,有,6000,303,,0.0,0,一間套房,RPQPMLPJQHIFFAU17CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里五街117巷1~30號,78.0,商,,,1020708,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0690209,123.5,5,2,3,有,無,有,11000,89,,0.0,0,,RPQPMLPJQHIFFAU37EC
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路331~360號,32.75,住,,,1020718,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0960711,27.36,1,0,1,有,無,有,6200,227,,0.0,0,套房分租,RPPNMLMKQHIFFAU76DC
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路331~360號,32.75,住,,,1020722,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0960711,68.1,0,0,1,有,無,無,9500,140,,0.0,0,分租一樓店面,RPRNMLMKQHIFFAU96DC
花蓮市,房地(土地+建物),花蓮縣花蓮市建國路一段1~30號,106.0,住,,,1020715,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0810116,287.63,0,0,0,無,無,有,20000,70,,0.0,0,,RPTOMLNKQHIFFAU27CC
花蓮市,房地(土地+建物),花蓮縣花蓮市和平路571~600號,36.8,住,,,1020801,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0940329,115.72,0,0,0,無,無,無,25000,216,,0.0,0,,RPRNMLOKQHIFFAU27EC
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十街181~210號,17.54,住,,,1020724,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850513,69.2,2,1,1,有,有,有,7500,108,,0.0,0,,RPTNMLQKQHIFFAU57DC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛二街271~300號,8.4,住,,,1020727,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820120,28.58,1,0,1,有,無,有,3000,105,,0.0,0,,RPUNMLQKQHIFFAU67DC
花蓮市,房地(土地+建物),花蓮縣花蓮市國興六街31~60號,10.81,住,,,1020801,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860524,42.14,2,1,1,有,無,有,5500,131,,0.0,0,,RPWNMLQKQHIFFAU87DC
花蓮市,房地(土地+建物),花蓮縣花蓮市長安街1~30號,5.7,住,,,1020727,土地1建物1車位0,十六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851029,100.4,1,1,1,有,有,有,7500,75,,0.0,0,,RPQNMLTKQHIFFAU57DC
花蓮市,房地(土地+建物),花蓮縣花蓮市球崙二路211~240號,15.89,住,,,1020719,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,89.84,3,2,2,有,有,有,9500,106,,0.0,0,含管理費,RPWNMLTKQHIFFAU08CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街66巷1~30號,26.28,商,,,1020806,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730919,132.84,4,2,2,有,無,有,8000,60,,0.0,0,,RPXNMLTKQHIFFAU18CC
花蓮市,房地(土地+建物),花蓮縣花蓮市林森路271~300號,160.0,住,,,1020815,土地1建物1車位0,全,1,透天厝,住家用,木造,,83.67,0,0,0,無,無,無,36000,430,,0.0,0,,RPTPMLKLQHIFFAU17CC
花蓮市,房地(土地+建物),花蓮縣花蓮市廣東街151~180號,20.89,住,,,1020718,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721117,70.17,2,2,1,有,無,無,3000,43,,0.0,0,,RPVQMLKLQHIFFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市富國路31~60號,237.0,住,,,1020805,土地1建物2車位0,見其他登記事項,4,店面(店鋪),住家用,鋼筋混凝土造,1000127,538.54,3,0,7,有,無,無,80000,149,,0.0,0,,RPXQMLKLQHIFFAU67CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路211~240號,8.8,住,,,1020802,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0960802,18.0,0,0,0,無,無,有,4583,255,,0.0,0,,RPPRMLKLQHIFFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯三路121~150號,15.79,商,,,1020710,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0730919,252.85,0,0,0,無,無,無,12000,47,,0.0,0,,RPRNMLLLQHIFFAU07EC
花蓮市,房地(土地+建物),花蓮縣花蓮市中和街211~240號,17.09,住,,,1020726,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890807,130.98,3,2,2,有,有,有,12000,92,,0.0,0,,RPXNMLMLQHIFFAU57CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路三段91~120號,73.0,住,,,1020812,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住商用,鋼筋混凝土加強磚造,0660208,105.32,3,2,2,有,無,有,10000,95,,0.0,0,,RPWOMLMLQHIFFAU57CC
花蓮市,土地,莊敬段331~360地號,133.0,住,,,1020820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,30000,226,,0.0,0,,RPXNMLNLQHIFFAU67CC
花蓮市,房地(土地+建物),花蓮縣花蓮市新港街31~60號,21.8,商,,,1020819,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0770213,175.38,0,0,0,無,無,無,25000,143,,0.0,0,租1層與2層,RPOOMLNLQHIFFAU86CC
