鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南投市,房地(土地+建物),南投縣南投市仁政街31~60號,149.98,住,,,1020731,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0820616,220.94,6,3,3,有,無,有,10000,45,,0.0,0,,RPWNMLLJQHIFFAM09DC
草屯鎮,房地(土地+建物),南投縣草屯鎮碧興路二段1221巷31~60號,1521.0,其他,特定農業區,農牧用地,1020725,土地1建物1車位0,一層,1,廠辦,農舍,見其他登記事項,0960927,150.0,0,0,0,無,無,無,55000,367,,0.0,0,,RPSNMLMJQHIFFBM78CC
南投市,房地(土地+建物),南投縣南投市祖祠東路151~180號,156.0,其他,,,1020802,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0840223,465.4,10,3,7,有,無,無,32000,69,,0.0,0,,RPRNMLQJQHIFFAM98CC
南投市,房地(土地+建物),南投縣南投市文林路53巷1~30號,11.3,住,,,1020806,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840606,16.06,1,1,1,有,無,有,5000,311,,0.0,0,,RPPOMLQJQHIFFAM88CC
南投市,房地(土地+建物),南投縣南投市文林路53巷1~30號,11.3,住,,,1020801,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840606,16.56,1,1,1,有,無,有,5000,302,,0.0,0,,RPQOMLQJQHIFFAM98CC
南投市,房地(土地+建物),南投縣南投市文林路53巷1~30號,11.3,住,,,1020801,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840606,16.29,1,1,1,有,無,有,5000,307,,0.0,0,,RPPNMLRJQHIFFAM88CC
草屯鎮,房地(土地+建物),南投縣草屯鎮自由街31~60號,9.68,住,,,1020730,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840927,87.36,3,1,2,有,有,有,8500,97,,0.0,0,,RPROMLNKQHIFFBM98CC
南投市,建物,南投縣南投市大同街91~120號,118.0,住,,,1020730,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0820731,57.66,1,1,1,有,無,有,18000,312,,0.0,0,,RPPNMLPKQHIFFAM78CC
南投市,建物,南投縣南投市文林路53巷1~30號,11.3,住,,,1020803,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840606,16.29,1,1,1,有,無,有,5000,307,,0.0,0,,RPSNMLPKQHIFFAM09CC
