編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXPMLMJNHJFFAT07CA,20,93.77,住家用,鋼筋混凝土造,83年6月29日,六層,四層
RPXPMLMJNHJFFAT07CA,20,30.74,見其他登記事項,鋼筋混凝土造,83年6月29日,六層,
RPSNMLMJNHJFFAT98CA,28,115.88,住家用,鋼筋混凝土造,75年8月30日,二層,一層 二層
RPVNMLRJNHJFFAT17CA,34,116.15,住商用,鋼筋混凝土造,69年9月30日,三層,一層 二層 三層 騎樓
RPWNMLRJNHJFFAT27CA,,49.68,住家用,磚造,,一層,一層
RPUNMLQJNHJFFAT96CA,13,185.25,見其他登記事項,鋼筋混凝土造,90年4月6日,四層,一層 二層 三層 四層
RPPOMLPJNHJFFAT09CA,6,9.19,見其他登記事項,鋼筋混凝土造,97年3月5日,四層,二層
RPPOMLPJNHJFFAT09CA,6,4.54,見其他登記事項,鋼筋混凝土造,97年3月5日,四層,
RPROMLPJNHJFFAT66CA,6,9.19,見其他登記事項,鋼筋混凝土造,97年3月5日,四層,二層
RPROMLPJNHJFFAT66CA,6,4.54,見其他登記事項,鋼筋混凝土造,97年3月5日,四層,
RPSOMLPJNHJFFAT76CA,6,9.19,見其他登記事項,鋼筋混凝土造,97年3月5日,四層,二層
RPSOMLPJNHJFFAT76CA,6,4.54,見其他登記事項,鋼筋混凝土造,97年3月5日,四層,
RPQOMLPJNHJFFAT56CA,6,9.78,見其他登記事項,鋼筋混凝土造,97年3月5日,四層,四層
RPQOMLPJNHJFFAT56CA,6,4.83,見其他登記事項,鋼筋混凝土造,97年3月5日,四層,
RPSNMLKLNHJFFAT98CA,15,87.63,見其他登記事項,鋼筋混凝土造,88年5月14日,六層,五層
RPSNMLKLNHJFFAT98CA,15,33.26,見其他登記事項,鋼筋混凝土造,88年5月14日,六層,
RPUOMLMJNHJFFCT86CA,28,105.30,住商用,鋼筋混凝土造,74年11月9日,二層,一層 二層 騎樓
RPRNMLTLNHJFFBT27CA,19,214.27,住家用,鋼筋混凝土造,84年5月4日,三層,二層 三層 一層
RPPNMLNKNHJFFCT09CA,36,93.22,住商用,加強磚造,67年2月20日,二層,一層 二層 騎樓
RPTOMLLLNHJFFCT86CA,28,183.97,住家用,鋼筋混凝土造,75年7月25日,四層,一層 二層 三層 四層 騎樓
RPQNMLQJNHJFFDT86CA,3,273.10,住宅,鋼筋混凝土構造,100年7月20日,三層,一層 二層 三層
RPUNMLSLNHJFFAT37CA,22,89.47,見其他登記事項,鋼筋混凝土造,81年2月13日,七層,四層
RPQNMLSLNHJFFAT96CA,17,85.97,住家用,鋼筋混凝土造,86年1月13日,十三層,六層
RPQNMLSLNHJFFAT96CA,17,29.67,見其他登記事項,鋼筋混凝土造,86年1月13日,十三層,
RPRNMLPJNHJFFAT66DA,20,90.53,住家用,鋼筋混凝土造,83年1月26日,十層,七層
RPRNMLPJNHJFFAT66DA,20,27.02,見其他登記事項,鋼筋混凝土造,83年1月26日,十層,
RPXNMLKLNHJFFAT96DA,4,.49,商業用,鋼筋混凝土造,99年2月26日,一層,
RPXNMLKLNHJFFAT96DA,2,236.78,見其他登記事項,鋼筋混凝土造,100年11月11日,三層,一層 二層 三層
RPRNMLPJNHJFFDT96DA,25,154.18,店舖、住宅,鋼筋混凝土造,78年7月28日,三層,一層 二層 三層 騎樓
RPSNMLOKNHJFFET07CA,20,26.77,住家用,鋼筋混凝土造,83年6月2日,七層,五層
