鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
屏東巿,土地,頂柳段841~870地號,3962.16,,一般農業區,農牧用地,1060424,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10620974,2681,,0.0,0,,RPSOMLNJNHMFFAT86CA
屏東巿,房地(土地+建物),屏東縣屏東市中山路375巷1~30號,76.0,住,,,1060407,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700713,97.2,4,2,2,有,無,3700000,38066,,0.0,0,,RPTOMLNJNHMFFAT96CA
九如鄉,土地,九仁段811~840地號,426.9,住,,,1060413,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6650000,15577,,0.0,0,,RPUOMLNJNHMFFAT07CA
屏東巿,房地(土地+建物),屏東縣屏東市公園路61~90號,32.67,住,,,1060424,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0681025,82.59,3,2,1,有,無,2000000,24216,,0.0,0,,RPOOMLMJNHMFFAT98CA
萬丹鄉,土地,萬興段1741~1770地號,1350.0,,特定農業區,農牧用地,1060330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6259500,4637,,0.0,0,,RPROMLOJNHMFFAT86CA
屏東巿,土地,明正段1591~1620地號,70.0,住,,,1060414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,17143,,0.0,0,,RPSNMLPJNHMFFAT96CA
屏東巿,土地,斯文段691~720地號,100.0,住,,,1060406,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7108000,71080,,0.0,0,含增建或未登記建物。,RPVNMLTJNHMFFAT67CA
屏東巿,房地(土地+建物),屏東縣屏東市高原街91~120號,83.64,住,,,1060413,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1021227,160.62,4,2,4,有,無,7220000,44951,,0.0,0,,RPRNMLMKNHMFFAT66CA
長治鄉,土地,長治段151~180地號,331.0,其他,,,1060416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,21148,,0.0,0,,RPTNMLTKNHMFFAT57CA
屏東巿,房地(土地+建物),屏東縣屏東市武成街61~90號,173.0,住,,,1060316,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040918,278.27,5,2,4,有,無,16580000,59582,,0.0,0,,RPOPMLTKNHMFFAT27CA
屏東巿,房地(土地+建物)+車位,屏東縣屏東市大同北路211~240號,31.98,住,,,1060319,土地1建物1車位0,三層，四層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840613,180.5,3,2,2,有,有,4200000,23269,坡道平面,0.0,0,兄妹關係間之交易。,RPVNMLLLNHMFFAT07CA
屏東巿,房地(土地+建物),屏東縣屏東市華盛三街1~30號,77.0,住,,,1060320,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0940411,170.45,5,2,3,有,無,7500000,44001,,0.0,0,,RPRPMLMLNHMFFAT96CA
fa72埔鄉,房地(土地+建物),屏東縣鹽埔鄉豐年路61~90號,244.6,住,,,1060413,土地3建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土造,0720701,73.6,2,1,1,有,無,2000000,27174,,0.0,0,,RPRNMLPKNHMFFBT07CA
高樹鄉,土地,廣興段1381~1410地號,4174.32,,山坡地保育區,農牧用地,1060406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,1677,,0.0,0,,RPTNMLPKNHMFFBT27CA
里港鄉,房地(土地+建物),屏東縣里港鄉和平路101巷1~30號,90.11,住,,,1060330,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050303,154.67,3,2,4,有,無,6800000,43965,,0.0,0,,RPVNMLTKNHMFFBT87CA
內埔鄉,土地,隘寮段511~540地號,2363.0,,一般農業區,農牧用地,1060312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,1100,,0.0,0,,RPRNMLMJNHMFFCT76CA
內埔鄉,土地,龍潭段361~390地號,222.29,農,,,1060417,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,840534,3781,,0.0,0,,RPVNMLMJNHMFFCT17CA
內埔鄉,房地(土地+建物),屏東縣內埔鄉中正路301~330號,63.27,住,,,1060327,土地1建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土造,0790717,103.77,5,2,3,有,無,1000000,9637,,0.0,0,親屬間之移轉。,RPOOMLMJNHMFFCT56CA
