編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQOMLMKNHMFFAM58CA,25,99.60,住家用,鋼筋混凝土造,81年7月13日,五層,二層
RPQOMLMKNHMFFAM58CA,25,6.29,共有部份,鋼筋混凝土造,81年7月13日,五層,
RPUNMLPKNHMFFAM56CA,16,123.65,住商用,鋼筋混凝土造,89年10月19日,三層,一層 二層 三層 屋頂突出物
RPWOMLNJNHMFFBM66CA,,67.10,見其他登記事項,鋼筋混凝土造,105年12月29日,十二層,五層
RPWOMLNJNHMFFBM66CA,,32.45,見其他登記事項,鋼筋混凝土造,105年12月29日,十二層,
RPTNMLMJNHMFFBM78CA,37,114.16,住家用,鋼筋混凝土加強磚造,68年11月23日,二層,一層 二層
RPUNMLOLNHMFFAM56CA,22,152.44,住家用,鋼筋混凝土造,84年4月14日,三層,一層 二層 三層 屋頂突出物
RPQOMLSJNHMFFCM66CA,10,161.10,見其他登記事項,鋼筋混凝土造,96年5月1日,三層,一層 二層 三層 屋頂突出物
RPRNMLOJNHMFFDM98CA,1,185.76,住家用,鋼筋混凝土造,105年3月23日,三層,一層 二層 三層
RPRNMLOLNHMFFCM09CA,13,479.46,農舍,見其他登記事項,93年7月8日,二層,一層 二層
RPUNMLOLNHMFFDM96DA,36,93.13,住商用,鋼筋混凝土加強磚造,69年12月27日,二層,一層 二層 騎樓
RPTNMLOJNHMFFEM66CA,,190.18,見其他登記事項,見其他登記事項,105年12月20日,三層,一層 二層 三層 見其他登記事項
RPPNMLNJNHMFFEM78CA,37,183.41,住商用,鋼筋混凝土加強磚造,68年9月29日,三層,一層 二層 三層 騎樓
RPQNMLOJNHMFFEM98CA,,190.99,見其他登記事項,見其他登記事項,105年12月20日,三層,一層 二層 三層 見其他登記事項
RPUNMLSJNHMFFAM86DA,11,33.81,住家用,鋼筋混凝土造,94年10月26日,五層,四層
RPUNMLSJNHMFFAM86DA,11,5.06,住家用,鋼筋混凝土造,94年10月26日,五層,
RPUNMLPJNHMFFDM76CA,1,185.76,住家用,鋼筋混凝土造,105年3月23日,三層,一層 二層 三層
RPRNMLPJNHMFFDM09CA,1,185.76,住家用,鋼筋混凝土造,105年3月23日,三層,一層 二層 三層
RPTNMLPJNHMFFDM66CA,1,185.76,住家用,鋼筋混凝土造,105年3月23日,三層,一層 二層 三層
RPSNMLPJNHMFFDM56CA,1,185.76,住家用,鋼筋混凝土造,105年3月23日,三層,一層 二層 三層
RPQNMLNJNHMFFCM68CA,24,73.14,見其他登記事項,鋼筋混凝土造,82年8月30日,七層,四層
RPQNMLNJNHMFFCM68CA,24,17.55,見其他登記事項,鋼筋混凝土造,82年8月30日,見其他登記事項,
