鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
桃園區,房地(土地+建物),桃園市桃園區安慶街133巷1~30號,12.76,住,,,1040801,土地1建物1車位0,三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830411,115.96,3,2,2,有,有,有,12000,103,,0.0,0,,RPOPMLNJQHKFFAH28CC
八德區,房地(土地+建物)+車位,桃園市八德區仁德一路121~150號,23.23,住,,,1040709,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030811,132.82999999999998,2,2,1,有,有,無,10000,75,坡道平面,0.0,0,,RPWOMLNJQHKFFFH96DC
八德區,房地(土地+建物)+車位,桃園市八德區豐德路361~390號,39.89,住,,,1040716,土地1建物1車位1,十五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020503,197.75,2,2,2,有,有,無,15000,76,坡道平面,0.0,0,,RPXOMLNJQHKFFFH07DC
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南祥路121~150號,25.14,住,,,1040721,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880707,179.45,3,2,2,有,有,有,18000,100,坡道機械,0.0,0,,RPRNMLOJQHKFFEH98DC
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南福街121~150號,4.98,住,,,1040729,土地1建物1車位1,三層,14,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920728,39.12,0,0,0,無,有,有,11000,281,坡道平面,0.0,0,,RPUNMLOJQHKFFEH66DC
中壢區,房地(土地+建物),桃園市中壢區致祥一街220巷1~30號,40.94,住,,,1040731,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860107,109.01,2,2,2,有,無,有,8500,78,,0.0,0,,RPUNMLOJQHKFFBH98DC
平鎮區,房地(土地+建物),桃園市平鎮區新富一街181~210號,8.13,住,,,1040802,土地1建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010920,88.19,0,0,0,無,有,無,15000,170,,0.0,0,,RPPNMLOJQHKFFGH98DC
八德區,房地(土地+建物),桃園市八德區僑愛一街121~150號,9.63,住,,,1040724,土地1建物1車位0,一層,10,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0941105,168.54,0,1,1,有,無,無,20000,119,,0.0,0,"跨所合併申報,跨所面積為 18.84平方公尺",RPWNMLOJQHKFFFH07EC
中壢區,建物,桃園市中壢區吉林路61~90號,8121.0,商,,,1040803,土地0建物1車位0,一層,14,店面(店鋪),住商用,鋼筋混凝土造,0980415,64.05,0,0,0,無,無,無,20000,312,,0.0,0,,RPRNMLOJQHKFFBH58CC
