鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
東港鎮,土地,東港段31~60地號,363.0,住,,,1040410,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,60000,165,,0.0,0,"含未保存建物一層,面積約330.57平方公尺",RPVNMLNJQHKFFDT77DC
屏東巿,土地,楠樹腳段二小段31~60地號,346.0,住,,,1040807,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,20000,58,,0.0,0,,RPOOMLLJRHKFFAT66CC
潮州鎮,土地,建基段691~720地號,440.94,住,,,1040825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,40000,91,,0.0,0,現況鐵皮屋.有房屋稅籍.未保存,RPQOMLRJRHKFFCT77DC
萬丹鄉,土地,新安段931~960地號,513.0,,特定農業區,農牧用地,1040815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,29,,0.0,0,有一未保存登記之建物,RPVNMLTJRHKFFAT08CC
屏東巿,房地(土地+建物),屏東縣屏東市廣東路631~660號,86.0,住,,,1040814,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0660614,176.88,0,0,0,無,無,無,28000,158,,0.0,0,,RPXNMLOKRHKFFAT87CC
萬丹鄉,土地,磚寮段1~30地號,5593.0,,一般農業區,農牧用地,1040825,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,82000,15,,0.0,0,,RPOOMLOKRHKFFAT07CC
屏東巿,房地(土地+建物),屏東縣屏東市公安街61~90號,47.0,住,,,1040917,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0650709,81.0,4,2,2,有,無,無,6300,78,,0.0,0,,RPWNMLSKRHKFFAT18CC
屏東巿,房地(土地+建物),屏東縣屏東市復興北路1~30號,90.0,住,,,1040929,土地2建物1車位0,全,2,透天厝,住商用,磚造,0590921,139.82,0,0,0,無,無,有,72727,520,,0.0,0,,RPXNMLOKIIKFFAT07CC
潮州鎮,房地(土地+建物),屏東縣潮州鎮永坤路151~180號,138.05,住,,,1040926,土地1建物1車位0,一層,3,店面(店鋪),住商用,加強磚造,0651227,87.42,0,0,0,無,無,無,17000,194,,0.0,0,,RPTNMLLLIIKFFCT76DC
