鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮二溪路391~420號,506.0,,特定農業區,農牧用地,1040703,土地1建物1車位0,全,2,透天厝,農舍,加強磚造,0830122,118.5,3,2,3,有,無,無,11000,93,,0.0,0,,RPPNMLLJQHKFFHN66CC
鹿港鎮,土地,景福段271~300地號,57.07,住,,,1040724,土地1建物0車位0,,,其他,,,,0.0,3,0,0,有,無,無,8000,140,,0.0,0,承租土地、建物老舊，供承租方修繕使用。,RPSNMLPJQHKFFCN96DC
北斗鎮,房地(土地+建物),彰化縣北斗鎮中山路一段260巷37弄1~30號,114.0,工,,,1040730,土地3建物1車位0,見其他登記事項,3,廠辦,見其他登記事項,鋼筋混凝土造,0810410,185.8,5,2,3,有,無,無,15000,81,,0.0,0,,RPTNMLNKQHKFFFN17CC
彰化市,房地(土地+建物),彰化縣彰化市金馬路三段91~120號,19.83,住,,,1040801,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830623,153.28,6,1,3,有,無,無,15000,98,,0.0,0,,RPQOMLOLQHKFFAN76DC
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮二溪路二段391~420號,1518.0,,特定農業區,農牧用地,1040727,土地1建物1車位0,全,2,透天厝,農舍,加強磚造,0830122,355.51,3,2,3,有,無,無,10000,28,,0.0,0,,RPTNMLRLQHKFFHN87CC
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮二溪路二段391~420號,1518.0,,特定農業區,農牧用地,1040727,土地1建物1車位0,全,2,透天厝,農舍,加強磚造,0830122,355.51,3,2,3,有,無,無,10000,28,,0.0,0,,RPUNMLRLQHKFFHN97CC
和美鎮,房地(土地+建物),彰化縣和美鎮彰美路四段91~120號,75.51,,鄉村區,乙種建築用地,1040817,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1020617,189.69,4,3,3,有,無,無,17500,92,,0.0,0,,RPSNMLLMQHKFFBN66CC
和美鎮,房地(土地+建物),彰化縣和美鎮彰美路四段91~120號,69.16,,鄉村區,乙種建築用地,1040817,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1020617,189.01000000000002,4,3,3,有,無,無,17500,93,,0.0,0,,RPTNMLLMQHKFFBN76CC
福興鄉,土地,中興段931~960地號,5700.0,,特定農業區,農牧用地,1040831,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,4000,1,,0.0,0,,RPTNMLLMQHKFFCN86CC
員林市,土地,員林段151~180地號,271.0,商,,,1040826,土地4建物0車位0,,,其他,,,,0.0,3,0,0,有,無,無,30000,111,,0.0,0,無建物所有權狀登記,RPVNMLLJRHKFFDN96CC
員林市,房地(土地+建物),彰化縣員林市北和街1~30號,635.79,住,,,1040831,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住家用,鋼筋混凝土造,0720606,468.44,4,3,3,有,無,無,90000,192,,0.0,0,,RPQNMLOJRHKFFDN86DC
彰化市,建物,彰化縣彰化市三民路211~240號,0.0,商,,,1040829,土地0建物1車位0,二層,12,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0751215,237.7,11,0,11,有,有,有,15000,63,,0.0,0,,RPPOMLRJRHKFFAN76CC
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮平和街271~300號,108.89,商,,,1040815,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住商用,加強磚造,0520301,118.69,0,0,0,無,無,無,18000,152,,0.0,0,,RPQNMLOKRHKFFHN37DC
彰化市,房地(土地+建物),彰化縣彰化市陳稜路151~180號,337.0,其他,,,1040824,土地2建物1車位0,二層,3,店面(店鋪),住商用,鋼筋混凝土造,0830914,934.11,0,0,0,無,無,無,70000,75,,0.0,0,,RPPOMLMLRHKFFAN56DC
員林市,建物,彰化縣員林市三民東街181~210號,70.0,其他,,,1040921,土地0建物1車位0,二層,4,店面(店鋪),住商用,鋼筋混凝土造,0760713,83.46,1,1,2,有,無,有,6500,78,,0.0,0,,RPRNMLMLRHKFFDN86CC
彰化市,房地(土地+建物),彰化縣彰化市辭修路502巷1~30號,525.0,工,,,1040922,土地1建物1車位0,見其他登記事項,2,工廠,見其他登記事項,鋼筋混凝土造,0740830,239.37,0,0,0,無,無,無,33333,,,0.0,0,,RPVNMLPLRHKFFAN37DC
和美鎮,房地(土地+建物),彰化縣和美鎮彰新路二段233巷1~30號,2059.31,農,,,1040905,土地1建物1車位0,見其他登記事項,3,農舍,農舍,鋼筋混凝土造,0750620,398.64,0,0,0,無,無,無,50000,,,0.0,0,,RPSNMLLJIIKFFBN38DC
彰化市,房地(土地+建物)+車位,彰化縣彰化市四維路69巷1弄1~30號,2172.0,住,,,1041020,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830722,101.8,4,2,2,有,無,無,16000,157,坡道平面,0.0,0,,RPRNMLKLIIKFFAN28DC
埔鹽鄉,房地(土地+建物),彰化縣埔鹽鄉埔打路1巷1~30號,2214.0,,特定農業區,農牧用地,1041022,土地1建物1車位0,見其他登記事項,2,工廠,農舍,鋼造,0890429,418.2,0,0,0,無,無,有,85000,,,0.0,0,,RPPNMLQLIIKFFHN76DC
和美鎮,房地(土地+建物),彰化縣和美鎮愛華路301~330號,103.88,住,,,1040929,土地1建物2車位0,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,1030310,103.88,0,0,0,無,有,無,30000,289,,0.0,0,,RPQNMLQLIIKFFBN78CC
鹿港鎮,土地,龍山段301~330地號,149.94,商,,,1041030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,6000,40,,0.0,0,,RPXNMLKMIIKFFCN09CC
