鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
頭份巿,建物,苗栗縣頭份鎮和平路31~60號,0.0,,,,1040522,土地0建物1車位0,全,4,透天厝,住商用,鋼骨混凝土造,0900301,204.21,0,0,2,有,無,無,60000,294,,0.0,0,,RPWNMLNJQHKFFFK07CC
頭份巿,建物,苗栗縣頭份鎮和平路31~60號,0.0,,,,1040715,土地0建物1車位0,全,4,透天厝,住商用,鋼骨混凝土造,0900301,233.19,0,0,2,有,無,無,35000,150,,0.0,0,,RPXNMLNJQHKFFFK17CC
公館鄉,房地(土地+建物),苗栗縣公館鄉玉泉村31~60號,991.74,工,,,1040710,土地1建物1車位0,見其他登記事項,1,廠辦,工業用,鋼造,,536.03,0,0,0,無,無,無,65000,121,,0.0,0,,RPTNMLOJQHKFFBK56DC
頭份巿,建物,苗栗縣頭份鎮和平路241~270號,176.0,,,,1040823,土地0建物1車位0,見其他登記事項,3,店面(店鋪),住家用,鋼筋混凝土造,0840331,286.99,2,2,3,有,無,有,30000,105,,0.0,0,,RPPNMLTLQHKFFFK17CC
頭份巿,土地,成功段271~300地號,150.57,住,,,1040915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,8000,53,,0.0,0,,RPSNMLPKRHKFFFK07CC
頭份巿,土地,成功段271~300地號,150.57,住,,,1040915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,8000,53,,0.0,0,,RPTNMLPKRHKFFFK17CC
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮客庄里22鄰客庄61~90號,21.48,住,,,1040915,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821120,89.72,3,2,2,有,有,有,7000,78,,0.0,0,,RPUNMLMLRHKFFCK86DC
頭份巿,建物,苗栗縣頭份鎮中興路601~630號,28.62,商,,,1040920,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0830713,100.7,0,0,0,無,有,無,16000,159,,0.0,0,,RPWNMLKMRHKFFFK27DC
苗栗市,房地(土地+建物),苗栗縣苗栗市北安街151~180號,2.15,商,,,1040925,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830723,28.4,2,2,2,有,無,有,16000,563,,0.0,0,,RPPOMLOKIIKFFBK28DC
