編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLOJQHKFFHR37CC,19,26.69,住家用,鋼筋混凝土造,86年1月28日,十九層,
RPPNMLOJQHKFFHR37CC,19,3.31,共有部分,鋼筋混凝土造,86年1月28日,十九層,
RPPNMLOJQHKFFHR37CC,19,5.05,共有部分,鋼筋混凝土造,86年1月28日,十九層,
RPRNMLPJQHKFFHR67CC,21,417.97,見其他登記事項,見其他登記事項,83年5月28日,四層,
RPRNMLNJQHKFFFR27CC,7,304.76,住商用,鋼筋混凝土造,97年9月12日,四層,
RPQNMLQJQHKFFHR67CC,28,115.64,住家用,加強磚造,76年4月2日,二層,
RPRNMLQJQHKFFHR77CC,6,220.63,住商用,鋼筋混凝土造,98年7月22日,四層,
RPPNMLLJQHKFFAD57CC,42,90.09,住家用,加強磚造,62年11月12日,二層,
RPQOMLOJQHKFFCD28CC,8,253.71,見其他登記事項,鋼筋混凝土構造,96年5月25日,四層,
RPXPMLNJQHKFFCD98CC,23,134.81,商業用,鋼筋混凝土構造,81年6月17日,十四層,
RPWNMLPJQHKFFCD88CC,25,65.93,住家用,鋼筋混凝土構造,79年11月5日,五層,
RPSOMLPJQHKFFCD58CC,26,201.65,商業用,鋼筋混凝土構造,78年6月20日,九層,
RPUOMLOJQHKFFCD68CC,28,157.96,住商用,鋼筋混凝土構造,76年6月15日,四層,
RPTNMLPJQHKFFCD58CC,41,175.92,住商用,加強磚造,63年8月26日,三層,
RPPNMLQJQHKFFCD38DC,26,51.56,住商用,鋼筋混凝土構造,78年9月6日,四層,
RPRNMLQJQHKFFCD48CC,41,179.96,住商用,加強磚造,63年8月26日,三層,
RPQNMLQJQHKFFCD38CC,32,19.84,住家用,鋼筋混凝土構造,72年2月10日,四層,
RPQNMLQJQHKFFCD38CC,32,6.40,共有部分,鋼筋混凝土構造,72年2月10日,四層,
RPQNMLQJQHKFFCD38CC,32,8.73,共有部分,鋼筋混凝土構造,72年2月10日,四層,
RPUNMLQJQHKFFCD78CC,18,131.40,住家用,鋼筋混凝土構造,86年5月8日,十六層,
RPUNMLQJQHKFFCD78CC,18,16.29,共有部分,鋼筋混凝土構造,86年5月8日,十六層,
RPSNMLQJQHKFFCD58CC,24,114.95,住商用,鋼筋混凝土構造,80年9月3日,七層,
RPSNMLQJQHKFFCD58CC,24,15.16,共有部分,鋼筋混凝土構造,80年9月3日,七層,
RPVNMLQJQHKFFCD88CC,9,179.71,見其他登記事項,見其他登記事項,95年9月19日,四層,
RPPNMLQJQHKFFFR37CC,1,158.05,見其他登記事項,見其他登記事項,103年12月22日,一層,
RPTNMLQJQHKFFFR77CC,10,209.10,住家用,鋼筋混凝土造,94年10月25日,四層,
RPQOMLQJQHKFFAD28CC,15,47.68,見其他登記事項,鋼筋混凝土構造,89年11月20日,十四層,
RPQOMLQJQHKFFAD28CC,15,13.84,共有部分,鋼筋混凝土構造,89年11月20日,十四層,
RPVNMLQJQHKFFAD68CC,7,57.06,見其他登記事項,鋼筋混凝土構造,97年12月19日,十四層,
RPVNMLQJQHKFFAD68CC,7,10.63,共有部分,鋼筋混凝土構造,97年12月19日,十四層,
RPVNMLQJQHKFFAD68CC,7,11.12,共有部分,鋼筋混凝土構造,97年12月19日,十四層,
RPWNMLRJQHKFFAD88CC,9,219.03,見其他登記事項,見其他登記事項,95年11月24日,五層,
RPTOMLRJQHKFFAD68CC,9,33.05,見其他登記事項,鋼筋混凝土構造,96年1月23日,五層,
RPXNMLRJQHKFFAD98CC,41,16.52,住商用,加強磚造,63年5月24日,二層,
RPVOMLRJQHKFFAD88CC,22,92.93,住家用,鋼筋混凝土構造,82年8月24日,七層,
RPVOMLRJQHKFFAD88CC,22,35.05,共有部分,鋼筋混凝土構造,82年8月24日,七層,
RPUNMLRJQHKFFAD68CC,24,163.82,商業用,鋼筋混凝土構造,80年6月27日,七層,
RPUNMLRJQHKFFAD68CC,24,30.37,共有部分,鋼筋混凝土構造,80年6月27日,七層,
RPPOMLRJQHKFFAD28CC,2,37.79,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPPOMLRJQHKFFAD28CC,2,11.19,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPPOMLRJQHKFFAD28CC,2,8.79,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPUOMLRJQHKFFAD78CC,10,78.36,見其他登記事項,見其他登記事項,94年9月17日,七層,
RPUOMLRJQHKFFAD78CC,10,24.51,共有部分,見其他登記事項,94年9月17日,七層,
RPUOMLRJQHKFFAD78CC,10,11.66,共有部分,見其他登記事項,94年9月17日,七層,
RPSNMLRJQHKFFCD68CC,45,94.42,住家用,加強磚造,59年4月21日,四層,
RPWNMLRJQHKFFCD09CC,38,86.49,商業用,鋼筋混凝土構造,66年3月28日,一層,
RPQNMLRJQHKFFCD48CC,27,140.77,住商用,鋼筋混凝土構造,78年1月23日,二層,
RPRNMLRJQHKFFCD58CC,50,49.05,住家用,見其他登記事項,55年1月1日,二層,
RPRNMLRJQHKFFCD58CC,50,49.05,住家用,見其他登記事項,55年1月1日,二層,
RPTNMLRJQHKFFCD78CC,20,93.25,住家用,鋼筋混凝土構造,84年12月21日,八層,
RPTNMLRJQHKFFCD78CC,20,21.03,共有部分,鋼筋混凝土構造,84年12月21日,八層,
RPTNMLRJQHKFFCD78CC,20,7.68,共有部分,鋼筋混凝土構造,84年12月21日,八層,
RPXNMLRJQHKFFCD56CC,36,89.99,住家用,加強磚造,69年2月6日,二層,
RPTNMLKKQHKFFHR47CC,16,64.87,見使用執照,鋼筋混凝土造,88年4月26日,十二層,
RPQNMLRJQHKFFHR77CC,18,62.37,住家用,鋼筋混凝土造,86年8月23日,八層,
RPQNMLRJQHKFFHR77CC,18,13.69,共有部分,鋼筋混凝土造,86年8月23日,八層,
RPQNMLRJQHKFFHR77CC,18,8.76,共有部分,鋼筋混凝土造,86年8月23日,八層,
RPOOMLRJQHKFFCD38CC,18,81.87,住家用,鋼筋混凝土構造,86年5月8日,十六層,
RPOOMLKKQHKFFCD87DC,34,86.63,住家用,鋼筋混凝土構造,70年12月14日,五層,
RPOOMLLKQHKFFCD97DC,29,56.21,住商用,鋼筋混凝土構造,76年1月21日,四層,
RPUNMLQJQHKFFBD68CC,2,239.56,見其他登記事項,鋼筋混凝土構造,102年2月21日,四層,
RPTNMLQJQHKFFBD58CC,12,153.87,住商用,鋼筋混凝土構造,92年10月29日,四層,
RPRNMLRJQHKFFBD48CC,23,227.05,住商用,鋼筋混凝土構造,81年12月7日,四層,
RPVNMLRJQHKFFBD88CC,1,177.88,見其他登記事項,鋼筋混凝土構造,104年1月19日,四層,
RPPOMLLKQHKFFAD77CC,21,222.19,住家用,鋼筋混凝土構造,83年3月3日,四層,
RPROMLMKQHKFFAD08CC,59,214.53,住商用,鋼筋混凝土構造,74年5月20日,四層,
RPUOMLLKQHKFFAD28CC,9,65.66,見其他登記事項,見其他登記事項,95年10月1日,十四層,
RPUOMLLKQHKFFAD28CC,9,12.43,共有部分,見其他登記事項,95年10月1日,十四層,
RPUOMLLKQHKFFAD28CC,9,15.91,共有部分,見其他登記事項,95年10月1日,十四層,
RPTNMLLKQHKFFBD18CC,23,176.01,住家用,鋼筋混凝土構造,81年10月23日,三層,
RPVNMLLKQHKFFBD38CC,7,258.08,見其他登記事項,鋼筋混凝土構造,97年11月28日,四層,
RPVNMLLKQHKFFBD38CC,7,2.96,見其他登記事項,鋼筋混凝土構造,97年11月28日,一層,
RPUNMLLKQHKFFBD28CC,35,118.59,住商用,加強磚造,69年6月30日,二層,
RPTNMLMKQHKFFBD28CC,51,212.79,住家用,加強磚造,66年12月13日,二層,
RPTNMLMKQHKFFBD28CC,47,237.36,工業用,見其他登記事項,62年3月20日,一層,
RPTNMLMKQHKFFBD28CC,47,114.20,工業用,見其他登記事項,62年3月20日,一層,
RPTNMLMKQHKFFBD28CC,47,123.98,工業用,見其他登記事項,62年3月20日,一層,
RPQNMLOKQHKFFHR57CC,16,40.12,商業用,鋼筋混凝土造,88年8月24日,十四層,
RPQNMLOKQHKFFHR57CC,16,1.13,共有部分,鋼筋混凝土造,88年8月24日,十四層,
RPQNMLOKQHKFFHR57CC,16,.06,見其他登記事項,鋼筋混凝土造,88年8月24日,十四層,
RPQNMLOKQHKFFHR57CC,16,10.18,共有部分,鋼筋混凝土造,88年8月24日,十四層,
RPROMLOKQHKFFAD28CC,10,41.20,見其他登記事項,見其他登記事項,94年9月17日,七層,
RPROMLOKQHKFFAD28CC,10,12.91,共有部分,見其他登記事項,94年9月17日,七層,
RPROMLOKQHKFFAD28CC,10,6.12,共有部分,見其他登記事項,94年9月17日,七層,
RPTOMLOKQHKFFAD48CC,20,274.33,住商用,鋼筋混凝土造,84年6月15日,五層,
RPSOMLOKQHKFFAD38CC,21,55.78,住家用,鋼筋混凝土造,83年7月22日,八層,
RPSOMLOKQHKFFAD38CC,21,14.25,共有部分,鋼筋混凝土造,83年7月22日,八層,
RPSOMLOKQHKFFAD38CC,21,2.55,共有部分,鋼筋混凝土造,83年7月22日,八層,
RPXNMLLKQHKFFBD58CC,1,158.19,見其他登記事項,鋼筋混凝土構造,103年11月5日,七層,
RPROMLNKQHKFFCD48DC,34,129.84,住家用,鋼筋混凝土構造,70年11月26日,五層,
RPWNMLLKQHKFFBD48CC,1,113.62,見其他登記事項,鋼筋混凝土構造,103年11月5日,七層,
RPWNMLOKQHKFFCD88CC,39,63.44,住家用,見其他登記事項,66年2月3日,四層,
RPUNMLOKQHKFFCD68CC,34,95.76,住家用,鋼筋混凝土構造,70年11月3日,五層,
RPUNMLOKQHKFFCD68CC,34,.00,共有部分,鋼筋混凝土構造,70年11月3日,五層,
RPQOMLSKQHKFFBD68CC,3,256.36,見其他登記事項,鋼筋混凝土造,101年12月4日,四層,
RPWOMLRKQHKFFAD09CC,39,392.67,,鋼筋混凝土造,65年4月2日,三層,
RPUNMLOKQHKFFFR77CC,39,98.67,住家用,加強磚造,66年2月1日,二層,
RPQOMLOKQHKFFCD38CC,34,130.78,住家用,鋼筋混凝土構造,70年12月19日,五層,
RPUNMLSKQHKFFCD09CC,25,162.27,商業用,鋼筋混凝土構造,79年9月7日,十二層,
RPXNMLOKQHKFFCD98CC,31,58.21,住家用,鋼筋混凝土構造,74年1月12日,五層,
RPXNMLOKQHKFFCD98CC,31,9.30,共有部分,鋼筋混凝土構造,74年1月12日,五層,
RPPNMLPKQHKFFCD28CC,4,310.98,見其他登記事項,鋼筋混凝土構造,100年11月17日,五層,
RPOOMLSKQHKFFCD58CC,31,352.13,見其他登記事項,鋼筋混凝土構造,73年10月1日,三層,
RPPOMLTKQHKFFCD78CC,17,35.44,住商用,鋼筋混凝土構造,87年12月18日,十四層,
RPPOMLTKQHKFFCD78CC,17,.00,共有部分,鋼筋混凝土構造,87年12月18日,十四層,
RPTPMLKLQHKFFAD28CC,20,33.74,住家用,鋼筋混凝土造,84年3月13日,三層,
RPOOMLOKQHKFFCD18CC,28,157.96,住商用,鋼筋混凝土構造,76年6月15日,四層,
RPVOMLSKQHKFFAD09CC,27,125.86,商業用,鋼造,77年4月22日,二層,
RPVNMLKLQHKFFBD38CC,7,96.73,見其他登記事項,鋼筋混凝土造,97年11月28日,四層,
RPTNMLLLQHKFFHR67CC,5,342.96,住商用,鋼筋混凝土造,99年10月6日,四層,
RPPOMLLLQHKFFCD08CC,23,187.44,商業用,鋼筋混凝土構造,81年6月17日,十四層,
RPPOMLLLQHKFFCD08CC,23,25.80,共有部分,鋼筋混凝土構造,81年6月17日,十四層,
RPPOMLLLQHKFFCD08CC,23,37.72,共有部分,鋼筋混凝土構造,81年6月17日,十四層,
