鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,5.87,住,,,1040709,土地1建物1車位0,四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,113.53,2,2,2,有,有,有,9500,84,坡道平面,0.0,0,,RPVNMLPJQHKFFAI56DC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,14.48,住,,,1040717,土地1建物1車位0,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,116.42,3,2,2,有,有,無,8500,73,坡道平面,0.0,0,,RPWNMLMKQHKFFAI09DC
嘉義市,房地(土地+建物),嘉義市嘉義市民族路181~210號,23.0,住,,,1040731,土地1建物1車位0,三層,5,店面(店鋪),住家用,鋼筋混凝土造,0830221,42.19,4,1,2,有,無,無,25000,593,,0.0,0,,RPUNMLMKQHKFFAI78CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,4.38,住,,,1040717,土地1建物1車位0,四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,115.37,3,2,2,有,有,有,10000,87,坡道平面,0.0,0,,RPQOMLNKQHKFFAI68DC
嘉義市,房地(土地+建物),嘉義市嘉義市保安四路1~30號,91.0,住,,,1040729,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0840211,62.39,2,2,2,有,無,無,6500,104,坡道平面,0.0,0,,RPTNMLPLQHKFFAI56DC
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市新生路301~330號,14.21,住,,,1040824,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850214,105.85,3,1,2,有,有,有,10000,94,坡道機械,0.0,0,,RPRNMLRLQHKFFAI09CC
嘉義市,建物,嘉義市嘉義市嘉義市西區自強街195巷1~30號,0.0,其他,,,1040825,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800620,63.02,2,1,1,有,有,無,6000,95,,0.0,0,,RPWNMLRLQHKFFAI96CC
嘉義市,房地(土地+建物),嘉義市嘉義市忠孝路781~810號,19.6,住,,,1040815,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841004,130.51,3,2,2,有,有,有,11363,87,坡道平面,0.0,0,,RPRNMLLMQHKFFAI68DC
嘉義市,建物,嘉義市嘉義市西區新榮路1~30號,0.0,其他,,,1040916,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931103,183.64,3,2,2,有,無,有,11200,61,,0.0,0,,RPTNMLLLRHKFFAI78CC
嘉義市,房地(土地+建物),嘉義市嘉義市北港路751~780號,224.75,工,,,1040907,土地2建物2車位0,見其他登記事項,2,店面(店鋪),住商用,鋼筋混凝土加強磚造,0650804,259.1,0,0,0,無,無,無,27270,105,,0.0,0,,RPPNMLKMRHKFFAI38CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151~180號,18.5,住,,,1040905,土地1建物1車位0,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,151.04,4,2,2,有,有,有,12000,79,坡道平面,0.0,0,,RPRNMLKMRHKFFAI68DC
嘉義市,土地,同興段1381~1410地號,6646.0,農,,,1040922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,100000,15,,0.0,0,,RPOOMLLJIIKFFAI37CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151~180號,14.48,住,,,1040915,土地1建物1車位0,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,119.94,3,2,2,有,有,有,11000,92,坡道平面,0.0,0,,RPUNMLMKIIKFFAI18DC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,9.6,住,,,1040922,土地1建物1車位0,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,84.37,2,1,1,有,有,有,8000,95,,0.0,0,,RPVNMLPKIIKFFAI58DC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151~180號,13.67,住,,,1040920,土地1建物1車位0,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,79.98,3,2,2,有,有,有,9000,113,,0.0,0,,RPXNMLPKIIKFFAI68CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,14.48,住,,,1041003,土地1建物1車位0,七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,115.37,3,2,2,有,有,無,8000,69,坡道平面,0.0,0,,RPOOMLSLIIKFFAI38DC
