鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南投市,土地,茄苳腳段361~390地號,299.4,住,,,1040715,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8100000,27054,,0.0,0,,RPSNMLQJQHKFFAM09CA
名間鄉,土地,新北段31~60地號,822.54,,特定農業區,農牧用地,1040705,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5780000,7027,,0.0,0,,RPQOMLQJQHKFFAM98CA
名間鄉,土地,新北段31~60地號,582.45,,特定農業區,農牧用地,1040522,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4210000,7228,,0.0,0,,RPROMLQJQHKFFAM09CA
名間鄉,房地(土地+建物),南投縣名間鄉小崎巷1~30號,83.59,住,,,1040715,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0790926,178.2,3,2,2,有,無,3300000,18519,,0.0,0,,RPOPMLLKQHKFFAM48CA
南投市,房地(土地+建物),南投縣南投巿南新路327巷1~30號,91.79,住,,,1040623,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1031023,178.52,5,1,5,有,有,12000000,67219,,0.0,0,,RPVPMLLKQHKFFAM56CA
草屯鎮,房地(土地+建物),南投縣草屯鎮青宅巷1~30號,704.19,,鄉村區,乙種建築用地,1040504,土地2建物2車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0710813,375.48,3,2,2,有,無,13800000,36753,,0.0,0,,RPQNMLPJQHKFFBM88CA
草屯鎮,房地(土地+建物),南投縣草屯鎮芬草路三段63巷1~30號,70.16,,特定農業區,甲種建築用地,1040719,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840601,157.06,5,3,3,有,無,6280000,39985,,0.0,0,,RPRNMLPJQHKFFBM98CA
草屯鎮,房地(土地+建物),南投縣草屯鎮新庄一路61~90號,283.0,,鄉村區,乙種建築用地,1040701,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0711223,150.0,3,2,2,有,無,5000000,33333,,0.0,0,,RPRNMLOKQHKFFBM98CA
草屯鎮,土地,新僑光段931~960地號,5389.5,農,,,1040521,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,74500000,13823,,0.0,0,本案權利人共計4人,RPPNMLQLQHKFFBM09CA
