鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
苓雅區,建物,高雄市苓雅區忠孝二路31~60號,6.35,住,,,1040801,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820817,37.11,1,1,1,有,無,有,6500,175,,0.0,0,,RPPNMLLJQHKFFBE77CC
三民區,房地(土地+建物),高雄市三民區自由一路1~30號,96.0,住,,,1040728,土地1建物1車位0,全,4,透天厝,,鋼筋混凝土造,0670519,62.58,0,0,0,有,無,無,23000,368,,0.0,0,,RPQNMLLJQHKFFDE08CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1040724,土地0建物1車位0,一層,35,店面(店鋪),住商用,鋼筋混凝土造,0860421,204.96,1,3,2,有,有,無,17640,86,,0.0,0,,RPPNMLMJQHKFFBE87CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1040703,土地0建物1車位0,五層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,120.6,3,2,2,有,有,有,16000,133,,0.0,0,,RPQNMLMJQHKFFBE97CC
苓雅區,車位,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1040730,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,1700,,坡道平面,12.65,1700,,RPRNMLMJQHKFFBE08CC
苓雅區,車位,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1040720,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,2000,,坡道平面,14.65,2000,,RPSNMLMJQHKFFBE18CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1040715,土地0建物1車位0,二十四層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,127.34,3,2,2,有,有,無,12500,98,,0.0,0,,RPRNMLNJQHKFFBE18CC
新興區,房地(土地+建物),高雄市新興區南臺路121~150號,4.58,商,,,1040731,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830630,34.44,1,1,1,有,有,有,6000,174,,0.0,0,,RPSNMLNJQHKFFBE28CC
三民區,房地(土地+建物),高雄市三民區文濱路61~90號,169.69,住,,,1040729,土地1建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,1011024,160.09,0,0,0,無,無,無,70000,437,,0.0,0,租賃1+2樓,RPTNMLNJQHKFFDE58CC
三民區,房地(土地+建物),高雄市三民區文濱路61~90號,169.69,住,,,1040729,土地1建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,1011024,160.09,0,0,0,無,無,無,70000,437,,0.0,0,租賃1+2樓,RPUNMLNJQHKFFDE68CC
三民區,房地(土地+建物),高雄市三民區鼎力路361~390號,170.87,住,,,1040725,土地1建物1車位0,一層,1,其他,商業用,見使用執照,0850205,130.16,0,0,0,無,無,無,90000,691,,0.0,0,,RPVNMLNJQHKFFDE78CC
鼓山區,建物,高雄市鼓山區九如四路541~570號,0.0,,,,1040727,土地0建物1車位0,十三層,1,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,16.43,2,1,1,有,無,有,15000,913,,0.0,0,,RPUNMLNJQHKFFAE38CC
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢三路241~270號,84.0,商,,,1040730,土地2建物1車位0,全,4,透天厝,商業用,加強磚造,0270201,77.7,0,0,0,無,無,無,18000,232,,0.0,0,,RPOOMLNJQHKFFAE87CC
楠梓區,建物,高雄市楠梓區興楠路31~60號,0.0,,,,1040723,土地0建物1車位0,一層,1,店面(店鋪),商業用,見其它登記事項,0790202,335.62,0,0,0,無,無,無,115000,343,,0.0,0,,RPPOMLNJQHKFFEE38CC
前鎮區,建物,高雄市前鎮區一心二路181~210號,2.54,,,,1040703,土地0建物1車位0,十九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831001,43.03,2,1,1,有,無,有,10000,232,,0.0,0,,RPROMLNJQHKFFCE38CC
大社區,土地,保安段781~810地號,152.0,住,,,1040725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,65000,428,,0.0,0,建物屬未保存登記,RPQNMLNJQHKFFIE78CC
鳥松區,房地(土地+建物),高雄市鳥松區大華路151~180號,60.7,住,,,1040716,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700409,78.11,4,2,3,有,無,無,17000,218,,0.0,0,"押金2個月,租賃期間1040801-1050731",RPVNMLNJQHKFFIE66CC
鳳山區,房地(土地+建物),高雄市鳳山區文智街31~60號,59.0,住,,,1040801,土地2建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0730511,133.33,5,3,3,有,無,無,13500,101,,0.0,0,"押金2個月,租賃期間:1040810-1060809",RPQNMLOJQHKFFGE68CC
鳳山區,建物,高雄市鳳山區南華路61~90號,13.21,住,,,1040721,土地0建物1車位0,七層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830723,117.85,3,2,2,有,無,有,9000,76,,0.0,0,,RPOPMLOJQHKFFGE68CC
左營區,房地(土地+建物),高雄市左營區果峰街1~30號,16.72,住,,,1040710,土地1建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970410,172.89,4,2,2,有,無,有,23000,133,,0.0,0,,RPROMLOJQHKFFEE68CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕國街1~30號,32.03,住,,,1040801,土地1建物1車位1,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,269.35,4,2,3,有,無,有,40000,149,坡道平面,0.0,0,,RPXNMLOJQHKFFAE78CC
三民區,房地(土地+建物)+車位,高雄市三民區九如一路548巷1~30號,16.51,商,,,1040730,土地1建物1車位1,十五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860708,207.25,4,2,2,有,有,有,23000,111,坡道平面,0.0,0,租金總額含管理費,RPXNMLPJQHKFFDE56CC
三民區,建物,高雄市三民區建國三路1~30號,0.0,商,,,1040801,土地0建物1車位0,十六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840615,36.62,1,0,1,有,有,有,6500,177,,0.0,0,,RPVOMLPJQHKFFDE09CC
左營區,房地(土地+建物),高雄市左營區崇德路91~120號,17.03,住,,,1040715,土地1建物1車位0,見其它登記事項,13,店面(店鋪),住商用,鋼筋混凝土造,0871106,101.51,0,2,2,有,有,有,20000,197,,0.0,0,,RPWOMLPJQHKFFEE66CC
左營區,建物,高雄市左營區自由四路451~480號,0.0,住,,,1040801,土地0建物1車位0,見其它登記事項,5,店面(店鋪),見其它登記事項,鋼筋混凝土造,0951114,75.33,0,0,0,無,無,有,23000,305,,0.0,0,,RPQSMLPJQHKFFEE09CC
左營區,建物,高雄市左營區富民路387巷31~60號,0.0,,,,1040801,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810618,70.16,3,2,2,有,無,有,13000,185,,0.0,0,,RPSSMLPJQHKFFEE66CC
岡山區,房地(土地+建物),高雄市岡山區公園西路三段1~30號,82.0,住,,,1040730,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0760915,162.49,4,2,3,有,無,無,19700,121,,0.0,0,,RPSNMLPJQHKFFFE88CC
鳳山區,房地(土地+建物),高雄市鳳山區光遠路31~60號,97.0,住,,,1040805,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,加強磚造,0610605,202.95,0,0,0,無,無,無,22000,108,,0.0,0,,RPQQMLQJQHKFFGE56CC
三民區,房地(土地+建物),高雄市三民區文濱路1~30號,163.62,住,,,1040805,土地2建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,1030501,237.54,0,0,0,無,無,無,80000,337,,0.0,0,租賃1~3樓,RPVNMLQJQHKFFDE09CC
三民區,建物,高雄市三民區建國三路481~510號,0.0,商,,,1040804,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701210,103.32000000000001,2,1,1,有,有,有,9500,92,,0.0,0,,RPWNMLQJQHKFFDE56CC
三民區,建物,高雄市三民區孝順街23巷1~30號,0.0,住,,,1040805,土地0建物1車位0,全,3,透天厝,,加強磚造,0631108,109.02,5,1,3,有,無,有,15000,138,,0.0,0,,RPXNMLQJQHKFFDE66CC
三民區,房地(土地+建物),高雄市三民區大豐二路61~90號,75.73,住,,,1040717,土地1建物2車位0,一層,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0921217,175.33,1,1,1,有,有,無,18000,103,,0.0,0,,RPTNMLRJQHKFFDE98CC
三民區,房地(土地+建物),高雄市三民區南臺路181~210號,72.0,商,,,1040805,土地1建物1車位0,全,3,透天厝,住商用,見其它登記事項,0620110,170.5,4,2,5,有,無,無,18000,106,,0.0,0,,RPVNMLRJQHKFFDE56CC
三民區,房地(土地+建物),高雄市三民區熱河一街391~420號,136.0,住,,,1040806,土地1建物1車位0,全,3,透天厝,,加強磚造,0630529,83.36,0,0,0,無,無,無,25000,300,,0.0,0,,RPOOMLRJQHKFFDE58CC
鼓山區,房地(土地+建物),高雄市鼓山區明誠三路451~480號,286.57,商,,,1040724,土地1建物1車位0,全,1,透天厝,商業用,見其它登記事項,0990729,52.29,0,0,0,無,無,無,70000,1339,,0.0,0,,RPUNMLRJQHKFFAE78CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區中華一路811~840號,59.31,商,,,1040727,土地1建物1車位4,十三層,13,辦公商業大樓,商業用,鋼筋混凝土造,0980818,237.33,0,0,0,無,無,無,90000,379,坡道平面,69.24,0,,RPWNMLRJQHKFFAE98CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區鼓山區美術南三路211~240號,23.97,住,,,1040719,土地1建物1車位1,十五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950221,239.51,4,2,2,有,有,有,38000,159,坡道平面,16.22,0,,RPQOMLRJQHKFFAE48CC
前金區,房地(土地+建物),高雄市前金區中華三路61~90號,13.67,商,,,1040806,土地1建物1車位0,六層,12,辦公商業大樓,,鋼筋混凝土造,0770429,174.35,0,1,1,有,有,有,15000,86,,0.0,0,,RPVOMLRJQHKFFAE98CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區苓雅區五福三路91~120號,14.33,商,,,1040727,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960813,207.32,3,2,2,有,有,有,43680,211,坡道平面,15.85,0,,RPWNMLRJQHKFFBE09CC
楠梓區,土地,楠都段一小段151~180地號,161.0,商,,,1040804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,有,無,68000,422,,0.0,0,建物未保存登記,RPUOMLRJQHKFFEE66CC
左營區,房地(土地+建物),高雄市左營區新庄仔路781~810號,72.0,住,,,1040710,土地2建物1車位0,全,3,透天厝,,鋼筋混凝土造,0660327,162.76,0,0,0,無,無,無,25000,154,,0.0,0,,RPVOMLRJQHKFFEE76CC
左營區,房地(土地+建物),高雄市左營區海景街481~510號,44.79,住,,,1040722,土地1建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991124,124.91,4,2,2,有,無,有,12000,96,,0.0,0,,RPOPMLRJQHKFFEE78CC
左營區,房地(土地+建物),高雄市左營區左營區立文路91~120號,8.67,商,,,1040730,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327,85.36,2,2,1,有,有,有,20000,234,,0.0,0,,RPUQMLRJQHKFFEE86CC
仁武區,房地(土地+建物),高雄市仁武區中華路391~420號,80.0,住,,,1040716,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0950530,199.85,0,0,0,無,無,無,23000,115,,0.0,0,,RPVNMLRJQHKFFIE07CC
岡山區,建物,高雄市岡山區仁壽路280巷30弄1~30號,46.0,住,,,1040723,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0600920,82.4,3,2,2,有,無,有,7500,91,,0.0,0,,RPVNMLKKQHKFFFE78CC
鳳山區,房地(土地+建物),高雄市鳳山區曹公路61~90號,75.0,其他,,,1040810,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0661221,148.2,0,0,0,無,無,有,28000,189,,0.0,0,,RPPOMLKKQHKFFGE38CC
新興區,建物,高雄市新興區文橫二路167巷1~30號,0.0,,,,1040716,土地0建物1車位0,見其他登記事項,1,公寓(5樓含以下無電梯),,鋼筋混凝土造,0600807,20.0,0,0,0,無,無,無,45000,2250,,0.0,0,租賃建坪範圍為1層部分,RPPNMLKKQHKFFBE77CC
新興區,建物,高雄市新興區文橫二路167巷1~30號,0.0,,,,1040717,土地0建物1車位0,見其他登記事項,1,公寓(5樓含以下無電梯),,鋼筋混凝土造,0600807,50.0,0,0,0,無,無,無,60000,1200,,0.0,0,租賃建坪範圍為1層部分,RPQNMLKKQHKFFBE87CC
鼓山區,房地(土地+建物),高雄市鼓山區裕誠路1651~1680號,165.28,商,,,1040805,土地1建物1車位0,見其它登記事項,2,店面(店鋪),商業用,見其它登記事項,1020610,165.28,0,0,0,無,無,有,66500,402,,0.0,0,,RPWOMLKKQHKFFAE48CC
三民區,房地(土地+建物),高雄市三民區博愛一路1~30號,68.28,商,,,1040803,土地1建物1車位0,十層,16,辦公商業大樓,,鋼筋混凝土造,0790215,726.48,1,0,1,有,有,無,60000,83,,0.0,0,,RPPOMLLKQHKFFDE18CC
大樹區,建物,高雄市大樹區九大路151~180號,0.0,,,,1040804,土地0建物1車位1,見其他登記事項,17,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0850426,159.98,0,0,0,無,無,無,17000,106,坡道平面,26.44,0,,RPVOMLLKQHKFFGE09CC
左營區,房地(土地+建物),高雄市左營區富民路387巷1~30號,63.0,住,,,1040719,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0821115,158.26,5,2,4,有,無,無,23000,145,,0.0,0,,RPSOMLLKQHKFFEE58CC
仁武區,土地,仁雄段61~90地號,406.34,住,,,1040714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,35000,86,,0.0,0,,RPQNMLLKQHKFFIE68CC
鳳山區,建物,高雄市鳳山區五甲二路105巷1~30號,12.52,,,,1040810,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840428,84.7,2,2,1,有,無,有,9000,106,,0.0,0,,RPRNMLMKQHKFFGE68CC
鳳山區,建物,高雄市鳳山區新強路31~60號,20.72,住,,,1040809,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820522,146.79,3,2,2,有,無,有,9000,61,,0.0,0,,RPSNMLMKQHKFFGE78CC
鳳山區,房地(土地+建物),高雄市鳳山區建國路三段31~60號,28.91,住,,,1040715,土地1建物1車位0,一層,1,店面(店鋪),見其他登記事項,見其他登記事項,0961215,123.87,0,0,0,無,無,無,58000,468,,0.0,0,,RPSPMLMKQHKFFGE98CC
鳳山區,房地(土地+建物),高雄市鳳山區文衡路301~330號,116.0,住,,,1040720,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0780120,356.63,6,2,3,有,無,無,65000,182,,0.0,0,,RPWPMLMKQHKFFGE76CC
前鎮區,房地(土地+建物),高雄市前鎮區民權二路511~540號,9.05,住,,,1040812,土地1建物1車位0,二十九層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970307,192.13,3,2,2,有,無,有,38000,198,,0.0,0,,RPRQMLMKQHKFFCE58CC
前金區,房地(土地+建物),高雄市前金區市中一路91~120號,5.5,其他,,,1040811,土地1建物1車位0,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910618,42.76,1,1,1,有,有,有,11000,257,,0.0,0,,RPOOMLMKQHKFFAE87CC
新興區,建物,高雄市新興區五福二路121~150號,3.93,,,,1040810,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0680915,27.83,1,1,1,有,有,有,6000,216,,0.0,0,,RPWNMLMKQHKFFBE68CC
新興區,建物,高雄市新興區中正三路181~210號,0.0,商,,,1040716,土地0建物2車位0,全,4,透天厝,,加強磚造,0461203,36.0,0,0,0,無,無,無,32500,903,,0.0,0,外牆廣告出租,RPROMLMKQHKFFBE28CC
苓雅區,建物,高雄市苓雅區光華一路121~150號,0.0,商,,,1040731,土地0建物1車位0,見其他登記事項,12,店面(店鋪),,鋼筋混凝土造,0760106,127.04,0,2,2,有,有,無,35000,276,,0.0,0,,RPSOMLMKQHKFFBE38CC
新興區,房地(土地+建物),高雄市新興區五福二路31~60號,166.0,商,,,1040802,土地2建物2車位0,全,2,透天厝,,加強磚造,0561112,259.6,0,0,0,無,無,無,115000,443,,0.0,0,,RPTOMLMKQHKFFBE48CC
苓雅區,建物,高雄市苓雅區興中一路331~360號,0.0,商,,,1040810,土地0建物1車位0,全,3,透天厝,,加強磚造,0620227,113.77,0,0,0,無,無,無,90000,791,,0.0,0,,RPUOMLMKQHKFFBE58CC
