編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLRLRHHFFAO09CA,10,26.55,住家用,鋼筋混凝土造,92年1月10日,十三層,六層
RPOOMLRLRHHFFAO09CA,10,5.80,見其他登記事項,鋼筋混凝土造,92年1月10日,十三層,
RPOOMLRLRHHFFAO09CA,10,4.46,見其他登記事項,鋼筋混凝土造,92年1月10日,十三層,
RPOOMLRLRHHFFAO09CA,10,1.97,見其他登記事項,鋼筋混凝土造,92年1月10日,十三層,
RPOPMLSLQHHFFAO56CA,3,332.61,見其他登記事項,見其他登記事項,98年11月10日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPOPMLSLQHHFFAO56CA,3,3.44,辦公室,見其他登記事項,98年11月10日,二層,
RPOPMLSLQHHFFAO56CA,3,.51,見其他登記事項,見其他登記事項,98年11月10日,二層,
RPUNMLNKQHHFFAO98CA,29,114.86,住家用,加強磚造,72年9月5日,二層,一層 二層
RPPOMLKMQHHFFAO58DA,16,171.50,住家用,鋼骨鋼筋混凝土造,85年9月26日,十六層,四層
RPPOMLKMQHHFFAO58DA,16,5.44,共有部分,鋼骨鋼筋混凝土造,85年9月26日,十六層,
RPPOMLKMQHHFFAO58DA,16,14.16,共有部分,鋼骨鋼筋混凝土造,85年9月26日,十六層,
RPPNMLPKQHHFFAO68CA,,44.86,見其他登記事項,鋼筋混凝土造,101年2月21日,十一層,四層
RPPNMLPKQHHFFAO68CA,,58.99,共有部分,鋼筋混凝土造,101年2月21日,十一層,
RPUNMLMLQHHFFAO98CA,15,78.62,住家用,鋼筋混凝土造,86年3月14日,十二層,七層
RPUNMLMLQHHFFAO98CA,15,38.12,見其他登記事項,鋼筋混凝土造,86年3月14日,十二層,
RPWRMLOJRHHFFAO07CA,15,101.17,國民住宅,鋼筋混凝土造,86年11月11日,十五層,十四層
RPWRMLOJRHHFFAO07CA,15,15.90,共有部分,鋼筋混凝土造,86年11月11日,十五層,
RPWRMLOJRHHFFAO07CA,15,35.15,共有部分,鋼筋混凝土造,86年11月11日,十五層,
RPUOMLMLQHHFFAO09CA,18,90.20,住家用,鋼筋混凝土造,83年6月3日,七層,五層
RPUOMLMLQHHFFAO09CA,18,12.94,共有部分,鋼筋混凝土造,83年6月3日,七層,
RPUOMLMLQHHFFAO09CA,18,12.70,共有部分,鋼筋混凝土造,83年6月3日,八層,
RPTNMLPKQHHFFAO09CA,,42.76,見其他登記事項,鋼筋混凝土造,101年2月21日,十一層,五層
RPTNMLPKQHHFFAO09CA,,23.04,共有部分,鋼筋混凝土造,101年2月21日,十一層,
RPUNMLPKQHHFFAO56CA,,42.76,見其他登記事項,鋼筋混凝土造,101年2月21日,十一層,九層
RPUNMLPKQHHFFAO56CA,,23.04,共有部分,鋼筋混凝土造,101年2月21日,十一層,
RPPNMLTJQHHFFAO09DA,14,89.33,國民住宅,鋼筋混凝土造,87年4月10日,十二層,五層
RPPNMLTJQHHFFAO09DA,14,16.51,見其他登記事項,鋼筋混凝土造,87年4月10日,十二層,
RPPNMLTJQHHFFAO09DA,14,22.29,見其他登記事項,鋼筋混凝土造,87年4月10日,十二層,
RPQNMLRKQHHFFAO09DA,28,50.16,住家用,鋼筋混凝土造,73年11月20日,五層,四層
RPQNMLRKQHHFFAO09DA,28,10.34,共有部分,鋼筋混凝土造,73年11月20日,五層,
RPXRMLTLQHHFFAO87DA,15,90.33,國民住宅,鋼筋混凝土造,86年10月5日,七層,五層
RPXRMLTLQHHFFAO87DA,15,19.43,共有部分,鋼筋混凝土造,86年10月5日,七層,
RPXRMLTLQHHFFAO87DA,15,38.72,共有部分,鋼筋混凝土造,86年10月5日,七層,
RPUNMLSJQHHFFAO86DA,22,101.35,住家用,鋼筋混凝土造,79年12月12日,六層,三層
RPUNMLSJQHHFFAO86DA,22,11.35,住家用,鋼筋混凝土造,79年12月12日,六層,
RPUNMLSJQHHFFAO86DA,22,27.03,共有部分,鋼筋混凝土造,79年12月12日,六層,
