鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
吉安鄉,房地(土地+建物),花蓮縣吉安鄉文化五街61~90號,15.83,住,,,1010815,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821215,86.96,2,2,1,有,有,無,6500,75,,0.0,0,,RPUNMLOKQHHFFAU27CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路168巷1~30號,55.0,住,,,1010815,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0620828,80.5,3,2,2,有,無,無,7500,93,,0.0,0,,RPPNMLPKQHHFFAU86CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中美路271~300號,20.78,住,,,1010803,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850325,110.84,3,2,2,有,有,有,9000,81,,0.0,0,,RPQNMLPKQHHFFAU96CC
花蓮市,建物,花蓮縣花蓮市中福路91~120號,0.0,,,,1010901,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0670526,59.92,1,1,1,有,無,無,6000,100,,0.0,0,,RPXNMLQKQHHFFAU77CC
花蓮市,建物,花蓮縣花蓮市民樂三街1~30號,0.0,,,,1010815,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0870218,65.53,2,1,1,有,有,有,8500,130,,0.0,0,,RPTNMLRKQHHFFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市介林七街1~30號,145.0,住,,,1010815,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0751222,128.53,4,2,3,有,無,有,11000,86,,0.0,0,,RPVNMLRKQHHFFAU67CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路四段288巷5弄1~30號,36.68,住,,,1010811,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0761111,47.44,1,1,1,有,無,有,5000,105,,0.0,0,,RPTOMLRKQHHFFAU57CC
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉壽豐路二段15巷6弄1~30號,137.67,住,,,1010910,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0920814,201.19,0,0,0,無,無,有,12000,60,,0.0,0,,RPUOMLRKQHHFFAU67CC
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里三街260巷1~30號,75.0,住,,,1010817,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0860807,118.85,4,2,2,有,無,有,10000,84,,0.0,0,,RPPNMLSKQHHFFAU17CC
