鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
萬巒鄉,土地,佳和段1231~1260地號,3530.76,,一般農業區,農牧用地,1010720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4700000,1331,,0.0,0,,RPRNMLKLQHHFFCT56CA
九如鄉,房地(土地+建物),洽和街31~60號,96.18,其他,鄉村區,乙種建築用地,1010801,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830518,127.71,5,2,3,無,無,3080000,24117,,0.0,0,,RPSNMLRJQHHFFAT96CA
屏東巿,房地(土地+建物),屏東縣屏東巿武順街134巷1~30號,109.0,其他,,,1010801,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820429,200.22,5,2,3,有,無,5030000,25122,,0.0,0,,RPUNMLNKQHHFFAT86CA
屏東巿,房地(土地+建物),屏東縣屏東巿信義路151~180號,78.0,住,,,1010801,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0950222,187.12,5,2,3,有,無,8200000,43822,,0.0,0,,RPQNMLSLQHHFFAT07CA
佳冬鄉,土地,佳和段871~900地號,453.0,住,,,1010720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4110000,9073,,0.0,0,,RPPNMLQJQHHFFFT07CA
里港鄉,土地,春林段391~420地號,40.0,住,,,1010730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,6250,,0.0,0,,RPPNMLQJQHHFFBT76DA
高樹鄉,土地,舊寮段271~300地號,364.0,住,鄉村區,乙種建築用地,1010727,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,2747,,0.0,0,,RPQNMLQJQHHFFBT86DA
三地門鄉,土地,阿烏段1201~1230地號,60.0,其他,鄉村區,乙種建築用地,1010330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42000,700,,0.0,0,,RPQNMLOKQHHFFBT76DA
獅子鄉,土地,獅子段451~480地號,3740.0,農,山坡地保育區,農牧用地,1010717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,267,,0.0,0,,RPSNMLRLQHHFFFT77DA
枋寮鄉,土地,新地段481~510地號,2307.8,其他,一般農業區,農牧用地,1010630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3280000,1421,,0.0,0,,RPQNMLQJQHHFFFT27DA
新園鄉,土地,新利段1501~1530地號,2369.0,,特定農業區,農牧用地,1010714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5495480,2320,,0.0,0,,RPRNMLLLQHHFFDT86DA
內埔鄉,土地,圳頭段961~990地號,2671.89,其他,一般農業區,農牧用地,1010703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1603134,600,,0.0,0,,RPPNMLRJQHHFFCT96DA
萬巒鄉,房地(土地+建物),屏東縣萬巒鄉光明路1~30號,2900.26,,一般農業區,農牧用地,1010717,土地1建物1車位0,全,一層,透天厝,農舍,見使用執照,0900219,51.39,2,1,1,有,無,4200000,81728,,0.0,0,,RPRNMLSJQHHFFCT27DA
九如鄉,房地(土地+建物),三塊村三多路286巷31~60號,99.93,住,鄉村區,乙種建築用地,1010709,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0830429,95.76,3,2,2,有,無,1000000,10443,,0.0,0,,RPQNMLRJQHHFFAT86DA
萬丹鄉,土地,新社皮段871~900地號,373.96,其他,鄉村區,乙種建築用地,1010726,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1650000,4412,,0.0,0,,RPVNMLKKQHHFFAT76DA
麟洛鄉,房地(土地+建物),屏東縣麟洛鄉中正路211~240號,73.0,住,鄉村區,乙種建築用地,1010713,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0831107,158.76,4,2,3,有,無,2980000,18770,,0.0,0,,RPSNMLLMQHHFFAT66CA
