編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLNKQHHFFAL28CA,7,52.14,見其他登記事項,鋼筋混凝土造,95年1月12日,013,十層
RPQNMLNKQHHFFAL28CA,7,20.37,共有部份,鋼筋混凝土造,95年1月12日,013,
RPSNMLKKQHHFFCL38CA,17,165.10,住家用,鋼筋混凝土造,84年4月20日,003,一層 二層 三層
RPPNMLSJQHHFFFL09CA,14,54.07,住家用,鋼筋混凝土造,87年6月1日,009,五層
RPPNMLSJQHHFFFL09CA,14,29.84,共有部份,鋼筋混凝土造,87年6月1日,009,
RPRNMLKKQHHFFBB17CA,18,19.18,住家用,鋼筋混凝土造,84年6月26日,二十四層,十三層
RPRNMLKKQHHFFBB17CA,18,5.46,共有部分,鋼筋混凝土造,84年6月26日,二十四層,
RPRNMLKKQHHFFBB17CA,18,4.13,共有部分,鋼筋混凝土造,84年6月26日,二十四層,
RPRNMLKKQHHFFBB17CA,18,.00,共有部分,鋼筋混凝土造,84年6月26日,二十四層,
RPPNMLNJRHHFFEL58CA,17,109.66,農舍,鋼筋混凝土造,85年1月4日,001,一層
RPUNMLPKQHHFFGL86CA,2,289.89,住家用,見其他登記事項,99年8月2日,004,一層 二層 三層 四層
RPUPMLLMQHHFFBB97CA,8,101.76,住家用,見其他登記事項,93年11月10日,二十層,四層
RPUPMLLMQHHFFBB97CA,8,67.02,共有部分,見其他登記事項,93年11月10日,二十層,
RPQOMLLLQHHFFAL28CA,17,16.41,住家用,鋼筋混凝土造,84年10月20日,010,四層
RPQNMLOLQHHFFAL48CA,31,222.23,見其他登記事項,鋼筋混凝土造,70年12月18日,004,一層 二層 三層 四層 騎樓 見其他登記事項
RPPNMLRJQHHFFAL48CA,2,1.68,見其他登記事項,鋼筋混凝土造,99年2月8日,002,
RPPNMLRJQHHFFAL48CA,2,316.05,見其他登記事項,鋼筋混凝土造,99年2月8日,004,一層 二層 三層 四層 騎樓 地下一層
RPXNMLOJRHHFFGL17DA,27,119.15,見其他登記事項,鋼筋混凝土造,74年11月25日,003,二層 三層 屋頂突出物 一層
RPPNMLPJRHHFFEL88DA,17,158.55,見其他登記事項,鋼筋混凝土造,84年3月6日,003,一層 二層 三層 屋頂突出物
RPPNMLKMQHHFFBL28DA,20,261.51,見其他登記事項,加強磚造,81年11月19日,002,一層 二層 屋頂突出物
RPQPMLQJRHHFFGL86DA,16,89.97,見其他登記事項,鋼筋混凝土造,85年3月28日,013,八層
RPQPMLQJRHHFFGL86DA,16,.34,見其他登記事項,鋼筋混凝土造,85年3月28日,013,
RPRNMLTJQHHFFCB08CA,32,91.69,住商用,鋼筋混凝土造,69年12月3日,三層,一層 二層 三層 地下層
RPQNMLTJQHHFFCB97CA,32,129.19,見其他登記事項,鋼筋混凝土造,69年8月23日,四層,一層 二層 三層 四層 騎樓 地下層
RPSNMLLMQHHFFBB57CA,27,98.29,住家用,鋼筋混凝土造,75年1月30日,五層,三層
RPQNMLKKQHHFFHL78DA,31,83.16,住家用,加強磚造,70年11月11日,002,一層 二層
RPORMLLMQHHFFCB67CA,26,86.78,住家用,鋼筋混凝土造,75年1月17日,五層,四層
RPORMLLMQHHFFCB67CA,26,6.73,共有部分,鋼筋混凝土造,75年1月17日,五層,
RPPRMLLMQHHFFCB77CA,23,27.30,住家用,鋼筋混凝土造,78年2月24日,五層,四層
RPPRMLLMQHHFFCB77CA,23,9.11,共有部分,鋼筋混凝土造,78年2月24日,五層,
SPPRMLLMQHHFFCB87CA,23,21.17,住家用,鋼筋混凝土造,78年2月24日,五層,四層
SPPRMLLMQHHFFCB87CA,23,9.11,共有部分,鋼筋混凝土造,78年2月24日,五層,
RPWNMLPJRHHFFCB28CA,18,188.51,住家用,鋼筋混凝土造,83年5月3日,十六層,十層
RPWNMLPJRHHFFCB28CA,18,32.27,共有部分,鋼筋混凝土造,83年5月3日,十六層,
RPQNMLTJQHHFFBB87CA,6,70.79,住家用,鋼筋混凝土造,96年3月22日,十五層,十二層
RPXNMLNLQHHFFCB28CA,19,83.42,住家用,鋼筋混凝土造,82年10月18日,十二層,六層
RPXNMLNLQHHFFCB28CA,19,25.83,共有部分,鋼筋混凝土造,82年10月18日,十二層,
RPUNMLTJQHHFFBB28CA,4,20.36,住家用,鋼筋混凝土造,97年11月28日,十七層,三層
RPUNMLTJQHHFFBB28CA,4,4.24,共有部分,鋼筋混凝土造,97年11月28日,十七層,
RPUNMLTJQHHFFBB28CA,4,8.53,共有部分,鋼筋混凝土造,97年11月28日,十七層,
RPWNMLLLQHHFFBB87CA,24,113.30,住家用,鋼筋混凝土造,77年8月22日,七層,四層
RPSOMLLLQHHFFBB57CA,13,97.27,住家用,鋼筋混凝土造,89年2月19日,十四層,三層
RPSOMLLLQHHFFBB57CA,13,48.63,共有部分,鋼筋混凝土造,89年2月19日,十四層,
RPSOMLNLQHHFFBB77CA,19,92.50,住家用,鋼筋混凝土造,83年1月31日,八層,六層
RPSOMLNLQHHFFBB77CA,19,37.77,共有部分,鋼筋混凝土造,83年1月31日,八層,
RPVNMLNLQHHFFFL76CA,10,195.99,見其他登記事項,鋼筋混凝土造,91年8月6日,004,一層 二層 三層 四層 見其他登記事項
RPWNMLKLQHHFFFL56CA,5,188.54,見其他登記事項,鋼筋混凝土造,96年3月14日,004,一層 二層 三層 四層
RPQNMLLLQHHFFFL68CA,32,157.52,住商用,加強磚造,69年10月20日,002,一層 二層 騎樓 電梯樓梯間
SPWNMLKKQHHFFAB67CA,16,88.94,住家用,鋼筋混凝土造,86年1月4日,十四層,四層
RPWNMLKKQHHFFAB57CA,16,62.17,住家用,鋼筋混凝土造,86年1月4日,十四層,四層
RPRNMLTJQHHFFAB87CA,15,24.38,住家用,見其他登記事項,86年1月31日,二十八層,二十二層
RPRNMLTJQHHFFAB87CA,15,1.17,見其他登記事項,見其他登記事項,86年1月31日,二十八層,
RPRNMLTJQHHFFAB87CA,15,7.45,見其他登記事項,見其他登記事項,86年1月31日,二十八層,
RPRNMLTJQHHFFAB87CA,15,4.55,共有部分,見其他登記事項,86年1月31日,二十八層,
RPQNMLSJQHHFFAB67CA,21,70.57,住家用,鋼筋混凝土造,80年9月17日,十五層,七層
RPQNMLSJQHHFFAB67CA,21,18.99,見其他登記事項,鋼筋混凝土造,80年9月17日,十五層,
RPUNMLKLQHHFFAB47CA,37,210.28,住家用,鋼筋混凝土造,64年10月1日,四層,一層 二層 三層 四層 地下層
RPOOMLPKQHHFFCL58CA,13,65.54,住家用,鋼筋混凝土造,88年2月11日,006,五層
RPUNMLNJRHHFFAB67CA,14,77.77,住家用,鋼筋混凝土造,87年9月30日,十二層,四層
RPUNMLNJRHHFFAB67CA,14,48.14,共有部分,鋼筋混凝土造,87年9月30日,十三層,
RPPNMLOKQHHFFBL38CA,17,161.48,住家用,鋼筋混凝土造,84年8月21日,004,一層 二層 三層 四層
RPXNMLPKQHHFFCL76CA,26,123.28,住家用,加強磚造,75年6月25日,002,一層 二層 騎樓 電梯樓梯間
RPVNMLLLQHHFFCL88CA,7,112.26,住家用,鋼筋混凝土造,94年9月27日,014,六層
RPVNMLLLQHHFFCL88CA,7,67.55,見其他登記事項,鋼筋混凝土造,94年9月27日,014,
RPTNMLOKQHHFFCL88CA,1,197.48,見其他登記事項,鋼筋混凝土造,100年8月11日,004,一層 二層 三層 四層
RPVOMLPJRHHFFGL07CA,5,358.43,見其他登記事項,鋼筋混凝土造,96年8月24日,004,一層 二層 三層 四層
RPPNMLSLQHHFFCL98CA,32,123.00,住商用,加強磚造,69年11月26日,002,一層 二層 騎樓 電梯樓梯間
RPXNMLQKQHHFFCL86CA,32,83.65,住家用,加強磚造,69年12月27日,004,四層 電梯樓梯間
RPTNMLKKQHHFFCB57DA,18,20.92,住家用,鋼筋混凝土造,83年6月17日,七層,七層
RPPNMLRJQHHFFBB67DA,27,74.36,住家用,鋼筋混凝土造,74年11月5日,五層,三層
RPQNMLRJQHHFFBB77DA,1,117.51,住家用,鋼筋混凝土造,101年2月13日,十五層,八層
RPQNMLRJQHHFFBB77DA,1,84.99,見其他登記事項,鋼筋混凝土造,101年2月13日,十五層,
RPQNMLRJQHHFFBB77DA,1,26.69,見其他登記事項,鋼筋混凝土造,101年2月13日,十五層,
RPQNMLNKQHHFFCB57DA,15,35.57,住家用,鋼筋混凝土造,86年2月3日,十五層,八層
RPQNMLNKQHHFFCB57DA,15,1.78,住家用,鋼筋混凝土造,86年2月3日,十五層,
RPTNMLPKQHHFFBB97DA,18,79.25,住商用,鋼筋混凝土造,83年10月20日,十四層,一層 二層
RPTNMLPKQHHFFBB97DA,18,108.50,住商用,鋼筋混凝土造,83年10月20日,十四層,一層 二層
RPTNMLPKQHHFFBB97DA,18,.31,住商用,鋼筋混凝土造,83年10月20日,十四層,
RPPPMLKKRHHFFCL38CA,1,300.75,見其他登記事項,鋼筋混凝土造,100年6月23日,003,一層 二層 三層 屋頂突出物 騎樓
RPVOMLLLQHHFFBB97DA,2,.03,見其他登記事項,鋼筋混凝土造,99年9月17日,二十四層,
RPOOMLNKQHHFFCB47DA,7,103.03,住家用,鋼筋混凝土造,94年8月11日,十四層,十二層
RPOOMLNKQHHFFCB47DA,7,38.30,共有部分,鋼筋混凝土造,94年8月11日,十四層,
RPTPMLTLQHHFFBB68DA,40,72.27,住家用,鋼筋混凝土加強磚造,61年11月20日,一層,一層
RPXNMLRLQHHFFCB78DA,31,196.85,住商用,鋼筋混凝土造,70年8月4日,三層,一層 二層 三層 騎樓 地下層
RPSNMLRJQHHFFCB08DA,21,70.29,住家用,鋼筋混凝土造,80年7月23日,十五層,六層
RPSNMLRJQHHFFCB08DA,21,7.44,見其他登記事項,鋼筋混凝土造,80年7月23日,十五層,
RPSNMLRJQHHFFCB08DA,21,18.14,共有部分,鋼筋混凝土造,80年7月23日,十五層,
RPOOMLPKQHHFFBB57DA,20,140.36,住家用,鋼筋混凝土造,81年10月15日,十二層,一層 二層
RPOOMLPKQHHFFBB57DA,20,20.62,見其他登記事項,鋼筋混凝土造,81年10月15日,十二層,
RPWOMLPKQHHFFBB38DA,34,94.73,住家用,鋼筋混凝土造,68年1月9日,八層,六層
RPUNMLPKQHHFFBB08DA,9,157.88,見其他登記事項,見其他登記事項,92年12月4日,四層,一層 二層 三層 四層
RPPNMLSJQHHFFBB77DA,1,95.95,住家用,鋼筋混凝土造,101年2月13日,十五層,十三層
RPPNMLSJQHHFFBB77DA,1,50.76,見其他登記事項,鋼筋混凝土造,101年2月13日,十五層,
RPPNMLSJQHHFFBB77DA,1,22.07,見其他登記事項,鋼筋混凝土造,101年2月13日,十五層,
RPQNMLSJQHHFFBB87DA,26,215.22,住家用,鋼筋混凝土造,75年11月24日,四層,一層 二層 三層 四層 地下層
RPWNMLLMQHHFFAB97DA,20,123.37,住商用,鋼筋混凝土造,81年11月23日,四層,一層 二層 三層 四層
RPXOMLRLQHHFFGL57CA,20,26.27,見其他登記事項,鋼筋混凝土造,81年5月12日,013,
RPXOMLRLQHHFFGL57CA,20,148.40,見其他登記事項,鋼筋混凝土造,81年5月12日,013,十二層 十三層
