鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,房地(土地+建物)+車位,新竹縣竹北市中正東路361~390號,30.03,住,,,1010808,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861209,194.34,3,2,2,有,有,無,15000,77,坡道平面,0.0,0,,RPRNMLTJQHHFFBJ09DC
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家五路二段121~150號,36.64,住,,,1011101,土地1建物1車位1,一層,13,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980602,227.09,0,0,0,無,無,無,35000,154,坡道平面,33.46,0,,RPPNMLKKQHHFFBJ97CC
竹東鎮,土地,竹東段竹東小段271~300地號,56.0,住,,,1010815,土地1建物0車位0,全,,透天厝,,,,0.0,2,3,2,有,無,無,10000,179,,0.0,0,,RPWNMLQKQHHFFCJ76CC
竹北市,房地(土地+建物)+車位,新竹縣竹北市文采街1~30號,16.52,住,,,1010901,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950613,213.65,4,2,2,有,有,有,24000,112,坡道平面,0.0,0,,RPUNMLMLQHHFFBJ78CC
竹北市,建物,新竹縣竹北市福興東路一段386巷1~30號,0.0,住,,,1010815,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850124,115.37,3,2,2,有,有,有,14000,121,,0.0,0,,RPWOMLOLQHHFFBJ66CC
竹北市,建物,新竹縣竹北市十興路305巷1~30號,0.0,工,,,1010815,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830425,87.4,3,2,2,有,無,無,10000,114,,0.0,0,,RPQPMLOLQHHFFBJ78CC
竹北市,建物,新竹縣竹北市勝利二路121~150號,0.0,住,,,1010903,土地0建物1車位0,三層,5,辦公商業大樓,住家用,鋼筋混凝土造,0960213,390.25,0,0,0,有,無,無,55000,141,,0.0,0,,RPRPMLOLQHHFFBJ88CC
竹北市,建物,新竹縣竹北市縣政五街32巷1~30號,0.0,商,,,1010820,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830318,109.68,3,2,2,無,無,有,11000,100,,0.0,0,,RPTPMLOLQHHFFBJ09CC
竹北市,建物,新竹縣竹北市中華路405巷11弄1~30號,0.0,住,,,1010810,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821009,130.35,4,2,2,有,有,無,11000,84,,0.0,0,,RPVPMLOLQHHFFBJ66CC
