編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLQKQHHFFAV37DC,29,110.07,國民住宅,鋼筋混凝土造,72年10月4日,四層,四層
RPRNMLRJRHHFFAV57EC,37,134.53,住商用,見其他登記事項,64年9月4日,二層,一層 二層
RPPNMLNKQHHFFAV86DC,16,241.00,住商用,鋼筋混凝土造,85年7月2日,四層,一層 二層 三層 四層 騎樓
RPTNMLPJRHHFFAV47DC,18,174.16,見其他登記事項,鋼筋混凝土造,84年1月28日,五層,一層 二層 三層 四層 五層
RPQNMLNKRHHFFAV96CC,18,95.37,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,四層
RPPNMLMLQHHFFAV86DC,27,84.25,住商用,鋼筋混凝土造,75年1月17日,四層,一層 二層 三層 四層
RPSNMLLKRHHFFAV07DC,32,20.00,住家用,加強磚造,69年3月14日,二層,一層 二層
RPQNMLLLQHHFFAV76CC,1,195.86,見其他登記事項,見其他登記事項,101年2月10日,一層,一層 見其他登記事項
RPTNMLTKRHHFFAV97DC,1,21.31,見其他登記事項,見其他登記事項,100年6月1日,三層,一層
RPPNMLNKRHHFFAV86CC,39,48.23,見其他登記事項,見其他登記事項,62年5月24日,二層,一層 二層
RPVNMLOLRHHFFAV77DC,18,43.71,見其他登記事項,鋼筋混凝土造,83年4月19日,十四層,一層
RPQNMLQLRHHFFAV47DC,7,139.68,住家用,見其他登記事項,94年4月19日,三層,一層 二層 三層
RPRNMLMJIIHFFAV78DC,28,151.93,住家用,鋼筋混凝土造,73年9月3日,二層,一層 二層 騎樓 地下層
RPRNMLLJIIHFFAV58CC,35,95.35,住家用,鋼筋混凝土加強磚造,66年4月29日,二層,一層 二層
RPPNMLLJIIHFFAV48DC,30,109.54,國民住宅,鋼筋混凝土造,72年2月9日,四層,四層
RPRNMLMKIIHFFAV88DC,18,51.73,見其他登記事項,鋼筋混凝土造,84年2月21日,五層,四層
RPUNMLRKIIHFFAV07DC,36,104.40,住家用,見其他登記事項,65年11月9日,二層,一層 二層 騎樓
RPQNMLTKIIHFFAV86DC,17,46.08,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,一層 二層 三層 騎樓
RPVNMLMKIIHFFAV66DC,13,52.00,見其他登記事項,見其他登記事項,88年8月26日,一層,一層
RPVNMLMKIIHFFAV66DC,13,78.00,見其他登記事項,見其他登記事項,88年8月26日,一層,一層
