鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
暖暖區,房地(土地+建物),基隆市暖暖區碇內街331~360號,21.68,住,,,1010808,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840808,98.31,3,2,2,有,有,有,5000,51,,0.0,0,,RPQNMLSJQHHFFCC18CC
七堵區,房地(土地+建物)+車位,基隆市七堵區福一街172巷1~30號,34.82,住,,,1010806,土地1建物1車位1,一層,1,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0801211,75.89,2,1,1,有,無,無,11000,223,坡道平面,33.28,0,,RPPNMLKKQHHFFCC37CC
信義區,房地(土地+建物),基隆市信義區東信路271~300號,27.75,商,,,1010806,土地1建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土造,0711203,67.47,0,0,0,無,無,無,30000,445,,0.0,0,,RPUNMLKMQHHFFBC08DC
信義區,房地(土地+建物),基隆市信義區東明路31~60號,21.49,商,,,1010811,土地2建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780413,120.22,3,2,2,有,無,無,9000,75,,0.0,0,,RPRNMLNJRHHFFBC87DC
七堵區,房地(土地+建物),基隆市七堵區福一街91~120號,25.0,住,,,1010816,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0661018,78.6,3,1,2,有,無,有,9000,115,,0.0,0,,RPTNMLLKRHHFFCC97CC
安樂區,房地(土地+建物),基隆市安樂區基金一路135巷21弄91~120號,26.05,住,,,1010915,土地33建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,109.74,3,2,2,有,有,有,11000,100,,0.0,0,,RPUNMLLKRHHFFCC08CC
暖暖區,房地(土地+建物),基隆市暖暖區碇內街331~360號,21.12,住,,,1011001,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,93.48,3,2,2,有,無,無,5000,53,,0.0,0,,RPVNMLMJIIHFFCC37CC
安樂區,房地(土地+建物),基隆市安樂區安樂路一段121~150號,22.0,住,,,1011001,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720926,92.72,3,2,1,有,無,無,6500,70,,0.0,0,,RPTOMLOJIIHFFCC47CC
,車位,基隆市中正區觀海街91~120號,0.0,,,,1010918,土地0建物0車位1,,,住宅大樓(11層含以上有電梯),,,,0.0,0,0,0,有,有,有,1500,,坡道平面,45.95,1500,,RPTOMLMKIIHFFBC27CC
中正區,房地(土地+建物),基隆市中正區正義路74巷1~30號,112.0,住,,,1011010,土地2建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680123,68.54,3,2,1,有,無,無,6000,88,,0.0,0,,RPSNMLPKIIHFFBC47DC
安樂區,房地(土地+建物),基隆市安樂區中和路168巷6弄31~60號,23.58,住,,,1011001,土地3建物2車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851202,99.72,3,2,2,有,無,無,7000,70,,0.0,0,,RPPOMLRKIIHFFCC57DC
安樂區,房地(土地+建物),基隆市安樂區中和路85巷1~30號,17.45,住,,,1011009,土地6建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,89.91,3,2,2,有,有,有,7000,78,,0.0,0,,RPQOMLRKIIHFFCC67DC
中山區,房地(土地+建物),基隆市中山區復興路259巷31~60號,31.43,住,,,1011010,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831003,153.15,3,2,2,有,無,有,10000,65,,0.0,0,,RPXNMLSKIIHFFCC38DC
