編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLRJRHHFFAX37DA,30,137.60,住家用,鋼筋混凝土加強磚造,72年1月3日,三層,一層 二層 三層
RPPNMLLLQHHFFAX76DA,,38.62,住家用,見其他登記事項,,一層,
RPPNMLSLQHHFFAX47DA,18,357.35,住家用,鋼筋混凝土造,83年2月8日,四層,一層 二層 三層 四層 電梯樓梯間
RPPNMLMJRHHFFAX76DA,16,79.69,商業用,鋼筋混凝土造,86年1月25日,五層,三層
RPPNMLMJRHHFFAX76DA,16,10.60,見其他登記事項,鋼筋混凝土造,86年1月25日,五層,
RPOOMLRKRHHFFAX37DA,28,98.10,住家用,鋼筋混凝土加強磚造,73年12月24日,二層,一層 二層 電梯樓梯間
RPROMLRKRHHFFAX57CA,,248.65,住家用,鋼筋混凝土造,101年7月13日,四層,一層 二層 三層 四層
RPRNMLNJRHHFFAX96CA,31,158.40,住家用,鋼筋混凝土加強磚造,70年8月4日,四層,一層 二層 三層 四層 騎樓
RPPNMLLKRHHFFAX66CA,17,87.76,國民住宅,鋼筋混凝土造,84年1月19日,五層,一層
RPPNMLLKRHHFFAX66CA,17,12.29,見其他登記事項,鋼筋混凝土造,84年1月19日,五層,
RPQNMLPJRHHFFAX07CA,19,134.81,住家用,鋼筋混凝土造,82年3月2日,三層,一層 二層 三層 電梯樓梯間
RPRNMLPJRHHFFAX17CA,14,82.53,住家用,鋼筋混凝土造,87年4月1日,五層,三層
RPRNMLPJRHHFFAX17CA,14,10.32,見其他登記事項,鋼筋混凝土造,87年4月1日,五層,
RPPNMLNJIIHFFAX58CA,3,242.70,住家用,鋼筋混凝土造,98年11月26日,三層,一層 二層 三層 屋頂突出物
RPPNMLSKRHHFFAX37CA,22,44.95,住家用,鋼筋混凝土加強磚造,79年12月1日,二層,一層 二層
RPPNMLSKRHHFFAX37CA,22,44.95,住家用,鋼筋混凝土加強磚造,79年12月1日,二層,一層 二層
RPPNMLLLRHHFFAX86DA,17,78.09,住家用,鋼筋混凝土造,84年3月22日,五層,三層
RPPNMLLLRHHFFAX86DA,17,11.81,住家用,鋼筋混凝土造,84年3月22日,七層,五層
RPPNMLLKIIHFFAX58DA,8,291.73,住家用,鋼筋混凝土造,93年5月13日,五層,一層 二層 三層 四層 五層 電梯樓梯間
RPPNMLRLRHHFFAX47DA,45,149.95,住商用,鋼筋混凝土加強空心磚造,56年8月30日,二層,一層 二層
SPPNMLRLRHHFFAX57DA,45,149.95,住商用,鋼筋混凝土加強空心磚造,56年8月30日,二層,一層 二層
RPQNMLRLRHHFFAX57DA,12,227.36,住家用,鋼筋混凝土造,89年10月11日,四層,一層 二層 三層 四層
RPSNMLNJIIHFFAX98DA,90,2.86,住家用,見其他登記事項,12年0月0日,一層,
RPSNMLLJIIHFFAX78DA,12,151.79,見其他登記事項,見其他登記事項,89年7月28日,一層,一層
RPVNMLNJIIHFFAX56CA,28,127.41,住家用,鋼筋混凝土造,73年6月21日,三層,一層 二層 三層
RPPNMLOKIIHFFAX78CA,20,104.20,住家用,鋼筋混凝土造,81年8月1日,六層,四層
RPPNMLOKIIHFFAX78CA,20,104.20,住家用,鋼筋混凝土造,81年8月1日,六層,五層
RPXNMLNJIIHFFAX76CA,16,143.96,住家用,鋼筋混凝土造,85年10月14日,六層,六層
RPXNMLNJIIHFFAX76CA,16,48.71,見其他登記事項,鋼筋混凝土造,85年10月14日,六層,
RPWNMLKKIIHFFAX09CA,12,178.38,住家用,鋼筋混凝土造,89年7月5日,三層,一層 二層 三層
RPVNMLTJIIHFFAX27DA,17,104.97,住家用,鋼筋混凝土造,85年2月15日,十層,九層
RPVNMLTJIIHFFAX27DA,17,9.71,見其他登記事項,鋼筋混凝土造,85年2月15日,十層,
RPVNMLTJIIHFFAX27DA,17,43.79,見其他登記事項,鋼筋混凝土造,85年2月15日,十層,
RPSNMLTJIIHFFAX86CA,16,52.79,住家用,鋼筋混凝土造,86年3月20日,七層,六層
RPSNMLTJIIHFFAX86CA,16,16.54,住家用,鋼筋混凝土造,86年3月20日,七層,
RPRNMLLJJIHFFAX78DA,17,101.94,住家用,鋼筋混凝土造,85年3月8日,十層,九層
RPRNMLLJJIHFFAX78DA,17,23.99,見其他登記事項,鋼筋混凝土造,85年3月8日,十層,
RPPNMLMJJIHFFAX68DA,35,125.08,住家用,加強磚造,66年7月1日,一層,一層
RPVNMLNKIIHFFAX66CA,19,219.87,農舍,鋼筋混凝土造,83年1月13日,三層,一層 二層 三層
RPUNMLNLIIHFFAX76DA,2,235.99,住家用,鋼筋混凝土造,100年2月14日,三層,一層 二層 三層 屋頂突出物
RPPNMLTKIIHFFAX76DA,13,109.12,見其他登記事項,鋼筋混凝土造,89年1月11日,五層,二層
RPPNMLTKIIHFFAX76DA,13,12.27,見其他登記事項,鋼筋混凝土造,89年1月11日,五層,
RPRNMLTKIIHFFAX96DA,18,173.69,住家用,鋼筋混凝土造,83年9月10日,四層,一層 二層 三層 四層 電梯樓梯間
RPSNMLQLIIHFFAX76CA,28,86.97,國民住宅,鋼筋混凝土造,73年6月29日,五層,五層 電梯樓梯間
RPQNMLOJJIHFFAX88CA,20,2150.39,住商用,鋼筋混凝土造,81年5月20日,四層,一層 二層 三層 四層 電梯樓梯間 地下層
RPTNMLRJJIHFFAX86CA,17,166.23,國民住宅,鋼筋混凝土造,84年10月16日,三層,一層 二層 三層 電梯樓梯間
RPRNMLRLIIHFFAX76CA,10,198.13,住家用,鋼筋混凝土造,91年7月2日,三層,一層 二層 三層
RPQNMLQLIIHFFAX66DA,,252.80,住家用,鋼筋混凝土造,101年7月13日,四層,三層 四層 一層 二層
RPSNMLLMIIHFFAX98CA,19,43.85,住家用,鋼筋混凝土造,83年1月26日,三層,三層
RPSNMLLMIIHFFAX98CA,19,43.85,住家用,鋼筋混凝土造,83年1月26日,三層,三層
RPQNMLSLIIHFFAX76CA,17,173.25,住商用,鋼筋混凝土造,84年5月30日,四層,一層 二層 三層 四層
RPXNMLTJJIHFFAX47CA,43,22.04,住家用,見其他登記事項,58年11月15日,一層,一層
RPRNMLLLJIHFFAX88CA,17,93.46,住家用,鋼筋混凝土造,85年3月8日,十層,八層
RPRNMLLLJIHFFAX88CA,17,20.62,見其他登記事項,鋼筋混凝土造,85年3月8日,十層,
RPOOMLNKJIHFFAX78CA,36,144.17,住商用,鋼筋混凝土造,65年4月24日,四層,一層 二層 三層 四層
RPSNMLRJJIHFFAX76CA,20,63.25,見其他登記事項,磚造,81年7月1日,一層,
