鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
金寧鄉,土地,赤岑段1291~1320地號,1613.7,農,,,1010725,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,1177,,0.0,0,,RPPNMLQJQHHFFAW86CA
金沙鎮,土地,官澳測段301~330地號,460.49,農,,,1010731,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,585390,1271,,0.0,0,,RPQNMLQJQHHFFAW07DA
金寧鄉,土地,水頭段1081~1110地號,1238.22,農,,,1010731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1238220,1000,,0.0,0,,RPRNMLQJQHHFFAW17DA
金沙鎮,土地,官澳測段211~240地號,437.42,農,,,1010731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,437420,1000,,0.0,0,,RPSNMLQJQHHFFAW27DA
金湖鎮,土地,市港段91~120地號,64.31,住,,,1010801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4350000,67637,,0.0,0,,RPTNMLRJQHHFFAW47DA
金湖鎮,土地,多年段601~630地號,1351.3,其他,,,1010721,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1824255,1350,,0.0,0,,RPPNMLRJQHHFFAW96CA
金湖鎮,土地,多年段601~630地號,532.57,其他,,,1010721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,718969,1350,,0.0,0,,RPQNMLRJQHHFFAW07CA
金湖鎮,土地,多年段721~750地號,538.11,其他,,,1010721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,726448,1350,,0.0,0,,RPRNMLRJQHHFFAW17CA
金寧鄉,土地,瓊林段661~690地號,428.98,其他,,,1010721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,579123,1350,,0.0,0,,RPSNMLRJQHHFFAW27CA
