鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西螺鎮,建物,雲林縣西螺鎮福興路173巷31~60號,31.0,商,,,1010809,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住商用,見其他登記事項,0790816,63.23,1,1,1,有,無,無,5000,79,,0.0,0,,RPPNMLKLQHHFFCP78CC
西螺鎮,房地(土地+建物),雲林縣西螺鎮大同路61~90號,85.74,住,,,1010804,土地1建物1車位0,四層,4,店面(店鋪),住商用,鋼筋混凝土造,0971120,108.58,4,2,1,有,無,無,13000,120,,0.0,0,,RPUNMLSLQHHFFCP47CC
西螺鎮,房地(土地+建物),雲林縣西螺鎮大同路1~30號,106.39,住,,,1010826,土地2建物1車位0,二層,2,店面(店鋪),住商用,見其他登記事項,0701222,112.78,3,2,1,有,無,無,10000,89,,0.0,0,,RPVNMLSLQHHFFCP57CC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮北平路241~270號,17.65,住,,,1010815,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831128,120.64,3,2,2,有,無,有,9000,75,,0.0,0,,RPRNMLOJRHHFFDP76CC
斗六市,房地(土地+建物),雲林縣斗六市上海路151~180號,30.0,商,,,1010916,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0850720,94.85,0,0,0,無,有,無,17000,179,,0.0,0,,RPWOMLRJRHHFFAP37CC
斗南鎮,建物,雲林縣斗南鎮新生一路1~30號,5.12,住,,,1010801,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890529,37.05,1,1,1,有,有,有,5000,135,,0.0,0,,RPPNMLMKRHHFFBP88CC
斗南鎮,建物,雲林縣斗南鎮延平路二段421~450號,177.0,商,,,1010901,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0961107,29.1,1,1,1,有,無,有,4500,155,,0.0,0,,RPQOMLMKRHHFFBP09CC
斗南鎮,建物,雲林縣斗南鎮延平路二段421~450號,177.0,商,,,1010907,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0961107,36.38,1,1,1,有,無,有,6200,170,,0.0,0,,RPROMLMKRHHFFBP56CC
斗南鎮,建物,雲林縣斗南鎮延平路二段421~450號,177.0,商,,,1010910,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0961107,29.1,1,1,1,有,無,有,4500,155,,0.0,0,,RPSOMLMKRHHFFBP66CC
斗六市,房地(土地+建物),雲林縣斗六市成功路391~420號,103.0,工,,,1010901,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1001202,190.08,4,2,5,有,無,無,15000,79,,0.0,0,,RPXNMLNKRHHFFAP17DC
西螺鎮,房地(土地+建物),雲林縣西螺鎮平和路31~60號,87.0,住,,,1010831,土地3建物1車位0,全,3,透天厝,住商用,加強磚造,0660105,201.6,4,2,3,有,無,無,13000,64,,0.0,0,,RPRNMLRKRHHFFCP07CC
斗六市,土地,竹圍子段541~570地號,2238.0,,特定農業區,農牧用地,1010901,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,20000,9,,0.0,0,,RPSNMLSKRHHFFAP07CC
斗南鎮,建物,雲林縣斗南鎮民權路61~90號,63.0,商,,,1010801,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0831130,23.66,1,1,1,有,無,有,5000,211,,0.0,0,,RPPNMLSKRHHFFBP86CC
斗南鎮,建物,雲林縣斗南鎮民權路61~90號,63.0,商,,,1010901,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0831130,23.66,1,1,1,有,無,有,5000,211,,0.0,0,,RPSNMLSKRHHFFBP17CC
斗南鎮,建物,雲林縣斗南鎮民權路61~90號,63.0,商,,,1010901,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0831130,23.26,1,1,1,有,無,有,5000,215,,0.0,0,,RPUNMLSKRHHFFBP37CC
斗南鎮,建物,雲林縣斗南鎮延平路二段421~450號,177.0,商,,,1010915,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0961107,36.38,1,1,1,有,無,有,6200,170,,0.0,0,,RPWNMLSKRHHFFBP57CC
斗南鎮,建物,雲林縣斗南鎮延平路二段421~450號,177.0,商,,,1010917,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0961107,27.7,1,1,1,有,無,有,4500,162,,0.0,0,,RPXNMLSKRHHFFBP67CC
斗南鎮,建物,雲林縣斗南鎮民權路61~90號,63.0,商,,,1010817,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0831130,23.66,1,1,1,有,無,有,5000,211,,0.0,0,,RPRNMLKLRHHFFBP98CC
斗南鎮,建物,雲林縣斗南鎮民權路61~90號,69.0,商,,,1010901,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0831225,21.86,1,1,1,有,無,有,5000,229,,0.0,0,,RPTNMLKLRHHFFBP56CC
虎尾鎮,房地(土地+建物)+車位,雲林縣虎尾鎮民主二路1~30號,140.91,住,,,1010920,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0690123,131.5,3,3,3,有,無,無,14000,106,一樓平面,0.0,0,,RPPNMLNLRHHFFDP66CC
斗南鎮,房地(土地+建物),雲林縣斗南鎮大同路109巷1~30號,115.0,住,,,1010925,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0800126,211.22,5,2,4,有,無,無,7000,33,一樓平面,0.0,0,,RPPNMLSLRHHFFBP96CC
斗南鎮,房地(土地+建物)+車位,雲林縣斗南鎮福德街121~150號,22.81,住,,,1011003,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850725,212.45,4,2,2,有,有,有,9500,45,一樓平面,0.0,0,,RPRNMLTKIIHFFBP98CC
斗南鎮,房地(土地+建物),雲林縣斗南鎮福德街121~150號,18.23,住,,,1011011,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850725,117.39,3,1,2,有,有,有,6500,55,,0.0,0,,RPTNMLTKIIHFFBP56CC
